"Status","Year","Ethnicity","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Female","Heterosexual / straight","140","140","44910","41550"
"In post","2023","Asian","Department for International Trade","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Male","Heterosexual / straight","135","135","46890","41880"
"In post","2023","Asian","Department for International Trade","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Heterosexual / straight","145","140","43870","37540"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Heterosexual / straight","110","110","43260","38730"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","Female","Heterosexual / straight","165","165","47260","43750"
"In post","2023","Asian","Department for Transport (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","Male","Heterosexual / straight","155","155","47720","43750"
"In post","2023","Asian","Department for Transport (excl. agencies)","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","Female","Heterosexual / straight","3565","3105","29350","28120"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","Female","LGBO","70","55","28410","28120"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","Female","Undeclared","315","260","28210","28120"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","Female","Unknown","665","510","27980","28120"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","Male","Heterosexual / straight","2705","2630","29750","28120"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","Male","LGBO","50","50","32010","28120"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","Male","Undeclared","130","120","28500","28120"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","Male","Unknown","320","305","27710","28120"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","Female","Heterosexual / straight","145","135","45860","41950"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","Male","Heterosexual / straight","85","85","43720","41950"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Disclosure Scotland","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Asian","Disclosure Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Disclosure Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Disclosure Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Disclosure Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Disclosure Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Disclosure Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Disclosure Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Disclosure Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Disclosure Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Disclosure Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","50","45","26450","22500"
"In post","2023","Asian","Driver and Vehicle Licensing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Licensing Agency","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Licensing Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Licensing Agency","Male","Heterosexual / straight","65","65","25790","22500"
"In post","2023","Asian","Driver and Vehicle Licensing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Licensing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Licensing Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Licensing Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Licensing Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","35","35","31230","31350"
"In post","2023","Asian","Driver and Vehicle Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Standards Agency","Female","Undeclared","10","5","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","90","90","29870","30210"
"In post","2023","Asian","Driver and Vehicle Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Standards Agency","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Standards Agency","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Standards Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Driver and Vehicle Standards Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education and Skills Funding Agency","Female","Heterosexual / straight","45","40","38960","37590"
"In post","2023","Asian","Education and Skills Funding Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education and Skills Funding Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education and Skills Funding Agency","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Education and Skills Funding Agency","Male","Heterosexual / straight","35","35","45900","42170"
"In post","2023","Asian","Education and Skills Funding Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education and Skills Funding Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education and Skills Funding Agency","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education and Skills Funding Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Education and Skills Funding Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
