"Status","Year","Disability","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","Female","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Devon","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Devon","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Dorset and Somerset","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Dorset and Somerset","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Anglia","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Anglia","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Wales","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Wales","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Eastern Scotland","Male","10","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Essex","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Essex","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Greater Manchester","Female","35","30","31680","28130"
"In post","2023","Declared disabled","Counter Fraud","Greater Manchester","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","Female","35","25","28040","28120"
"In post","2023","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","Male","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Inner London - East","Female","35","30","32140","32520"
"In post","2023","Declared disabled","Counter Fraud","Inner London - East","Male","35","35","39040","32520"
"In post","2023","Declared disabled","Counter Fraud","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Inner London - West","Female","25","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Inner London - West","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Kent","Female","45","40","29950","31280"
"In post","2023","Declared disabled","Counter Fraud","Kent","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Lancashire","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Lancashire","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Lincolnshire","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Merseyside","Female","35","30","29790","28120"
"In post","2023","Declared disabled","Counter Fraud","Merseyside","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Northumberland, and Tyne and Wear","Female","40","35","29510","28120"
"In post","2023","Declared disabled","Counter Fraud","Northumberland, and Tyne and Wear","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Outer London - East and North East","Female","45","40","30600","32520"
"In post","2023","Declared disabled","Counter Fraud","Outer London - East and North East","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Outer London - South","Female","25","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Outer London - South","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Outer London - West and North West","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Outer London - West and North West","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Shropshire and Staffordshire","Female","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South Yorkshire","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Southern Scotland","Female","30","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Southern Scotland","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Surrey, East and West Sussex","Female","30","25","30020","28120"
"In post","2023","Declared disabled","Counter Fraud","Surrey, East and West Sussex","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Tees Valley and Durham","Female","40","35","27210","28120"
"In post","2023","Declared disabled","Counter Fraud","Tees Valley and Durham","Male","25","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Central Scotland","Female","30","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Central Scotland","Male","20","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands","Female","45","40","29220","28120"
"In post","2023","Declared disabled","Counter Fraud","West Midlands","Male","30","30","29470","28120"
"In post","2023","Declared disabled","Counter Fraud","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Wales and The Valleys","Female","45","35","27640","28120"
"In post","2023","Declared disabled","Counter Fraud","West Wales and The Valleys","Male","35","30","27120","28120"
"In post","2023","Declared disabled","Counter Fraud","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Yorkshire","Female","40","35","33420","28120"
"In post","2023","Declared disabled","Counter Fraud","West Yorkshire","Male","25","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data and Technology","Bedfordshire and Hertfordshire","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data and Technology","Bedfordshire and Hertfordshire","Male","5","5","[c]","[c]"
