"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Crown Commercial Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","AO","Female","45","45","23760","23700"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","AO","Male","20","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","G6","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","G7","Female","25","25","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","G7","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","HEO","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","HEO","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","AO","Female","150","135","23230","22870"
"In post","2023","Declared disabled","Crown Prosecution Service","AO","Male","55","55","23330","22870"
"In post","2023","Declared disabled","Crown Prosecution Service","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","EO","Female","150","130","28510","28850"
"In post","2023","Declared disabled","Crown Prosecution Service","EO","Male","45","45","28720","28850"
"In post","2023","Declared disabled","Crown Prosecution Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","G6","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","G6","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","G7","Female","230","205","57900","56450"
"In post","2023","Declared disabled","Crown Prosecution Service","G7","Male","120","110","58860","56450"
"In post","2023","Declared disabled","Crown Prosecution Service","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","HEO","Female","55","50","33390","33100"
"In post","2023","Declared disabled","Crown Prosecution Service","HEO","Male","30","30","33600","32660"
"In post","2023","Declared disabled","Crown Prosecution Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","SEO","Female","45","45","40140","38940"
"In post","2023","Declared disabled","Crown Prosecution Service","SEO","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","EO","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","AO","Female","85","75","23190","22570"
"In post","2023","Declared disabled","Defence Equipment and Support","AO","Male","105","100","23170","22390"
"In post","2023","Declared disabled","Defence Equipment and Support","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","EO","Female","35","30","26350","26070"
"In post","2023","Declared disabled","Defence Equipment and Support","EO","Male","55","55","27770","27030"
"In post","2023","Declared disabled","Defence Equipment and Support","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","G6","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","G6","Male","30","30","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","G7","Female","55","50","53040","54510"
"In post","2023","Declared disabled","Defence Equipment and Support","G7","Male","80","75","54900","54510"
"In post","2023","Declared disabled","Defence Equipment and Support","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","HEO","Female","140","130","32600","31920"
"In post","2023","Declared disabled","Defence Equipment and Support","HEO","Male","180","175","33630","33090"
"In post","2023","Declared disabled","Defence Equipment and Support","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","SEO","Female","130","125","41110","41460"
"In post","2023","Declared disabled","Defence Equipment and Support","SEO","Male","225","220","42960","43180"
"In post","2023","Declared disabled","Defence Equipment and Support","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","AO","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","AO","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","EO","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","EO","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","G6","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","G6","Male","15","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","G7","Female","115","110","52030","49260"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","G7","Male","230","225","52120","49260"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","HEO","Female","80","75","30120","30650"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","HEO","Male","100","100","30550","30650"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","SEO","Female","90","85","39660","39890"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","SEO","Male","140","135","39640","39890"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Female","10","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Female","35","35","68160","66790"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
