"Status","Year","Disability","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","London","Heterosexual / straight","45","45","46030","45500"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","London","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","40","40","37590","30950"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","30","30","39210","39140"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","LGBO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Outside London","Heterosexual / straight","1420","1340","39700","36330"
"In post","2023","Declared disabled","Scottish Government","Outside London","LGBO","345","330","36960","33520"
"In post","2023","Declared disabled","Scottish Government","Outside London","Undeclared","120","110","40790","34730"
"In post","2023","Declared disabled","Scottish Government","Outside London","Unknown","355","325","35870","37060"
"In post","2023","Declared disabled","Scottish Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","London","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","London","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","London","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Outside London","Heterosexual / straight","435","380","33820","31560"
"In post","2023","Declared disabled","UK Statistics Authority","Outside London","LGBO","80","80","35190","31610"
"In post","2023","Declared disabled","UK Statistics Authority","Outside London","Undeclared","35","35","30310","31560"
"In post","2023","Declared disabled","UK Statistics Authority","Outside London","Unknown","50","45","32410","31060"
"In post","2023","Declared disabled","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Outside London","Heterosexual / straight","275","255","40680","39690"
"In post","2023","Declared disabled","Welsh Government","Outside London","LGBO","30","30","45080","41680"
"In post","2023","Declared disabled","Welsh Government","Outside London","Undeclared","45","40","42670","39690"
