"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","SCS level","Female","40","40","91200","85200"
"In post","2023","Declared non-disabled","Unknown","SCS level","Male","35","30","92050","82540"
"In post","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","SEO","Female","375","350","42900","42510"
"In post","2023","Declared non-disabled","Unknown","SEO","Male","470","455","44040","42510"
"In post","2023","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","Female","190","170","35110","38290"
"In post","2023","Declared non-disabled","Unknown","Unknown","Male","105","100","35010","38290"
"In post","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","AA","Female","4360","3730","21910","22520"
"In post","2023","Declared non-disabled","White","AA","Male","4445","4235","21990","21760"
"In post","2023","Declared non-disabled","White","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","AO","Female","33010","28335","23630","22400"
"In post","2023","Declared non-disabled","White","AO","Male","23040","22160","26100","22520"
"In post","2023","Declared non-disabled","White","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","EO","Female","35475","31575","28420","28120"
"In post","2023","Declared non-disabled","White","EO","Male","25350","24360","29150","28120"
"In post","2023","Declared non-disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","G6","Female","5915","5585","70460","69110"
"In post","2023","Declared non-disabled","White","G6","Male","6440","6290","71120","70260"
"In post","2023","Declared non-disabled","White","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","G7","Female","14800","14015","56350","55720"
"In post","2023","Declared non-disabled","White","G7","Male","15155","14850","57080","56260"
"In post","2023","Declared non-disabled","White","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","HEO","Female","22910","21515","34620","34300"
"In post","2023","Declared non-disabled","White","HEO","Male","19700","19240","35370","34700"
"In post","2023","Declared non-disabled","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","SCS level","Female","2130","2020","89140","81750"
"In post","2023","Declared non-disabled","White","SCS level","Male","2390","2345","93240","85200"
"In post","2023","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","SEO","Female","17475","16555","42660","41870"
"In post","2023","Declared non-disabled","White","SEO","Male","16535","16165","43450","42510"
"In post","2023","Declared non-disabled","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Unknown","Female","8820","8195","31100","29050"
"In post","2023","Declared non-disabled","White","Unknown","Male","3430","3310","35800","31920"
"In post","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","AA","Female","20","15","[c]","[c]"
"In post","2023","Undeclared","Asian","AA","Male","25","20","[c]","[c]"
"In post","2023","Undeclared","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","AO","Female","190","160","23450","22520"
"In post","2023","Undeclared","Asian","AO","Male","135","125","24680","22520"
"In post","2023","Undeclared","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","EO","Female","225","200","29590","28130"
"In post","2023","Undeclared","Asian","EO","Male","200","195","29570","28120"
"In post","2023","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","G6","Female","35","35","69030","67600"
"In post","2023","Undeclared","Asian","G6","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","G7","Female","90","90","57690","57010"
"In post","2023","Undeclared","Asian","G7","Male","85","85","57810","56500"
"In post","2023","Undeclared","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","HEO","Female","140","135","35640","35000"
"In post","2023","Undeclared","Asian","HEO","Male","130","125","35280","34970"
"In post","2023","Undeclared","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","SCS level","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Asian","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","SEO","Female","95","90","43060","42860"
"In post","2023","Undeclared","Asian","SEO","Male","85","85","44260","43350"
"In post","2023","Undeclared","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Unknown","Female","35","35","30860","27640"
"In post","2023","Undeclared","Asian","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","AA","Female","30","25","23220","23670"
"In post","2023","Undeclared","Black","AA","Male","35","30","25070","23670"
"In post","2023","Undeclared","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","AO","Female","115","100","27210","25610"
"In post","2023","Undeclared","Black","AO","Male","80","75","30290","31740"
"In post","2023","Undeclared","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","EO","Female","140","130","31130","31280"
"In post","2023","Undeclared","Black","EO","Male","75","70","32410","32520"
"In post","2023","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","G6","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","G6","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","G7","Female","40","35","55540","55200"
"In post","2023","Undeclared","Black","G7","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","HEO","Female","85","85","36400","35650"
"In post","2023","Undeclared","Black","HEO","Male","40","40","37820","36040"
"In post","2023","Undeclared","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","SEO","Female","45","45","43180","43580"
"In post","2023","Undeclared","Black","SEO","Male","35","35","45110","43650"
"In post","2023","Undeclared","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Unknown","Female","30","30","33370","33050"
"In post","2023","Undeclared","Black","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","AA","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Mixed","AA","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","AO","Female","45","40","24430","22520"
"In post","2023","Undeclared","Mixed","AO","Male","55","50","26780","25410"
"In post","2023","Undeclared","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","EO","Female","60","55","29690","28130"
"In post","2023","Undeclared","Mixed","EO","Male","45","45","30180","29130"
"In post","2023","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","G6","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","G6","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","G7","Female","35","35","58750","57240"
"In post","2023","Undeclared","Mixed","G7","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","HEO","Female","35","35","35560","34870"
"In post","2023","Undeclared","Mixed","HEO","Male","45","45","35670","35000"
"In post","2023","Undeclared","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","SEO","Female","30","30","43470","41780"
"In post","2023","Undeclared","Mixed","SEO","Male","30","30","[c]","[c]"
"In post","2023","Undeclared","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Unknown","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","AA","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","AO","Female","15","10","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","AO","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","EO","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","EO","Male","30","25","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","G6","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","G6","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","G7","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","G7","Male","25","25","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","HEO","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","HEO","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","SEO","Female","15","10","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","SEO","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","AA","Female","35","30","21580","21950"
"In post","2023","Undeclared","Undeclared","AA","Male","105","100","21620","21380"
"In post","2023","Undeclared","Undeclared","AO","Female","500","430","23600","22500"
"In post","2023","Undeclared","Undeclared","AO","Male","755","725","25700","22520"
"In post","2023","Undeclared","Undeclared","EO","Female","615","545","28860","28120"
"In post","2023","Undeclared","Undeclared","EO","Male","975","925","29520","28120"
"In post","2023","Undeclared","Undeclared","G6","Female","125","120","70980","70840"
"In post","2023","Undeclared","Undeclared","G6","Male","240","235","71870","71300"
"In post","2023","Undeclared","Undeclared","G7","Female","275","265","56680","56080"
"In post","2023","Undeclared","Undeclared","G7","Male","630","620","57960","57970"
"In post","2023","Undeclared","Undeclared","HEO","Female","480","445","35150","34910"
"In post","2023","Undeclared","Undeclared","HEO","Male","925","900","35550","35000"
"In post","2023","Undeclared","Undeclared","SCS level","Female","30","25","[c]","[c]"
"In post","2023","Undeclared","Undeclared","SCS level","Male","55","50","92600","82550"
"In post","2023","Undeclared","Undeclared","SEO","Female","355","335","43070","42510"
"In post","2023","Undeclared","Undeclared","SEO","Male","775","755","43960","42650"
"In post","2023","Undeclared","Undeclared","Unknown","Female","100","90","32770","33050"
"In post","2023","Undeclared","Undeclared","Unknown","Male","120","115","39400","37810"
"In post","2023","Undeclared","Unknown","AA","Female","30","25","23400","23230"
"In post","2023","Undeclared","Unknown","AA","Male","50","45","22990","23230"
"In post","2023","Undeclared","Unknown","AO","Female","150","125","25290","22520"
"In post","2023","Undeclared","Unknown","AO","Male","160","145","29530","32060"
"In post","2023","Undeclared","Unknown","EO","Female","135","120","29790","28360"
"In post","2023","Undeclared","Unknown","EO","Male","135","130","31120","28540"
