"Status","Year","Disability","Function_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Communications","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Greater Manchester","Female","10","5","[c]","[c]"
"In post","2023","Declared disabled","Communications","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Communications","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Hampshire and Isle of Wight","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Communications","Hampshire and Isle of Wight","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Communications","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Inner London - East","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Communications","Inner London - East","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Communications","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Inner London - West","Female","70","70","47150","44360"
"In post","2023","Declared disabled","Communications","Inner London - West","Male","50","50","46390","42400"
"In post","2023","Declared disabled","Communications","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","South Yorkshire","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Communications","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Communications","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Communications","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","10","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","Female","10","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","Female","45","35","33360","28170"
"In post","2023","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","Male","45","40","33020","28130"
"In post","2023","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Devon","Female","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Devon","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Dorset and Somerset","Female","25","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Dorset and Somerset","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Anglia","Female","35","30","28660","28120"
"In post","2023","Declared disabled","Counter Fraud","East Anglia","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Wales","Female","35","30","31790","28130"
"In post","2023","Declared disabled","Counter Fraud","East Wales","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Eastern Scotland","Female","30","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Eastern Scotland","Male","25","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
