"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Knowledge and Information Management","G6","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","G7","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","G7","Male","20","15","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","HEO","Female","45","45","35210","34170"
"In post","2023","Declared disabled","Knowledge and Information Management","HEO","Male","35","35","34440","34170"
"In post","2023","Declared disabled","Knowledge and Information Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","SEO","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","SEO","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","AO","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Legal","AO","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","EO","Female","70","65","28940","28130"
"In post","2023","Declared disabled","Legal","EO","Male","45","40","29180","28130"
"In post","2023","Declared disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","G6","Female","70","65","70680","69590"
"In post","2023","Declared disabled","Legal","G6","Male","45","40","74810","73890"
"In post","2023","Declared disabled","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","G7","Female","320","290","57620","56450"
"In post","2023","Declared disabled","Legal","G7","Male","185","175","58230","56450"
"In post","2023","Declared disabled","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","HEO","Female","70","65","36390","35000"
"In post","2023","Declared disabled","Legal","HEO","Male","50","50","36840","35000"
"In post","2023","Declared disabled","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","SCS level","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Legal","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","SEO","Female","130","115","41910","42150"
"In post","2023","Declared disabled","Legal","SEO","Male","40","35","43490","42510"
"In post","2023","Declared disabled","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","AO","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","EO","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Medicine","EO","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","G6","Female","20","15","[c]","[c]"
"In post","2023","Declared disabled","Medicine","G6","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Medicine","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","G7","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Medicine","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","HEO","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Medicine","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Medicine","SCS level","Male","10","5","[c]","[c]"
"In post","2023","Declared disabled","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","SEO","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Medicine","SEO","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Medicine","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Delivery","AA","Female","860","710","21680","21380"
"In post","2023","Declared disabled","Operational Delivery","AA","Male","650","585","22070","22520"
"In post","2023","Declared disabled","Operational Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Delivery","AO","Female","7605","6365","23160","22150"
"In post","2023","Declared disabled","Operational Delivery","AO","Male","4695","4370","24630","22500"
"In post","2023","Declared disabled","Operational Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Delivery","EO","Female","8220","7160","28680","28120"
"In post","2023","Declared disabled","Operational Delivery","EO","Male","4295","4025","29310","28120"
"In post","2023","Declared disabled","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Delivery","G6","Female","105","100","69770","67750"
"In post","2023","Declared disabled","Operational Delivery","G6","Male","80","80","74250","69590"
"In post","2023","Declared disabled","Operational Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Delivery","G7","Female","370","360","55430","55110"
"In post","2023","Declared disabled","Operational Delivery","G7","Male","260","255","56830","55780"
"In post","2023","Declared disabled","Operational Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Delivery","HEO","Female","2015","1880","34740","34180"
"In post","2023","Declared disabled","Operational Delivery","HEO","Male","1360","1290","35820","34700"
"In post","2023","Declared disabled","Operational Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Delivery","SCS level","Female","45","45","95240","84730"
"In post","2023","Declared disabled","Operational Delivery","SCS level","Male","35","35","97130","89600"
"In post","2023","Declared disabled","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Delivery","SEO","Female","875","840","43040","41800"
"In post","2023","Declared disabled","Operational Delivery","SEO","Male","595","580","45070","43210"
"In post","2023","Declared disabled","Operational Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Delivery","Unknown","Female","3150","2915","30970","29050"
"In post","2023","Declared disabled","Operational Delivery","Unknown","Male","925","880","31730","29050"
"In post","2023","Declared disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","G7","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","G7","Male","30","25","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","HEO","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","HEO","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","SEO","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","SEO","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other","AA","Female","35","30","20280","19770"
"In post","2023","Declared disabled","Other","AA","Male","105","105","20200","19770"
"In post","2023","Declared disabled","Other","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other","AO","Female","400","335","22310","21690"
"In post","2023","Declared disabled","Other","AO","Male","245","225","22470","21690"
"In post","2023","Declared disabled","Other","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other","EO","Female","310","280","28520","28120"
"In post","2023","Declared disabled","Other","EO","Male","180","170","28550","28120"
"In post","2023","Declared disabled","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other","G6","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Other","G6","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Other","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other","G7","Female","60","55","54760","54790"
"In post","2023","Declared disabled","Other","G7","Male","45","45","53990","53940"
"In post","2023","Declared disabled","Other","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other","HEO","Female","195","185","34620","34170"
"In post","2023","Declared disabled","Other","HEO","Male","110","105","34590","34170"
"In post","2023","Declared disabled","Other","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other","SEO","Female","105","100","40700","39750"
"In post","2023","Declared disabled","Other","SEO","Male","65","60","42050","41510"
"In post","2023","Declared disabled","Other","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","AO","Female","[c]","[c]","[c]","[c]"
