"Status","Year","Age","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Declared disabled","The Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","UK Health Security Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Animal and Plant Health Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Attorney General's Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Building Digital UK","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Building Digital UK","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Building Digital UK","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cabinet Office (excl. agencies)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Crown Office and Procurator Fiscal Service","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Crown Prosecution Service","Heterosexual / straight","30","30","21140","20980"
"In post","2023","16-19","Declared non-disabled","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Defence Electronics and Components Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Defence Electronics and Components Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Defence Equipment and Support","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Transport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","50","50","23220","21690"
"In post","2023","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Disclosure Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Driver and Vehicle Licensing Agency","Heterosexual / straight","40","40","20980","22500"
"In post","2023","16-19","Declared non-disabled","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
