"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","16-19","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Operational Delivery","AA/AO","60","[c]","21420","21780"
"Leaver CS","2023","16-19","Unknown","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Operational Delivery","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Digital, Data and Technology","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Digital, Data and Technology","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Economics","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Economics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Finance","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Human Resources","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Operational Delivery","AA/AO","285","[c]","22210","21780"
"Leaver CS","2023","20-29","Asian","Operational Delivery","EO","200","[c]","29270","29290"
"Leaver CS","2023","20-29","Asian","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Operational Delivery","SEO/HEO","40","[c]","35310","33710"
"Leaver CS","2023","20-29","Asian","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Other","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Other","EO","10","[c]","[c]","[c]"
