"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Psychology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","London","HEO","20","[c]","31370","32000"
"Leaver Dept.","2023","Science and Engineering","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Outside London","EO","10","[c]","27450","27320"
"Leaver Dept.","2023","Science and Engineering","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Outside London","G7","20","[c]","50200","49260"
"Leaver Dept.","2023","Science and Engineering","Outside London","HEO","30","[c]","32540","32080"
"Leaver Dept.","2023","Science and Engineering","Outside London","SEO","25","[c]","40990","39890"
"Leaver Dept.","2023","Science and Engineering","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Outside London","AA","30","[c]","24320","24430"
"Leaver Dept.","2023","Security","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Outside London","SEO","15","[c]","40350","40580"
"Leaver Dept.","2023","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","London","HEO","20","[c]","34810","34560"
"Leaver Dept.","2023","Social Research","London","SEO","20","[c]","43300","42710"
"Leaver Dept.","2023","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Outside London","HEO","20","[c]","31900","31560"
"Leaver Dept.","2023","Social Research","Outside London","SEO","20","[c]","41500","42610"
"Leaver Dept.","2023","Statistics","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","London","G7","10","[c]","59810","60100"
"Leaver Dept.","2023","Statistics","London","HEO","75","[c]","33080","33250"
"Leaver Dept.","2023","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","London","SEO","15","[c]","45210","45200"
"Leaver Dept.","2023","Statistics","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Outside London","HEO","40","[c]","32820","32710"
"Leaver Dept.","2023","Statistics","Outside London","SEO","15","[c]","40900","40250"
"Leaver Dept.","2023","Statistics","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Outside London","AO","110","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Outside London","EO","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Outside London","HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AO","30","[c]","23650","24490"
"Leaver Dept.","2023","Unknown","London","EO","205","[c]","28340","28370"
"Leaver Dept.","2023","Unknown","London","G6","160","[c]","67280","66530"
"Leaver Dept.","2023","Unknown","London","G7","385","[c]","55980","56240"
"Leaver Dept.","2023","Unknown","London","HEO","595","[c]","33770","34550"
"Leaver Dept.","2023","Unknown","London","SCS level","110","[c]","85490","77700"
"Leaver Dept.","2023","Unknown","London","SEO","255","[c]","41880","41870"
"Leaver Dept.","2023","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AO","75","[c]","23370","21720"
"Leaver Dept.","2023","Unknown","Outside London","EO","115","[c]","26580","25870"
"Leaver Dept.","2023","Unknown","Outside London","G6","30","[c]","68910","65310"
"Leaver Dept.","2023","Unknown","Outside London","G7","100","[c]","53950","52490"
"Leaver Dept.","2023","Unknown","Outside London","HEO","220","[c]","33360","32960"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO","110","[c]","41290","39820"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","HEO","25","[c]","32120","32000"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","EO","15","[c]","27730","27950"
"New entrant CS","2023","Commercial","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","G7","10","[c]","65110","66250"
"New entrant CS","2023","Commercial","London","HEO","60","[c]","32550","33500"
"New entrant CS","2023","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","SEO","15","[c]","42990","43320"
"New entrant CS","2023","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outside London","AO","80","[c]","22490","22080"
"New entrant CS","2023","Commercial","Outside London","EO","100","[c]","26770","27080"
"New entrant CS","2023","Commercial","Outside London","G6","20","[c]","79190","79000"
"New entrant CS","2023","Commercial","Outside London","G7","65","[c]","63300","65500"
"New entrant CS","2023","Commercial","Outside London","HEO","155","[c]","32380","32500"
"New entrant CS","2023","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outside London","SEO","100","[c]","40510","40380"
"New entrant CS","2023","Commercial","Outside London","Unknown","25","[c]","33990","32500"
"New entrant CS","2023","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","AO","10","[c]","24110","24520"
"New entrant CS","2023","Communications","London","EO","50","[c]","28980","29180"
"New entrant CS","2023","Communications","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","G7","25","[c]","56560","55560"
"New entrant CS","2023","Communications","London","HEO","100","[c]","36340","35790"
"New entrant CS","2023","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","SEO","65","[c]","43270","43650"
"New entrant CS","2023","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","AO","20","[c]","22020","22220"
"New entrant CS","2023","Communications","Outside London","EO","55","[c]","25990","25960"
"New entrant CS","2023","Communications","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","G7","25","[c]","52640","52600"
"New entrant CS","2023","Communications","Outside London","HEO","100","[c]","32300","31350"
"New entrant CS","2023","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","SEO","75","[c]","40680","41000"
"New entrant CS","2023","Communications","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","AO","20","[c]","26170","25610"
"New entrant CS","2023","Counter Fraud","London","EO","50","[c]","30100","32260"
"New entrant CS","2023","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","HEO","20","[c]","38050","39150"
"New entrant CS","2023","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Outside London","AO","210","[c]","23080","21690"
"New entrant CS","2023","Counter Fraud","Outside London","EO","150","[c]","27890","27890"
"New entrant CS","2023","Counter Fraud","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Outside London","HEO","60","[c]","34260","34170"
"New entrant CS","2023","Counter Fraud","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","London","AO","10","[c]","24300","24380"
"New entrant CS","2023","Digital, Data and Technology","London","EO","95","[c]","29380","29660"
"New entrant CS","2023","Digital, Data and Technology","London","G6","40","[c]","74630","74830"
"New entrant CS","2023","Digital, Data and Technology","London","G7","165","[c]","58430","56860"
"New entrant CS","2023","Digital, Data and Technology","London","HEO","210","[c]","35750","35760"
"New entrant CS","2023","Digital, Data and Technology","London","SCS level","15","[c]","106040","102000"
"New entrant CS","2023","Digital, Data and Technology","London","SEO","140","[c]","43490","43150"
"New entrant CS","2023","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Outside London","AO","95","[c]","22630","22220"
"New entrant CS","2023","Digital, Data and Technology","Outside London","EO","485","[c]","27460","27430"
"New entrant CS","2023","Digital, Data and Technology","Outside London","G6","70","[c]","68540","67440"
"New entrant CS","2023","Digital, Data and Technology","Outside London","G7","385","[c]","54260","53470"
"New entrant CS","2023","Digital, Data and Technology","Outside London","HEO","550","[c]","33360","33830"
"New entrant CS","2023","Digital, Data and Technology","Outside London","SCS level","25","[c]","103090","98000"
"New entrant CS","2023","Digital, Data and Technology","Outside London","SEO","550","[c]","40720","40000"
"New entrant CS","2023","Digital, Data and Technology","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","AO","30","[c]","23360","23210"
"New entrant CS","2023","Economics","London","EO","35","[c]","28950","29000"
"New entrant CS","2023","Economics","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","G7","15","[c]","58750","55990"
"New entrant CS","2023","Economics","London","HEO","145","[c]","35190","35010"
"New entrant CS","2023","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Outside London","AO","40","[c]","21430","21200"
"New entrant CS","2023","Economics","Outside London","EO","25","[c]","25620","25310"
"New entrant CS","2023","Economics","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Outside London","HEO","65","[c]","33060","32460"
"New entrant CS","2023","Economics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","AO","15","[c]","24050","24380"
"New entrant CS","2023","Finance","London","EO","35","[c]","28590","29660"
"New entrant CS","2023","Finance","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","G7","20","[c]","56740","57870"
"New entrant CS","2023","Finance","London","HEO","50","[c]","34130","34660"
"New entrant CS","2023","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","SEO","40","[c]","44170","43420"
"New entrant CS","2023","Finance","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outside London","AO","195","[c]","22140","22500"
"New entrant CS","2023","Finance","Outside London","EO","135","[c]","26720","27080"
"New entrant CS","2023","Finance","Outside London","G6","10","[c]","66460","65020"
"New entrant CS","2023","Finance","Outside London","G7","55","[c]","52930","51770"
"New entrant CS","2023","Finance","Outside London","HEO","115","[c]","33340","33830"
"New entrant CS","2023","Finance","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outside London","SEO","85","[c]","41430","41200"
"New entrant CS","2023","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Outside London","AO","20","[c]","21690","21690"
"New entrant CS","2023","Geography","Outside London","EO","15","[c]","28540","27610"
"New entrant CS","2023","Geography","Outside London","HEO","10","[c]","34370","34370"
"New entrant CS","2023","Geography","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","AO","10","[c]","24490","24520"
"New entrant CS","2023","Human Resources","London","EO","75","[c]","28960","29000"
"New entrant CS","2023","Human Resources","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","G7","10","[c]","56180","55690"
"New entrant CS","2023","Human Resources","London","HEO","55","[c]","34750","35040"
"New entrant CS","2023","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","SEO","20","[c]","43720","44770"
"New entrant CS","2023","Human Resources","Outside London","AA","20","[c]","20840","21380"
"New entrant CS","2023","Human Resources","Outside London","AO","260","[c]","22160","22220"
"New entrant CS","2023","Human Resources","Outside London","EO","285","[c]","27060","27080"
"New entrant CS","2023","Human Resources","Outside London","G6","15","[c]","64270","64690"
"New entrant CS","2023","Human Resources","Outside London","G7","75","[c]","53190","54000"
"New entrant CS","2023","Human Resources","Outside London","HEO","210","[c]","32820","33130"
"New entrant CS","2023","Human Resources","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","SEO","115","[c]","41690","40730"
"New entrant CS","2023","Human Resources","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","HEO","20","[c]","45800","45690"
"New entrant CS","2023","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","G7","20","[c]","75090","77470"
"New entrant CS","2023","Inspector of Education and Training","London","SEO","10","[c]","49750","47750"
"New entrant CS","2023","Inspector of Education and Training","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Outside London","G7","115","[c]","76000","77470"
"New entrant CS","2023","Inspector of Education and Training","Outside London","HEO","25","[c]","35020","34520"
"New entrant CS","2023","Inspector of Education and Training","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Outside London","SEO","130","[c]","49480","47750"
"New entrant CS","2023","Intelligence Analysis","London","EO","25","[c]","30150","29750"
"New entrant CS","2023","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","HEO","10","[c]","37530","37850"
"New entrant CS","2023","Intelligence Analysis","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","EO","85","[c]","26490","25810"
"New entrant CS","2023","Intelligence Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","HEO","20","[c]","32850","33830"
"New entrant CS","2023","Intelligence Analysis","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SEO","10","[c]","46260","45540"
"New entrant CS","2023","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","EO","25","[c]","29370","29280"
"New entrant CS","2023","International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","G7","30","[c]","58960","60960"
"New entrant CS","2023","International Trade","London","HEO","50","[c]","34940","35010"
"New entrant CS","2023","International Trade","London","SEO","30","[c]","42940","41550"
"New entrant CS","2023","International Trade","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Outside London","EO","40","[c]","26060","25660"
"New entrant CS","2023","International Trade","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Outside London","G7","55","[c]","52640","52550"
"New entrant CS","2023","International Trade","Outside London","HEO","45","[c]","32230","31440"
"New entrant CS","2023","International Trade","Outside London","SEO","200","[c]","41680","42160"
"New entrant CS","2023","Knowledge and Information Management","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","EO","30","[c]","27890","27890"
"New entrant CS","2023","Knowledge and Information Management","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","HEO","35","[c]","34780","35010"
"New entrant CS","2023","Knowledge and Information Management","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","AO","35","[c]","21950","22180"
"New entrant CS","2023","Knowledge and Information Management","Outside London","EO","30","[c]","27020","27080"
"New entrant CS","2023","Knowledge and Information Management","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","HEO","30","[c]","32600","32460"
"New entrant CS","2023","Knowledge and Information Management","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","EO","90","[c]","29700","30160"
"New entrant CS","2023","Legal","London","G6","25","[c]","71910","71400"
"New entrant CS","2023","Legal","London","G7","165","[c]","54900","54100"
"New entrant CS","2023","Legal","London","HEO","45","[c]","43730","45230"
"New entrant CS","2023","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SEO","35","[c]","39940","40800"
"New entrant CS","2023","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","EO","85","[c]","26880","26900"
"New entrant CS","2023","Legal","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","G7","220","[c]","52380","52360"
"New entrant CS","2023","Legal","Outside London","HEO","30","[c]","35170","31860"
"New entrant CS","2023","Legal","Outside London","SEO","145","[c]","39120","38760"
"New entrant CS","2023","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G6","15","[c]","88620","86970"
"New entrant CS","2023","Medicine","London","G7","10","[c]","55400","54090"
"New entrant CS","2023","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SCS level","15","[c]","103320","99430"
"New entrant CS","2023","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","AO","40","[c]","23550","23180"
"New entrant CS","2023","Medicine","Outside London","EO","50","[c]","31290","32930"
"New entrant CS","2023","Medicine","Outside London","G6","40","[c]","82430","83920"
"New entrant CS","2023","Medicine","Outside London","G7","20","[c]","65210","62970"
"New entrant CS","2023","Medicine","Outside London","HEO","90","[c]","37930","40590"
"New entrant CS","2023","Medicine","Outside London","SCS level","20","[c]","110340","107500"
"New entrant CS","2023","Medicine","Outside London","SEO","15","[c]","44610","43810"
"New entrant CS","2023","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","AA","210","[c]","25420","26630"
"New entrant CS","2023","Operational Delivery","London","AO","1735","[c]","28060","26400"
"New entrant CS","2023","Operational Delivery","London","EO","1110","[c]","29920","29750"
"New entrant CS","2023","Operational Delivery","London","G6","35","[c]","72250","69580"
"New entrant CS","2023","Operational Delivery","London","G7","70","[c]","56500","54090"
"New entrant CS","2023","Operational Delivery","London","HEO","260","[c]","35500","35410"
"New entrant CS","2023","Operational Delivery","London","SCS level","20","[c]","103910","98000"
"New entrant CS","2023","Operational Delivery","London","SEO","130","[c]","43160","41890"
"New entrant CS","2023","Operational Delivery","London","Unknown","375","[c]","26410","27640"
"New entrant CS","2023","Operational Delivery","Outside London","AA","2385","[c]","22230","23230"
"New entrant CS","2023","Operational Delivery","Outside London","AO","16025","[c]","24020","22500"
"New entrant CS","2023","Operational Delivery","Outside London","EO","4680","[c]","26990","25880"
"New entrant CS","2023","Operational Delivery","Outside London","G6","70","[c]","66770","65200"
"New entrant CS","2023","Operational Delivery","Outside London","G7","190","[c]","53340","52670"
"New entrant CS","2023","Operational Delivery","Outside London","HEO","925","[c]","33010","32500"
"New entrant CS","2023","Operational Delivery","Outside London","SCS level","15","[c]","99360","96900"
"New entrant CS","2023","Operational Delivery","Outside London","SEO","415","[c]","41380","39500"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","3720","[c]","22810","23640"
"New entrant CS","2023","Operational Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","AA","20","[c]","23430","23230"
"New entrant CS","2023","Operational Delivery","Unknown","AO","75","[c]","24900","22400"
"New entrant CS","2023","Operational Delivery","Unknown","EO","35","[c]","28860","25830"
"New entrant CS","2023","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","G6","[c]","[c]","[c]","[c]"
