"Status","Year","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","Female","545","[c]","44060","45230"
"New entrant CS","2023","Legal","Legal","Male","265","[c]","45580","49050"
"New entrant CS","2023","Legal","Operational Delivery","Female","475","[c]","23790","22870"
"New entrant CS","2023","Legal","Operational Delivery","Male","200","[c]","23730","22870"
"New entrant CS","2023","Legal","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","Male","30","[c]","28200","27610"
"New entrant CS","2023","No function","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","Female","200","[c]","60320","52750"
"New entrant CS","2023","No function","Inspector of Education and Training","Male","75","[c]","69010","77390"
"New entrant CS","2023","No function","Intelligence Analysis","Female","55","[c]","28410","27080"
"New entrant CS","2023","No function","Intelligence Analysis","Male","75","[c]","30620","27140"
"New entrant CS","2023","No function","International Trade","Female","235","[c]","39610","39400"
"New entrant CS","2023","No function","International Trade","Male","260","[c]","42410","41550"
"New entrant CS","2023","No function","Knowledge and Information Management","Female","55","[c]","30480","28120"
"New entrant CS","2023","No function","Knowledge and Information Management","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Female","235","[c]","48270","40590"
"New entrant CS","2023","No function","Medicine","Male","75","[c]","65850","43480"
"New entrant CS","2023","No function","Operational Delivery","Female","16520","[c]","25310","23640"
"New entrant CS","2023","No function","Operational Delivery","Male","12960","[c]","26710","25750"
"New entrant CS","2023","No function","Operational Research","Female","50","[c]","25150","22520"
"New entrant CS","2023","No function","Operational Research","Male","50","[c]","25180","22520"
"New entrant CS","2023","No function","Other","Female","380","[c]","27870","24750"
"New entrant CS","2023","No function","Other","Male","340","[c]","28820","22660"
"New entrant CS","2023","No function","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","Female","40","[c]","45590","43740"
"New entrant CS","2023","No function","Planning Inspectors","Male","40","[c]","52170","43740"
"New entrant CS","2023","No function","Policy","Female","1100","[c]","37000","33830"
"New entrant CS","2023","No function","Policy","Male","800","[c]","38840","34410"
"New entrant CS","2023","No function","Project Delivery","Female","55","[c]","37180","35040"
"New entrant CS","2023","No function","Project Delivery","Male","45","[c]","42410","36180"
"New entrant CS","2023","No function","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","Female","140","[c]","30160","28480"
"New entrant CS","2023","No function","Psychology","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Science and Engineering","Female","280","[c]","32330","28000"
"New entrant CS","2023","No function","Science and Engineering","Male","570","[c]","35270","33000"
"New entrant CS","2023","No function","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Statistics","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Statistics","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Tax","Female","115","[c]","35150","34400"
"New entrant CS","2023","No function","Tax","Male","110","[c]","35480","34400"
"New entrant CS","2023","No function","Unknown","Female","410","[c]","31920","28570"
"New entrant CS","2023","No function","Unknown","Male","395","[c]","30750","25280"
"New entrant CS","2023","No function","Veterinarian","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Veterinarian","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Medicine","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Operational Delivery","Female","105","[c]","29610","24630"
"New entrant CS","2023","Project Delivery","Operational Delivery","Male","75","[c]","35030","30650"
"New entrant CS","2023","Project Delivery","Operational Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Operational Research","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Other","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Other","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Policy","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Policy","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Project Delivery","Female","690","[c]","35800","33830"
"New entrant CS","2023","Project Delivery","Project Delivery","Male","605","[c]","40010","36790"
"New entrant CS","2023","Project Delivery","Science and Engineering","Female","50","[c]","38470","33500"
"New entrant CS","2023","Project Delivery","Science and Engineering","Male","105","[c]","36710","33000"
"New entrant CS","2023","Project Delivery","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Operational Delivery","Female","90","[c]","24350","22520"
"New entrant CS","2023","Property","Operational Delivery","Male","60","[c]","24110","22520"
"New entrant CS","2023","Property","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Other","Male","30","[c]","28250","22920"
"New entrant CS","2023","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Property","Female","280","[c]","31840","27890"
"New entrant CS","2023","Property","Property","Male","395","[c]","34170","31350"
"New entrant CS","2023","Property","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Security","Female","170","[c]","29120","27240"
"New entrant CS","2023","Security","Security","Male","615","[c]","30420","27500"
"New entrant CS","2023","Security","Unknown","Female","75","[c]","26750","24330"
"New entrant CS","2023","Security","Unknown","Male","85","[c]","27040","24330"
"New entrant CS","2023","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Female","35","[c]","22420","22150"
"New entrant CS","2023","Unknown","Human Resources","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Female","55","[c]","31610","30700"
"New entrant CS","2023","Unknown","Operational Delivery","Male","35","[c]","31790","27840"
"New entrant CS","2023","Unknown","Other","Female","75","[c]","28710","27840"
"New entrant CS","2023","Unknown","Other","Male","190","[c]","26020","19280"
"New entrant CS","2023","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Female","75","[c]","34880","32460"
"New entrant CS","2023","Unknown","Policy","Male","55","[c]","33570","32630"
"New entrant CS","2023","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","Female","90","[c]","30510","28840"
"New entrant CS","2023","Unknown","Science and Engineering","Male","195","[c]","31420","28840"
"New entrant CS","2023","Unknown","Social Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","2245","[c]","31400","29100"
"New entrant CS","2023","Unknown","Unknown","Male","1485","[c]","32360","29100"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
