"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","G6","Female","Heterosexual / straight","50","50","70230","69140"
"In post","2023","Other ethnicity","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","G6","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Other ethnicity","G6","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Other ethnicity","G6","Male","Heterosexual / straight","40","40","73910","71560"
"In post","2023","Other ethnicity","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","G6","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Other ethnicity","G6","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Other ethnicity","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","G7","Female","Heterosexual / straight","135","130","56790","55610"
"In post","2023","Other ethnicity","G7","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Other ethnicity","G7","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Other ethnicity","G7","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Other ethnicity","G7","Male","Heterosexual / straight","110","110","56210","55210"
"In post","2023","Other ethnicity","G7","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Other ethnicity","G7","Male","Undeclared","50","45","55900","55120"
"In post","2023","Other ethnicity","G7","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Other ethnicity","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HEO","Female","Heterosexual / straight","200","195","35660","35400"
"In post","2023","Other ethnicity","HEO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Other ethnicity","HEO","Female","Undeclared","30","25","[c]","[c]"
"In post","2023","Other ethnicity","HEO","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Other ethnicity","HEO","Male","Heterosexual / straight","160","155","36180","35360"
"In post","2023","Other ethnicity","HEO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","HEO","Male","Undeclared","40","35","34960","34170"
"In post","2023","Other ethnicity","HEO","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Other ethnicity","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","SCS level","Male","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Other ethnicity","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","SCS level","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","SEO","Female","Heterosexual / straight","145","140","43050","42260"
"In post","2023","Other ethnicity","SEO","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","SEO","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Other ethnicity","SEO","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Other ethnicity","SEO","Male","Heterosexual / straight","115","115","44430","42480"
"In post","2023","Other ethnicity","SEO","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","SEO","Male","Undeclared","30","30","43010","42700"
"In post","2023","Other ethnicity","SEO","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Other ethnicity","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Female","Heterosexual / straight","70","65","31830","29100"
"In post","2023","Other ethnicity","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Male","Heterosexual / straight","35","35","30410","29050"
"In post","2023","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","AA","Female","Heterosexual / straight","30","25","21660","22520"
"In post","2023","Undeclared","AA","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","AA","Female","Undeclared","80","65","21560","21380"
"In post","2023","Undeclared","AA","Female","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","AA","Male","Heterosexual / straight","45","40","22600","23110"
"In post","2023","Undeclared","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","AA","Male","Undeclared","170","165","21320","21380"
"In post","2023","Undeclared","AA","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","AO","Female","Heterosexual / straight","360","310","23390","22400"
"In post","2023","Undeclared","AO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","AO","Female","Undeclared","1045","905","23410","22330"
"In post","2023","Undeclared","AO","Female","Unknown","420","320","22780","21690"
"In post","2023","Undeclared","AO","Male","Heterosexual / straight","335","320","25630","23930"
"In post","2023","Undeclared","AO","Male","LGBO","60","60","26470","22520"
"In post","2023","Undeclared","AO","Male","Undeclared","1300","1235","25470","22520"
"In post","2023","Undeclared","AO","Male","Unknown","340","315","23670","22520"
"In post","2023","Undeclared","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","EO","Female","Heterosexual / straight","440","395","29490","28130"
"In post","2023","Undeclared","EO","Female","LGBO","30","25","[c]","[c]"
"In post","2023","Undeclared","EO","Female","Undeclared","1295","1150","28840","28120"
"In post","2023","Undeclared","EO","Female","Unknown","565","475","29760","28120"
"In post","2023","Undeclared","EO","Male","Heterosexual / straight","495","470","30250","28480"
"In post","2023","Undeclared","EO","Male","LGBO","50","50","29840","28120"
"In post","2023","Undeclared","EO","Male","Undeclared","1825","1730","29510","28120"
"In post","2023","Undeclared","EO","Male","Unknown","450","410","30700","28130"
"In post","2023","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","G6","Female","Heterosexual / straight","50","50","69660","68620"
"In post","2023","Undeclared","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","G6","Female","Undeclared","180","170","70840","70840"
"In post","2023","Undeclared","G6","Female","Unknown","65","60","70800","68490"
"In post","2023","Undeclared","G6","Male","Heterosexual / straight","55","55","70690","70390"
"In post","2023","Undeclared","G6","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","G6","Male","Undeclared","390","375","72100","71300"
"In post","2023","Undeclared","G6","Male","Unknown","105","100","74500","70550"
"In post","2023","Undeclared","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","G7","Female","Heterosexual / straight","115","110","56360","55180"
"In post","2023","Undeclared","G7","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","G7","Female","Undeclared","430","410","57310","56200"
"In post","2023","Undeclared","G7","Female","Unknown","145","135","56380","56000"
"In post","2023","Undeclared","G7","Male","Heterosexual / straight","155","155","57700","57240"
"In post","2023","Undeclared","G7","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","G7","Male","Undeclared","1030","1005","57820","57610"
"In post","2023","Undeclared","G7","Male","Unknown","345","340","56250","56100"
"In post","2023","Undeclared","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HEO","Female","Heterosexual / straight","190","180","34830","34970"
"In post","2023","Undeclared","HEO","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","HEO","Female","Undeclared","810","750","35140","34700"
"In post","2023","Undeclared","HEO","Female","Unknown","210","190","35840","35000"
"In post","2023","Undeclared","HEO","Male","Heterosexual / straight","260","255","36190","35000"
"In post","2023","Undeclared","HEO","Male","LGBO","35","35","35520","35000"
"In post","2023","Undeclared","HEO","Male","Undeclared","1495","1445","35800","34990"
"In post","2023","Undeclared","HEO","Male","Unknown","305","295","36090","35000"
"In post","2023","Undeclared","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","SCS level","Female","Undeclared","50","45","88170","82400"
"In post","2023","Undeclared","SCS level","Female","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","SCS level","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","SCS level","Male","Undeclared","75","75","94070","84970"
"In post","2023","Undeclared","SCS level","Male","Unknown","30","30","98240","94500"
"In post","2023","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","SEO","Female","Heterosexual / straight","130","125","42390","42140"
"In post","2023","Undeclared","SEO","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","SEO","Female","Undeclared","645","610","43000","42510"
"In post","2023","Undeclared","SEO","Female","Unknown","135","130","43010","42230"
"In post","2023","Undeclared","SEO","Male","Heterosexual / straight","190","185","43780","42990"
"In post","2023","Undeclared","SEO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","SEO","Male","Undeclared","1275","1235","44120","42900"
"In post","2023","Undeclared","SEO","Male","Unknown","210","200","43130","42060"
"In post","2023","Undeclared","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Female","Heterosexual / straight","90","85","32460","30810"
"In post","2023","Undeclared","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Female","Undeclared","220","200","32930","32050"
"In post","2023","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Male","Heterosexual / straight","50","50","32810","29300"
"In post","2023","Undeclared","Unknown","Male","LGBO","10","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Male","Undeclared","245","230","39200","38290"
"In post","2023","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AA","Female","Heterosexual / straight","70","60","22450","22520"
"In post","2023","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AA","Female","Undeclared","30","25","21710","22520"
"In post","2023","Unknown","AA","Female","Unknown","2030","1805","22450","22520"
"In post","2023","Unknown","AA","Male","Heterosexual / straight","80","75","22660","23230"
"In post","2023","Unknown","AA","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","AA","Male","Undeclared","35","35","22140","23230"
"In post","2023","Unknown","AA","Male","Unknown","1780","1700","22840","22920"
"In post","2023","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Female","Heterosexual / straight","510","430","23850","22520"
"In post","2023","Unknown","AO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","AO","Female","Undeclared","155","125","24310","22520"
"In post","2023","Unknown","AO","Female","Unknown","10780","9740","23980","22520"
"In post","2023","Unknown","AO","Male","Heterosexual / straight","390","380","26620","24070"
"In post","2023","Unknown","AO","Male","LGBO","30","30","[c]","[c]"
"In post","2023","Unknown","AO","Male","Undeclared","135","125","27200","25280"
"In post","2023","Unknown","AO","Male","Unknown","9615","9345","25340","22520"
"In post","2023","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","EO","Female","Heterosexual / straight","415","375","28740","28120"
"In post","2023","Unknown","EO","Female","LGBO","30","25","[c]","[c]"
"In post","2023","Unknown","EO","Female","Undeclared","220","210","28740","28770"
"In post","2023","Unknown","EO","Female","Unknown","8635","8120","28750","28120"
"In post","2023","Unknown","EO","Male","Heterosexual / straight","335","325","29980","28480"
