"Status","Year","Ethnicity","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Finance","Active Travel England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Building Digital UK","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Cabinet Office (excl. agencies)","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Central Civil Service Fast Stream","5","5","[c]","[c]"
"In post","2023","Asian","Finance","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Companies House","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Competition and Markets Authority","5","5","[c]","[c]"
"In post","2023","Asian","Finance","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Crown Prosecution Service","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Defence Equipment and Support","25","25","[c]","[c]"
"In post","2023","Asian","Finance","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","30","30","[c]","[c]"
"In post","2023","Asian","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Department for Education (excl. agencies)","70","70","38130","36140"
"In post","2023","Asian","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","30","30","[c]","[c]"
"In post","2023","Asian","Finance","Department for International Trade","15","15","[c]","[c]"
"In post","2023","Asian","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","15","15","[c]","[c]"
"In post","2023","Asian","Finance","Department for Transport (excl. agencies)","35","35","54580","56340"
"In post","2023","Asian","Finance","Department for Work and Pensions (excl. agencies)","165","160","39120","38470"
"In post","2023","Asian","Finance","Department of Health and Social Care (excl. agencies)","30","25","[c]","[c]"
"In post","2023","Asian","Finance","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Driver and Vehicle Standards Agency","5","5","[c]","[c]"
"In post","2023","Asian","Finance","Education and Skills Funding Agency","30","30","46600","42980"
"In post","2023","Asian","Finance","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","35","30","43690","38550"
"In post","2023","Asian","Finance","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Government Legal Department","15","15","[c]","[c]"
"In post","2023","Asian","Finance","HM Courts and Tribunals Service","25","25","[c]","[c]"
"In post","2023","Asian","Finance","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","HM Revenue and Customs (excl. agencies)","250","235","36880","34400"
"In post","2023","Asian","Finance","HM Treasury (excl. agencies)","15","15","[c]","[c]"
"In post","2023","Asian","Finance","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Home Office","55","55","46830","43210"
"In post","2023","Asian","Finance","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Medicines and Healthcare Products Regulatory Agency","15","15","[c]","[c]"
"In post","2023","Asian","Finance","Met Office","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Ministry of Defence (excl. agencies)","95","95","41050","38020"
"In post","2023","Asian","Finance","Ministry of Justice (excl. agencies)","85","80","42410","41510"
"In post","2023","Asian","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","National Savings and Investments","5","5","[c]","[c]"
"In post","2023","Asian","Finance","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Office for Standards in Education, Children's Services and Skills","5","5","[c]","[c]"
"In post","2023","Asian","Finance","Office of Gas and Electricity Markets","5","5","[c]","[c]"
"In post","2023","Asian","Finance","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","UK Export Finance","10","10","[c]","[c]"
"In post","2023","Asian","Finance","UK Health Security Agency","20","20","[c]","[c]"
"In post","2023","Asian","Finance","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Valuation Office Agency","5","5","[c]","[c]"
"In post","2023","Asian","Finance","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Water Services Regulation Authority","5","5","[c]","[c]"
"In post","2023","Asian","Finance","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Home Office","5","5","[c]","[c]"
"In post","2023","Asian","Grants Management","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Rural Payments Agency","50","50","23340","22150"
"In post","2023","Asian","Grants Management","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Active Travel England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Advisory, Conciliation and Arbitration Service","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","Building Digital UK","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Cabinet Office (excl. agencies)","65","65","39250","36310"
"In post","2023","Asian","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Companies House","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Competition and Markets Authority","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Crown Prosecution Service","10","5","[c]","[c]"
"In post","2023","Asian","Human Resources","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","15","15","[c]","[c]"
"In post","2023","Asian","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Department for Education (excl. agencies)","15","15","[c]","[c]"
"In post","2023","Asian","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","20","20","[c]","[c]"
"In post","2023","Asian","Human Resources","Department for International Trade","20","20","[c]","[c]"
"In post","2023","Asian","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Department for Transport (excl. agencies)","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","Department for Work and Pensions (excl. agencies)","130","125","34100","32520"
"In post","2023","Asian","Human Resources","Department of Health and Social Care (excl. agencies)","10","10","[c]","[c]"
"In post","2023","Asian","Human Resources","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","20","20","[c]","[c]"
"In post","2023","Asian","Human Resources","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Government Legal Department","10","10","[c]","[c]"
"In post","2023","Asian","Human Resources","HM Courts and Tribunals Service","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","HM Prison and Probation Service","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","HM Revenue and Customs (excl. agencies)","90","85","40150","35330"
"In post","2023","Asian","Human Resources","HM Treasury (excl. agencies)","15","15","[c]","[c]"
"In post","2023","Asian","Human Resources","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Home Office","65","65","38670","36180"
"In post","2023","Asian","Human Resources","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Medicines and Healthcare Products Regulatory Agency","10","10","[c]","[c]"
"In post","2023","Asian","Human Resources","Met Office","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Ministry of Defence (excl. agencies)","80","80","36520","34300"
"In post","2023","Asian","Human Resources","Ministry of Justice (excl. agencies)","70","70","38220","35410"
"In post","2023","Asian","Human Resources","National Crime Agency","10","10","[c]","[c]"
"In post","2023","Asian","Human Resources","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
