"Status","Year","Age","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Debt","East Midlands (England)","Male","70","70","22700","22520"
"In post","2023","20-29","Debt","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Debt","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Debt","London","Female","65","60","27140","26920"
"In post","2023","20-29","Debt","London","Male","45","45","27570","26920"
"In post","2023","20-29","Debt","North East (England)","Female","120","120","23080","22520"
"In post","2023","20-29","Debt","North East (England)","Male","120","115","22790","22520"
"In post","2023","20-29","Debt","North West (England)","Female","80","80","22890","22520"
"In post","2023","20-29","Debt","North West (England)","Male","65","65","22880","22520"
"In post","2023","20-29","Debt","Scotland","Female","165","155","23360","22520"
"In post","2023","20-29","Debt","Scotland","Male","145","145","23460","22520"
"In post","2023","20-29","Debt","South West (England)","Female","5","5","[c]","[c]"
"In post","2023","20-29","Debt","South West (England)","Male","10","10","[c]","[c]"
"In post","2023","20-29","Debt","Wales","Female","75","75","24400","22520"
"In post","2023","20-29","Debt","Wales","Male","80","80","25420","22520"
"In post","2023","20-29","Debt","West Midlands (England)","Female","180","170","22700","22520"
"In post","2023","20-29","Debt","West Midlands (England)","Male","135","135","22690","22520"
"In post","2023","20-29","Debt","Yorkshire and The Humber","Female","115","105","23120","22520"
"In post","2023","20-29","Debt","Yorkshire and The Humber","Male","145","140","23110","22520"
"In post","2023","20-29","Digital, Data & Technology","East Midlands (England)","Female","30","30","31900","31310"
"In post","2023","20-29","Digital, Data & Technology","East Midlands (England)","Male","35","35","33790","31190"
"In post","2023","20-29","Digital, Data & Technology","East of England","Female","20","20","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","East of England","Male","50","50","31020","30230"
"In post","2023","20-29","Digital, Data & Technology","London","Female","440","440","40170","37850"
"In post","2023","20-29","Digital, Data & Technology","London","Male","535","535","39820","37500"
"In post","2023","20-29","Digital, Data & Technology","North East (England)","Female","140","140","35000","34400"
"In post","2023","20-29","Digital, Data & Technology","North East (England)","Male","220","220","35570","34400"
"In post","2023","20-29","Digital, Data & Technology","North West (England)","Female","240","240","35570","34170"
"In post","2023","20-29","Digital, Data & Technology","North West (England)","Male","335","335","35230","34170"
"In post","2023","20-29","Digital, Data & Technology","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Overseas","Female","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Overseas","Male","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Scotland","Female","60","60","33760","34570"
"In post","2023","20-29","Digital, Data & Technology","Scotland","Male","110","110","32810","32340"
"In post","2023","20-29","Digital, Data & Technology","South East (England)","Female","95","90","32570","31060"
"In post","2023","20-29","Digital, Data & Technology","South East (England)","Male","140","135","30890","30930"
"In post","2023","20-29","Digital, Data & Technology","South West (England)","Female","230","225","31670","30930"
"In post","2023","20-29","Digital, Data & Technology","South West (England)","Male","400","400","31510","30710"
"In post","2023","20-29","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Wales","Female","85","85","32420","31120"
"In post","2023","20-29","Digital, Data & Technology","Wales","Male","235","230","34250","33100"
"In post","2023","20-29","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","West Midlands (England)","Female","95","95","35310","34400"
"In post","2023","20-29","Digital, Data & Technology","West Midlands (England)","Male","195","195","35280","34400"
"In post","2023","20-29","Digital, Data & Technology","Yorkshire and The Humber","Female","110","110","35200","33990"
"In post","2023","20-29","Digital, Data & Technology","Yorkshire and The Humber","Male","160","160","35300","34400"
"In post","2023","20-29","Finance","East Midlands (England)","Female","20","20","[c]","[c]"
"In post","2023","20-29","Finance","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Finance","East of England","Female","10","10","[c]","[c]"
"In post","2023","20-29","Finance","East of England","Male","15","15","[c]","[c]"
"In post","2023","20-29","Finance","London","Female","215","215","40110","37940"
"In post","2023","20-29","Finance","London","Male","260","260","40760","39150"
"In post","2023","20-29","Finance","North East (England)","Female","35","35","33570","34170"
"In post","2023","20-29","Finance","North East (England)","Male","50","50","36480","34700"
"In post","2023","20-29","Finance","North West (England)","Female","95","95","31700","29480"
"In post","2023","20-29","Finance","North West (England)","Male","95","95","33040","34170"
"In post","2023","20-29","Finance","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2023","20-29","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Scotland","Female","85","80","26540","23950"
"In post","2023","20-29","Finance","Scotland","Male","70","65","25380","22520"
"In post","2023","20-29","Finance","South East (England)","Female","75","75","29720","27140"
"In post","2023","20-29","Finance","South East (England)","Male","75","75","29480","27080"
"In post","2023","20-29","Finance","South West (England)","Female","115","115","29950","27470"
"In post","2023","20-29","Finance","South West (England)","Male","140","140","29870","27170"
"In post","2023","20-29","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Wales","Female","20","20","[c]","[c]"
"In post","2023","20-29","Finance","Wales","Male","25","20","[c]","[c]"
"In post","2023","20-29","Finance","West Midlands (England)","Female","45","45","31090","28120"
"In post","2023","20-29","Finance","West Midlands (England)","Male","40","40","34390","33990"
"In post","2023","20-29","Finance","Yorkshire and The Humber","Female","100","95","30060","28120"
"In post","2023","20-29","Finance","Yorkshire and The Humber","Male","105","105","29940","27990"
"In post","2023","20-29","Grants Management","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","20-29","Grants Management","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","20-29","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Grants Management","London","Female","10","10","[c]","[c]"
"In post","2023","20-29","Grants Management","London","Male","5","5","[c]","[c]"
"In post","2023","20-29","Grants Management","North East (England)","Female","55","50","24180","22150"
"In post","2023","20-29","Grants Management","North East (England)","Male","55","55","22970","22150"
"In post","2023","20-29","Grants Management","North West (England)","Female","95","90","22960","22150"
"In post","2023","20-29","Grants Management","North West (England)","Male","55","55","22950","22150"
"In post","2023","20-29","Grants Management","South East (England)","Female","10","10","[c]","[c]"
"In post","2023","20-29","Grants Management","South East (England)","Male","5","5","[c]","[c]"
"In post","2023","20-29","Grants Management","South West (England)","Female","15","15","[c]","[c]"
"In post","2023","20-29","Grants Management","South West (England)","Male","10","10","[c]","[c]"
"In post","2023","20-29","Grants Management","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2023","20-29","Grants Management","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Grants Management","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2023","20-29","Grants Management","Yorkshire and The Humber","Male","35","30","24340","22150"
"In post","2023","20-29","Human Resources","East Midlands (England)","Female","55","55","32390","31180"
"In post","2023","20-29","Human Resources","East Midlands (England)","Male","30","30","[c]","[c]"
"In post","2023","20-29","Human Resources","East of England","Female","35","35","29500","27470"
"In post","2023","20-29","Human Resources","East of England","Male","5","5","[c]","[c]"
"In post","2023","20-29","Human Resources","London","Female","375","375","39590","35650"
"In post","2023","20-29","Human Resources","London","Male","150","150","37250","34670"
"In post","2023","20-29","Human Resources","North East (England)","Female","90","85","28800","26620"
"In post","2023","20-29","Human Resources","North East (England)","Male","35","35","26290","25340"
"In post","2023","20-29","Human Resources","North West (England)","Female","150","150","29890","28120"
"In post","2023","20-29","Human Resources","North West (England)","Male","80","80","30660","28120"
"In post","2023","20-29","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2023","20-29","Human Resources","Overseas","Female","5","5","[c]","[c]"
"In post","2023","20-29","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","Scotland","Female","85","85","28990","27470"
"In post","2023","20-29","Human Resources","Scotland","Male","40","40","29540","28000"
"In post","2023","20-29","Human Resources","South East (England)","Female","65","65","31260","28960"
"In post","2023","20-29","Human Resources","South East (England)","Male","20","20","[c]","[c]"
"In post","2023","20-29","Human Resources","South West (England)","Female","105","105","28720","27150"
"In post","2023","20-29","Human Resources","South West (England)","Male","40","40","28000","26790"
"In post","2023","20-29","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","Wales","Female","80","75","31380","31060"
"In post","2023","20-29","Human Resources","Wales","Male","20","20","[c]","[c]"
"In post","2023","20-29","Human Resources","West Midlands (England)","Female","50","50","32200","30420"
"In post","2023","20-29","Human Resources","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2023","20-29","Human Resources","Yorkshire and The Humber","Female","95","90","33270","31220"
"In post","2023","20-29","Human Resources","Yorkshire and The Humber","Male","30","30","31170","28120"
"In post","2023","20-29","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","London","Female","5","5","[c]","[c]"
"In post","2023","20-29","Internal Audit","London","Male","15","15","[c]","[c]"
"In post","2023","20-29","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","Scotland","Female","5","5","[c]","[c]"
"In post","2023","20-29","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","East Midlands (England)","Female","60","60","26620","24430"
"In post","2023","20-29","Legal","East Midlands (England)","Male","35","35","26080","22870"
"In post","2023","20-29","Legal","East of England","Female","75","70","30310","26360"
"In post","2023","20-29","Legal","East of England","Male","15","15","[c]","[c]"
"In post","2023","20-29","Legal","London","Female","520","515","34410","29660"
