"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office","Knowledge and Information Management","G7","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Knowledge and Information Management","HEO","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Knowledge and Information Management","HEO","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Knowledge and Information Management","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Knowledge and Information Management","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Legal","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Legal","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Legal","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Legal","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Legal","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Legal","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Legal","SCS level","Female","25","20","[c]","[c]"
"In post","2023","Cabinet Office","Legal","SCS level","Male","30","30","86900","81600"
"In post","2023","Cabinet Office","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Operational Delivery","AO","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Operational Delivery","AO","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Operational Delivery","EO","Female","20","15","[c]","[c]"
"In post","2023","Cabinet Office","Operational Delivery","EO","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Operational Delivery","G6","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Operational Delivery","G6","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Operational Delivery","G7","Female","30","30","51760","52770"
"In post","2023","Cabinet Office","Operational Delivery","G7","Male","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Operational Delivery","HEO","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Operational Delivery","HEO","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Operational Delivery","SEO","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Operational Delivery","SEO","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Other","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Other","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Policy","EO","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Policy","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Policy","G6","Female","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Policy","G6","Male","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Policy","G7","Female","85","80","56080","56430"
"In post","2023","Cabinet Office","Policy","G7","Male","65","65","55800","56430"
"In post","2023","Cabinet Office","Policy","HEO","Female","35","35","34940","35650"
"In post","2023","Cabinet Office","Policy","HEO","Male","35","35","35430","35650"
"In post","2023","Cabinet Office","Policy","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Policy","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Policy","SEO","Female","60","55","41290","41870"
"In post","2023","Cabinet Office","Policy","SEO","Male","45","45","41750","41870"
"In post","2023","Cabinet Office","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","G6","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","G6","Male","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","G7","Female","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","G7","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","HEO","Female","175","175","30880","30130"
"In post","2023","Cabinet Office","Project Delivery","HEO","Male","110","110","31120","30130"
"In post","2023","Cabinet Office","Project Delivery","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","SEO","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Project Delivery","SEO","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Property","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Property","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Property","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Property","EO","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Property","G6","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Property","G6","Male","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Property","G7","Female","30","30","52050","51020"
"In post","2023","Cabinet Office","Property","G7","Male","60","60","54190","54500"
"In post","2023","Cabinet Office","Property","HEO","Female","40","40","31330","32480"
"In post","2023","Cabinet Office","Property","HEO","Male","35","35","32010","30130"
"In post","2023","Cabinet Office","Property","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Property","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Property","SEO","Female","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Property","SEO","Male","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Psychology","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Psychology","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Psychology","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Psychology","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Psychology","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Psychology","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Psychology","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Psychology","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Science and Engineering","HEO","Female","55","55","30180","30130"
"In post","2023","Cabinet Office","Science and Engineering","HEO","Male","45","45","30350","30130"
"In post","2023","Cabinet Office","Security","AO","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Security","AO","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Security","EO","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Security","EO","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Security","G6","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Security","G6","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Security","G7","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Security","G7","Male","20","15","[c]","[c]"
"In post","2023","Cabinet Office","Security","HEO","Female","95","90","34820","34320"
"In post","2023","Cabinet Office","Security","HEO","Male","135","130","34760","34320"
"In post","2023","Cabinet Office","Security","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Security","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Security","SEO","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Security","SEO","Male","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","HEO","Female","55","55","31110","30130"
"In post","2023","Cabinet Office","Statistics","HEO","Male","60","60","31280","30130"
"In post","2023","Cabinet Office","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Statistics","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","AO","Female","130","115","22710","21830"
"In post","2023","Cabinet Office","Unknown","AO","Male","105","105","22950","21830"
"In post","2023","Cabinet Office","Unknown","EO","Female","285","265","27320","27690"
"In post","2023","Cabinet Office","Unknown","EO","Male","195","195","26710","27100"
"In post","2023","Cabinet Office","Unknown","G6","Female","145","140","67850","66530"
"In post","2023","Cabinet Office","Unknown","G6","Male","145","145","67870","66530"
"In post","2023","Cabinet Office","Unknown","G7","Female","345","335","56350","56430"
"In post","2023","Cabinet Office","Unknown","G7","Male","290","290","56790","56430"
"In post","2023","Cabinet Office","Unknown","HEO","Female","775","765","31980","32640"
"In post","2023","Cabinet Office","Unknown","HEO","Male","425","425","32080","32640"
"In post","2023","Cabinet Office","Unknown","SCS level","Female","100","100","90640","81600"
"In post","2023","Cabinet Office","Unknown","SCS level","Male","100","100","99710","89760"
"In post","2023","Cabinet Office","Unknown","SEO","Female","185","180","41120","41870"
"In post","2023","Cabinet Office","Unknown","SEO","Male","140","140","41400","41870"
"In post","2023","Chancellor's other departments","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Communications","G6","Male","[c]","[c]","[c]","[c]"
