"Status","Year","Age","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Department of Health and Social Care","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Economics","G7","5","5","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Economics","HEO","10","10","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Finance","EO","10","10","27730","28770"
"In post","2023","20-29","Department of Health and Social Care","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Finance","G7","5","5","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Finance","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Finance","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Human Resources","EO","25","25","27440","27760"
"In post","2023","20-29","Department of Health and Social Care","Human Resources","G7","10","10","53070","54690"
"In post","2023","20-29","Department of Health and Social Care","Human Resources","HEO","25","25","32730","32980"
"In post","2023","20-29","Department of Health and Social Care","Human Resources","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Medicine","EO","10","10","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Medicine","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Medicine","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Medicine","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Medicine","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Operational Delivery","AA","20","15","21950","23470"
"In post","2023","20-29","Department of Health and Social Care","Operational Delivery","AO","110","105","22510","21500"
"In post","2023","20-29","Department of Health and Social Care","Operational Delivery","EO","180","180","26880","27690"
"In post","2023","20-29","Department of Health and Social Care","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Operational Delivery","G7","45","45","54010","53400"
"In post","2023","20-29","Department of Health and Social Care","Operational Delivery","HEO","180","175","32140","32980"
"In post","2023","20-29","Department of Health and Social Care","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Operational Delivery","SEO","105","105","40150","40880"
"In post","2023","20-29","Department of Health and Social Care","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Operational Research","HEO","10","10","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Other","EO","10","10","27840","27840"
"In post","2023","20-29","Department of Health and Social Care","Other","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Other","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Policy","EO","10","10","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Policy","G7","35","35","54040","54690"
"In post","2023","20-29","Department of Health and Social Care","Policy","HEO","30","30","33770","34190"
"In post","2023","20-29","Department of Health and Social Care","Policy","SEO","30","30","41590","41950"
"In post","2023","20-29","Department of Health and Social Care","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Project Delivery","HEO","10","10","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Project Delivery","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Property","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Science and Engineering","AA","5","5","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Science and Engineering","AO","40","35","22330","20880"
"In post","2023","20-29","Department of Health and Social Care","Science and Engineering","EO","85","85","26430","27060"
"In post","2023","20-29","Department of Health and Social Care","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Science and Engineering","G7","10","10","53280","54090"
"In post","2023","20-29","Department of Health and Social Care","Science and Engineering","HEO","120","115","32300","32980"
"In post","2023","20-29","Department of Health and Social Care","Science and Engineering","SEO","65","65","40690","40880"
"In post","2023","20-29","Department of Health and Social Care","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Social Research","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Statistics","G7","5","5","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Statistics","HEO","10","10","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Statistics","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Tax","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Unknown","AO","15","15","23330","24750"
"In post","2023","20-29","Department of Health and Social Care","Unknown","EO","115","115","27820","28770"
"In post","2023","20-29","Department of Health and Social Care","Unknown","G6","20","20","67330","67830"
"In post","2023","20-29","Department of Health and Social Care","Unknown","G7","170","170","54450","54690"
"In post","2023","20-29","Department of Health and Social Care","Unknown","HEO","215","215","33500","34190"
"In post","2023","20-29","Department of Health and Social Care","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care","Unknown","SEO","190","190","41290","41950"
"In post","2023","20-29","Estyn","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Estyn","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Estyn","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Estyn","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Estyn","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Digital, Data and Technology","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","International Trade","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Operational Delivery","EO","20","20","27190","26910"
"In post","2023","20-29","Food Standards Agency","Operational Delivery","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Operational Delivery","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Policy","HEO","20","20","31620","31260"
"In post","2023","20-29","Food Standards Agency","Policy","SEO","15","15","38950","38100"
"In post","2023","20-29","Food Standards Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","Project Delivery","SEO","[c]","[c]","[c]","[c]"
