"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Office of Gas and Electricity Markets","Unknown","Male","85","85","48220","43720"
"In post","2023","Analysis","Office of Rail and Road","Economics","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Economics","Male","25","25","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Statistics","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Statistics","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Scottish Government","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Scottish Government","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Scottish Government","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scottish Government","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","Knowledge and Information Management","Male","15","15","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Economics","Female","75","75","36680","31560"
"In post","2023","Analysis","UK Statistics Authority","Economics","Male","105","100","36610","31560"
"In post","2023","Analysis","UK Statistics Authority","Operational Delivery","Female","265","245","33600","31060"
"In post","2023","Analysis","UK Statistics Authority","Operational Delivery","Male","230","225","34840","32100"
"In post","2023","Analysis","UK Statistics Authority","Operational Research","Female","20","15","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Operational Research","Male","15","15","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Social Research","Female","450","425","39160","39190"
"In post","2023","Analysis","UK Statistics Authority","Social Research","Male","185","180","40710","39300"
"In post","2023","Analysis","UK Statistics Authority","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Statistics","Female","275","260","45080","39300"
"In post","2023","Analysis","UK Statistics Authority","Statistics","Male","295","285","45450","39300"
"In post","2023","Analysis","UK Statistics Authority","Statistics","Unknown","5","5","[c]","[c]"
"In post","2023","Analysis","Water Services Regulation Authority","Economics","Female","20","20","[c]","[c]"
"In post","2023","Analysis","Water Services Regulation Authority","Economics","Male","30","30","[c]","[c]"
"In post","2023","Analysis","Water Services Regulation Authority","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Water Services Regulation Authority","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Welsh Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Welsh Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","Commercial","Female","25","25","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","Commercial","Male","15","15","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Commercial","Female","945","920","61270","58280"
"In post","2023","Commercial","Cabinet Office","Commercial","Male","970","965","68510","65900"
"In post","2023","Commercial","Cabinet Office","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Human Resources","Female","35","35","50800","56430"
"In post","2023","Commercial","Cabinet Office","Human Resources","Male","10","10","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Policy","Female","20","20","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Policy","Male","20","20","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cabinet Office","Unknown","Female","55","55","60280","56320"
"In post","2023","Commercial","Cabinet Office","Unknown","Male","45","45","69690","65500"
"In post","2023","Commercial","Chancellor's other departments","Commercial","Female","5","5","[c]","[c]"
"In post","2023","Commercial","Chancellor's other departments","Commercial","Male","10","10","[c]","[c]"
"In post","2023","Commercial","Chancellor's other departments","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Chancellor's other departments","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Chancellor's other departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Chancellor's other departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Charity Commission","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Charity Commission","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Competition and Markets Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","Female","35","35","43210","43620"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","Male","30","30","43410","43980"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Other","Female","75","70","41110","38980"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Other","Male","55","55","44170","45630"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Policy","Female","5","5","[c]","[c]"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Policy","Male","5","5","[c]","[c]"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","10","10","[c]","[c]"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","5","5","[c]","[c]"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Digital, Culture, Media and Sport","Commercial","Female","10","10","[c]","[c]"
"In post","2023","Commercial","Department for Digital, Culture, Media and Sport","Commercial","Male","15","15","[c]","[c]"
"In post","2023","Commercial","Department for Digital, Culture, Media and Sport","Other","Female","10","10","[c]","[c]"
"In post","2023","Commercial","Department for Digital, Culture, Media and Sport","Other","Male","15","15","[c]","[c]"
"In post","2023","Commercial","Department for Education","Commercial","Female","135","135","42360","39090"
"In post","2023","Commercial","Department for Education","Commercial","Male","110","110","44200","41590"
"In post","2023","Commercial","Department for Education","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Education","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Education","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Education","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Education","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Education","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Education","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Education","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Education","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Education","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Education","Project Delivery","Female","15","15","[c]","[c]"
"In post","2023","Commercial","Department for Education","Project Delivery","Male","10","10","[c]","[c]"
"In post","2023","Commercial","Department for Education","Security","Female","[c]","[c]","[c]","[c]"
