"Status","Year","Age","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Unknown","Foreign, Commonwealth and Development Office","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Foreign, Commonwealth and Development Office","Male","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","HM Land Registry","Male","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","HM Revenue and Customs","Female","35","35","22930","22520"
"In post","2023","16-19","Unknown","HM Revenue and Customs","Male","45","45","23520","22520"
"In post","2023","16-19","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Home Office","Female","75","65","23840","22400"
"In post","2023","16-19","Unknown","Home Office","Male","60","60","24100","22400"
"In post","2023","16-19","Unknown","Ministry of Defence","Female","50","50","20760","19620"
"In post","2023","16-19","Unknown","Ministry of Defence","Male","140","140","19970","18780"
"In post","2023","16-19","Unknown","Ministry of Justice","Female","75","70","25160","23230"
"In post","2023","16-19","Unknown","Ministry of Justice","Male","55","50","26040","23430"
"In post","2023","16-19","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Government","Female","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Government","Male","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","UK Statistics Authority","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","UK Statistics Authority","Male","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Attorney General's Departments","Female","100","100","29750","27010"
"In post","2023","20-29","Declared disabled","Attorney General's Departments","Male","50","50","29020","26900"
"In post","2023","20-29","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cabinet Office","Female","300","295","33420","30130"
"In post","2023","20-29","Declared disabled","Cabinet Office","Male","145","145","35360","30130"
"In post","2023","20-29","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Chancellor's other departments","Male","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Charity Commission","Female","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Competition and Markets Authority","Female","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Competition and Markets Authority","Male","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","140","135","37800","37120"
"In post","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","95","95","38960","37770"
"In post","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Female","35","35","41340","35620"
"In post","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Male","35","35","37020","35040"
"In post","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Education","Female","65","65","38480","37590"
"In post","2023","20-29","Declared disabled","Department for Education","Male","40","40","38330","37590"
"In post","2023","20-29","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Female","195","190","31360","30320"
"In post","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Male","100","100","30860","30320"
"In post","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for International Trade","Female","45","45","40340","39800"
"In post","2023","20-29","Declared disabled","Department for International Trade","Male","35","35","38160","35150"
"In post","2023","20-29","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Levelling Up, Housing and Communities","Female","65","65","39310","37300"
"In post","2023","20-29","Declared disabled","Department for Levelling Up, Housing and Communities","Male","35","35","38820","34310"
"In post","2023","20-29","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Transport","Female","55","55","34170","31660"
"In post","2023","20-29","Declared disabled","Department for Transport","Male","55","50","34630","31660"
"In post","2023","20-29","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Work and Pensions","Female","710","685","28010","28120"
"In post","2023","20-29","Declared disabled","Department for Work and Pensions","Male","425","420","27350","28120"
"In post","2023","20-29","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department of Health and Social Care","Female","70","70","35730","33650"
"In post","2023","20-29","Declared disabled","Department of Health and Social Care","Male","35","35","35370","34090"
"In post","2023","20-29","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Foreign, Commonwealth and Development Office","Female","70","70","36490","36620"
"In post","2023","20-29","Declared disabled","Foreign, Commonwealth and Development Office","Male","40","40","35010","35250"
"In post","2023","20-29","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Land Registry","Female","50","45","26760","25740"
"In post","2023","20-29","Declared disabled","HM Land Registry","Male","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Revenue and Customs","Female","305","295","31010","28130"
"In post","2023","20-29","Declared disabled","HM Revenue and Customs","Male","265","260","29840","27890"
"In post","2023","20-29","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Treasury","Female","65","65","36810","33820"
"In post","2023","20-29","Declared disabled","HM Treasury","Male","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Home Office","Female","120","115","31420","25980"
"In post","2023","20-29","Declared disabled","Home Office","Male","90","90","30620","25880"
"In post","2023","20-29","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Ministry of Defence","Female","295","290","31670","30650"
"In post","2023","20-29","Declared disabled","Ministry of Defence","Male","340","335","30820","30130"
"In post","2023","20-29","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Ministry of Justice","Female","1055","1025","28240","26840"
"In post","2023","20-29","Declared disabled","Ministry of Justice","Male","405","400","28770","28880"
"In post","2023","20-29","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Crime Agency","Female","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Crime Agency","Male","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Gas and Electricity Markets","Female","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Gas and Electricity Markets","Male","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","Female","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
