"Status","Year","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Female","230","220","65660","64970"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Male","185","180","65830","64970"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","Female","520","500","54090","54630"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","Male","500","495","54730","54630"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","Female","385","370","33370","33880"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","Male","290","285","33950","34310"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Female","95","85","85190","79080"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Male","80","80","89920","80620"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","Female","335","325","40370","40390"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","Male","330","330","40690","40800"
"In post","2023","Department for Transport (excl. agencies)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","AO","Female","45","40","25850","26510"
"In post","2023","Department for Transport (excl. agencies)","AO","Male","110","95","32380","34390"
"In post","2023","Department for Transport (excl. agencies)","EO","Female","190","185","30260","30920"
"In post","2023","Department for Transport (excl. agencies)","EO","Male","140","140","30470","30920"
"In post","2023","Department for Transport (excl. agencies)","G6","Female","195","185","68390","67420"
"In post","2023","Department for Transport (excl. agencies)","G6","Male","285","285","70930","68150"
"In post","2023","Department for Transport (excl. agencies)","G7","Female","450","440","56580","55740"
"In post","2023","Department for Transport (excl. agencies)","G7","Male","655","645","58570","56000"
"In post","2023","Department for Transport (excl. agencies)","HEO","Female","365","355","35580","35760"
"In post","2023","Department for Transport (excl. agencies)","HEO","Male","360","355","35690","35760"
"In post","2023","Department for Transport (excl. agencies)","SCS level","Female","115","110","85580","78410"
"In post","2023","Department for Transport (excl. agencies)","SCS level","Male","130","130","92310","84550"
"In post","2023","Department for Transport (excl. agencies)","SEO","Female","325","315","43460","43750"
"In post","2023","Department for Transport (excl. agencies)","SEO","Male","415","415","43990","43750"
"In post","2023","Department for Work and Pensions (excl. agencies)","AA","Female","130","90","21320","21250"
"In post","2023","Department for Work and Pensions (excl. agencies)","AA","Male","125","110","21300","21250"
"In post","2023","Department for Work and Pensions (excl. agencies)","AO","Female","16775","13625","22030","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","AO","Male","8535","8090","21990","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","EO","Female","28370","24485","28800","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","EO","Male","14470","13825","28820","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","G6","Female","465","445","69620","66860"
"In post","2023","Department for Work and Pensions (excl. agencies)","G6","Male","565","545","71320","70570"
"In post","2023","Department for Work and Pensions (excl. agencies)","G7","Female","1380","1305","52760","50160"
"In post","2023","Department for Work and Pensions (excl. agencies)","G7","Male","1420","1385","54660","53810"
"In post","2023","Department for Work and Pensions (excl. agencies)","HEO","Female","5220","4820","35160","34170"
"In post","2023","Department for Work and Pensions (excl. agencies)","HEO","Male","3350","3250","35180","34170"
"In post","2023","Department for Work and Pensions (excl. agencies)","SCS level","Female","150","145","88800","80080"
"In post","2023","Department for Work and Pensions (excl. agencies)","SCS level","Male","130","130","93490","84400"
"In post","2023","Department for Work and Pensions (excl. agencies)","SEO","Female","2085","1960","39890","38470"
"In post","2023","Department for Work and Pensions (excl. agencies)","SEO","Male","1765","1720","40640","38470"
"In post","2023","Department of Health and Social Care (excl. agencies)","AO","Female","25","20","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","AO","Male","20","20","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","EO","Female","265","255","28080","28770"
"In post","2023","Department of Health and Social Care (excl. agencies)","EO","Male","100","100","27830","28770"
"In post","2023","Department of Health and Social Care (excl. agencies)","G6","Female","305","290","68480","67890"
"In post","2023","Department of Health and Social Care (excl. agencies)","G6","Male","190","185","68150","67890"
"In post","2023","Department of Health and Social Care (excl. agencies)","G7","Female","710","675","54350","54690"
"In post","2023","Department of Health and Social Care (excl. agencies)","G7","Male","400","395","54320","54690"
"In post","2023","Department of Health and Social Care (excl. agencies)","HEO","Female","405","390","33540","34190"
"In post","2023","Department of Health and Social Care (excl. agencies)","HEO","Male","215","210","33260","34190"
"In post","2023","Department of Health and Social Care (excl. agencies)","SCS level","Female","150","140","89480","82260"
"In post","2023","Department of Health and Social Care (excl. agencies)","SCS level","Male","110","110","92360","82150"
"In post","2023","Department of Health and Social Care (excl. agencies)","SEO","Female","510","485","41080","41950"
"In post","2023","Department of Health and Social Care (excl. agencies)","SEO","Male","265","260","41100","41950"
"In post","2023","Disclosure Scotland","AA","Female","90","85","23940","23340"
"In post","2023","Disclosure Scotland","AA","Male","100","95","24020","23340"
"In post","2023","Disclosure Scotland","AO","Female","15","10","[c]","[c]"
"In post","2023","Disclosure Scotland","AO","Male","10","10","[c]","[c]"
"In post","2023","Disclosure Scotland","EO","Female","30","30","31510","31940"
"In post","2023","Disclosure Scotland","EO","Male","30","30","[c]","[c]"
"In post","2023","Disclosure Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Disclosure Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Disclosure Scotland","G7","Female","10","10","[c]","[c]"
"In post","2023","Disclosure Scotland","G7","Male","10","10","[c]","[c]"
"In post","2023","Disclosure Scotland","HEO","Female","25","20","[c]","[c]"
"In post","2023","Disclosure Scotland","HEO","Male","15","15","[c]","[c]"
"In post","2023","Disclosure Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Disclosure Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Disclosure Scotland","SEO","Female","15","15","[c]","[c]"
"In post","2023","Disclosure Scotland","SEO","Male","15","15","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","AA","Female","730","530","19040","19000"
"In post","2023","Driver and Vehicle Licensing Agency","AA","Male","415","380","19780","19000"
"In post","2023","Driver and Vehicle Licensing Agency","AO","Female","1885","1565","22510","22500"
"In post","2023","Driver and Vehicle Licensing Agency","AO","Male","950","915","22770","22500"
"In post","2023","Driver and Vehicle Licensing Agency","EO","Female","505","465","27180","27260"
"In post","2023","Driver and Vehicle Licensing Agency","EO","Male","395","390","27430","27190"
"In post","2023","Driver and Vehicle Licensing Agency","G6","Female","35","30","82950","85780"
"In post","2023","Driver and Vehicle Licensing Agency","G6","Male","60","60","77750","75540"
"In post","2023","Driver and Vehicle Licensing Agency","G7","Female","70","70","53970","52710"
"In post","2023","Driver and Vehicle Licensing Agency","G7","Male","130","130","60890","57980"
"In post","2023","Driver and Vehicle Licensing Agency","HEO","Female","300","275","32540","31940"
"In post","2023","Driver and Vehicle Licensing Agency","HEO","Male","265","265","34260","32670"
"In post","2023","Driver and Vehicle Licensing Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","SEO","Female","180","170","41480","40180"
"In post","2023","Driver and Vehicle Licensing Agency","SEO","Male","290","285","44820","42180"
"In post","2023","Driver and Vehicle Standards Agency","AA","Female","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","AA","Male","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","AO","Female","375","330","22780","22500"
"In post","2023","Driver and Vehicle Standards Agency","AO","Male","755","725","26690","27490"
"In post","2023","Driver and Vehicle Standards Agency","EO","Female","715","645","28010","27400"
"In post","2023","Driver and Vehicle Standards Agency","EO","Male","1905","1785","29010","27450"
"In post","2023","Driver and Vehicle Standards Agency","G6","Female","10","10","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","G6","Male","10","10","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","G7","Female","45","45","52190","51540"
"In post","2023","Driver and Vehicle Standards Agency","G7","Male","65","65","55260","53340"
"In post","2023","Driver and Vehicle Standards Agency","HEO","Female","225","220","33040","32240"
"In post","2023","Driver and Vehicle Standards Agency","HEO","Male","480","470","33730","33020"
"In post","2023","Driver and Vehicle Standards Agency","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","SEO","Female","130","125","41490","40800"
"In post","2023","Driver and Vehicle Standards Agency","SEO","Male","165","165","42220","41130"
"In post","2023","Education Scotland","AA","Female","25","25","[c]","[c]"
"In post","2023","Education Scotland","AA","Male","10","10","[c]","[c]"
"In post","2023","Education Scotland","AO","Female","5","5","[c]","[c]"
"In post","2023","Education Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","EO","Female","20","15","[c]","[c]"
"In post","2023","Education Scotland","EO","Male","5","5","[c]","[c]"
"In post","2023","Education Scotland","G6","Female","115","115","78390","81110"
"In post","2023","Education Scotland","G6","Male","45","45","77700","80230"
"In post","2023","Education Scotland","G7","Female","50","45","60730","65280"
"In post","2023","Education Scotland","G7","Male","20","20","[c]","[c]"
"In post","2023","Education Scotland","HEO","Female","15","15","[c]","[c]"
"In post","2023","Education Scotland","HEO","Male","10","10","[c]","[c]"
"In post","2023","Education Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","SEO","Female","25","25","[c]","[c]"
