"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","60-64","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","Female","35","[c]","21220","20980"
"New entrant CS","2023","16-19","Attorney General's Departments","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","Female","50","[c]","21640","22500"
"New entrant CS","2023","16-19","Department for Transport","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","Female","40","[c]","22640","21690"
"New entrant CS","2023","16-19","Department for Work and Pensions","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","Female","70","[c]","22870","22520"
"New entrant CS","2023","16-19","HM Revenue and Customs","Male","70","[c]","23180","22520"
"New entrant CS","2023","16-19","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","Female","75","[c]","23560","22400"
"New entrant CS","2023","16-19","Home Office","Male","60","[c]","24070","22400"
"New entrant CS","2023","16-19","Ministry of Defence","Female","55","[c]","20430","20500"
"New entrant CS","2023","16-19","Ministry of Defence","Male","125","[c]","19980","19430"
"New entrant CS","2023","16-19","Ministry of Justice","Female","195","[c]","25150","23230"
"New entrant CS","2023","16-19","Ministry of Justice","Male","145","[c]","26090","25830"
"New entrant CS","2023","16-19","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Government","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Government","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Female","410","[c]","27140","25600"
"New entrant CS","2023","20-29","Attorney General's Departments","Male","190","[c]","27440","25600"
"New entrant CS","2023","20-29","Cabinet Office","Female","450","[c]","28950","28840"
"New entrant CS","2023","20-29","Cabinet Office","Male","320","[c]","29700","28840"
"New entrant CS","2023","20-29","Chancellor's other departments","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chancellor's other departments","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","Female","45","[c]","33710","30160"
"New entrant CS","2023","20-29","Competition and Markets Authority","Male","45","[c]","35340","34110"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Female","275","[c]","29330","28510"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Male","280","[c]","29540","28510"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Female","60","[c]","31930","31880"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Male","55","[c]","32430","31880"
"New entrant CS","2023","20-29","Department for Education","Female","160","[c]","30290","29930"
"New entrant CS","2023","20-29","Department for Education","Male","75","[c]","29920","30330"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Female","380","[c]","29880","29000"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Male","320","[c]","29650","26060"
"New entrant CS","2023","20-29","Department for International Trade","Female","140","[c]","32340","32840"
"New entrant CS","2023","20-29","Department for International Trade","Male","160","[c]","31590","33200"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","Female","95","[c]","31380","31290"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","Male","80","[c]","28780","28000"
"New entrant CS","2023","20-29","Department for Transport","Female","295","[c]","26470","22500"
"New entrant CS","2023","20-29","Department for Transport","Male","325","[c]","27450","26780"
"New entrant CS","2023","20-29","Department for Work and Pensions","Female","700","[c]","26160","21690"
"New entrant CS","2023","20-29","Department for Work and Pensions","Male","655","[c]","26610","21690"
"New entrant CS","2023","20-29","Department of Health and Social Care","Female","375","[c]","31350","28770"
"New entrant CS","2023","20-29","Department of Health and Social Care","Male","230","[c]","31260","28770"
"New entrant CS","2023","20-29","Estyn","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","Female","35","[c]","31500","30960"
"New entrant CS","2023","20-29","Food Standards Agency","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Foreign, Commonwealth and Development Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","Female","60","[c]","26310","23390"
"New entrant CS","2023","20-29","HM Land Registry","Male","55","[c]","26720","23390"
"New entrant CS","2023","20-29","HM Revenue and Customs","Female","1085","[c]","25490","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs","Male","1125","[c]","26250","22520"
"New entrant CS","2023","20-29","HM Treasury","Female","100","[c]","28420","28500"
"New entrant CS","2023","20-29","HM Treasury","Male","110","[c]","30400","28500"
"New entrant CS","2023","20-29","Home Office","Female","1665","[c]","25530","25750"
"New entrant CS","2023","20-29","Home Office","Male","1495","[c]","25490","25750"
"New entrant CS","2023","20-29","Ministry of Defence","Female","915","[c]","27370","26560"
"New entrant CS","2023","20-29","Ministry of Defence","Male","1225","[c]","27420","27080"
"New entrant CS","2023","20-29","Ministry of Justice","Female","4265","[c]","25430","23640"
"New entrant CS","2023","20-29","Ministry of Justice","Male","2370","[c]","27230","28880"
"New entrant CS","2023","20-29","National Crime Agency","Female","90","[c]","33990","34340"
"New entrant CS","2023","20-29","National Crime Agency","Male","75","[c]","34400","34340"
"New entrant CS","2023","20-29","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Female","65","[c]","28340","26870"
"New entrant CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","Female","70","[c]","29990","27000"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","Male","95","[c]","29160","26040"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government","Female","730","[c]","27770","25710"
"New entrant CS","2023","20-29","Scottish Government","Male","480","[c]","27530","24710"
"New entrant CS","2023","20-29","The National Archives","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","Female","175","[c]","27900","31060"
"New entrant CS","2023","20-29","UK Statistics Authority","Male","195","[c]","28470","27700"
"New entrant CS","2023","20-29","UK Supreme Court","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government","Female","65","[c]","26140","22150"
"New entrant CS","2023","20-29","Welsh Government","Male","55","[c]","26140","22150"
"New entrant CS","2023","30-39","Attorney General's Departments","Female","225","[c]","39010","38760"
"New entrant CS","2023","30-39","Attorney General's Departments","Male","115","[c]","39640","38760"
"New entrant CS","2023","30-39","Cabinet Office","Female","105","[c]","44140","36580"
"New entrant CS","2023","30-39","Cabinet Office","Male","120","[c]","42950","37400"
"New entrant CS","2023","30-39","Chancellor's other departments","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Chancellor's other departments","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Female","160","[c]","34260","31750"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Male","160","[c]","36740","35550"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","Female","35","[c]","37600","35040"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","Female","90","[c]","36320","37590"
"New entrant CS","2023","30-39","Department for Education","Male","45","[c]","41400","37590"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","Female","285","[c]","33440","30320"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","Male","220","[c]","34590","30730"
"New entrant CS","2023","30-39","Department for International Trade","Female","70","[c]","40840","38050"
"New entrant CS","2023","30-39","Department for International Trade","Male","60","[c]","40640","38780"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","Female","30","[c]","37870","34710"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","Male","45","[c]","39320","40800"
"New entrant CS","2023","30-39","Department for Transport","Female","170","[c]","26730","22500"
"New entrant CS","2023","30-39","Department for Transport","Male","240","[c]","31850","26960"
"New entrant CS","2023","30-39","Department for Work and Pensions","Female","520","[c]","29210","28120"
"New entrant CS","2023","30-39","Department for Work and Pensions","Male","420","[c]","30160","28120"
"New entrant CS","2023","30-39","Department of Health and Social Care","Female","245","[c]","41590","38760"
"New entrant CS","2023","30-39","Department of Health and Social Care","Male","140","[c]","44760","40880"
"New entrant CS","2023","30-39","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","Female","70","[c]","31550","26760"
"New entrant CS","2023","30-39","HM Land Registry","Male","45","[c]","30910","28080"
"New entrant CS","2023","30-39","HM Revenue and Customs","Female","695","[c]","28000","22520"
"New entrant CS","2023","30-39","HM Revenue and Customs","Male","630","[c]","30350","26020"
"New entrant CS","2023","30-39","HM Treasury","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Home Office","Female","960","[c]","26290","25750"
"New entrant CS","2023","30-39","Home Office","Male","905","[c]","26910","25750"
"New entrant CS","2023","30-39","Ministry of Defence","Female","645","[c]","31810","27500"
"New entrant CS","2023","30-39","Ministry of Defence","Male","660","[c]","34140","32700"
"New entrant CS","2023","30-39","Ministry of Justice","Female","1940","[c]","26480","23640"
"New entrant CS","2023","30-39","Ministry of Justice","Male","1540","[c]","28540","28880"
"New entrant CS","2023","30-39","National Crime Agency","Female","65","[c]","37000","36040"
"New entrant CS","2023","30-39","National Crime Agency","Male","65","[c]","39730","36140"
"New entrant CS","2023","30-39","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Female","75","[c]","48530","47750"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Male","35","[c]","50070","47750"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Female","70","[c]","41020","40000"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Male","90","[c]","45510","40500"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","Female","695","[c]","31910","29100"
"New entrant CS","2023","30-39","Scottish Government","Male","540","[c]","31810","29100"
"New entrant CS","2023","30-39","The National Archives","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","Female","125","[c]","31920","31060"
"New entrant CS","2023","30-39","UK Statistics Authority","Male","130","[c]","34850","31560"
"New entrant CS","2023","30-39","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","Female","55","[c]","37040","36590"
"New entrant CS","2023","30-39","Welsh Government","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","Female","115","[c]","38030","38760"
"New entrant CS","2023","40-49","Attorney General's Departments","Male","45","[c]","44140","40800"
"New entrant CS","2023","40-49","Cabinet Office","Female","70","[c]","51620","41210"
"New entrant CS","2023","40-49","Cabinet Office","Male","85","[c]","59100","55790"
"New entrant CS","2023","40-49","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Female","125","[c]","38890","35000"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Male","85","[c]","40210","37420"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","Female","55","[c]","40240","37590"
"New entrant CS","2023","40-49","Department for Education","Male","45","[c]","48300","51360"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","Female","200","[c]","33950","25920"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","Male","125","[c]","37410","32490"
"New entrant CS","2023","40-49","Department for International Trade","Female","65","[c]","41540","42200"
"New entrant CS","2023","40-49","Department for International Trade","Male","45","[c]","45900","41590"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","Female","40","[c]","43460","41840"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","Male","30","[c]","46320","41840"
"New entrant CS","2023","40-49","Department for Transport","Female","130","[c]","28770","22500"
"New entrant CS","2023","40-49","Department for Transport","Male","170","[c]","30100","26780"
"New entrant CS","2023","40-49","Department for Work and Pensions","Female","385","[c]","30010","27840"
"New entrant CS","2023","40-49","Department for Work and Pensions","Male","320","[c]","32980","28120"
"New entrant CS","2023","40-49","Department of Health and Social Care","Female","165","[c]","46600","41950"
"New entrant CS","2023","40-49","Department of Health and Social Care","Male","80","[c]","48930","44940"
"New entrant CS","2023","40-49","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","Female","40","[c]","27900","23390"
"New entrant CS","2023","40-49","HM Land Registry","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","Female","460","[c]","28430","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","Male","360","[c]","32840","27650"
"New entrant CS","2023","40-49","HM Treasury","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Female","700","[c]","26640","25750"
"New entrant CS","2023","40-49","Home Office","Male","555","[c]","28210","25750"
"New entrant CS","2023","40-49","Ministry of Defence","Female","535","[c]","34340","30950"
"New entrant CS","2023","40-49","Ministry of Defence","Male","565","[c]","37050","33990"
"New entrant CS","2023","40-49","Ministry of Justice","Female","1180","[c]","26220","23640"
"New entrant CS","2023","40-49","Ministry of Justice","Male","920","[c]","29170","28880"
"New entrant CS","2023","40-49","National Crime Agency","Female","50","[c]","41030","38450"
"New entrant CS","2023","40-49","National Crime Agency","Male","30","[c]","41110","38970"
"New entrant CS","2023","40-49","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Female","110","[c]","56030","52750"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Male","35","[c]","70500","77470"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Female","50","[c]","42110","38000"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Male","50","[c]","50780","50000"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","Female","495","[c]","33520","29100"
"New entrant CS","2023","40-49","Scottish Government","Male","275","[c]","36490","31290"
"New entrant CS","2023","40-49","The National Archives","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Male","10","[c]","[c]","[c]"
