"Status","Year","Age","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","AO","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","EO","25","25","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","G7","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","HEO","35","35","33660","33400"
"In post","2023","20-29","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","AO","30","25","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","EO","60","60","30520","28610"
"In post","2023","20-29","Unknown","Undeclared","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","G7","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","HEO","70","65","34640","33830"
"In post","2023","20-29","Unknown","Undeclared","SEO","30","30","42600","41550"
"In post","2023","20-29","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","AA","1095","1060","22590","23230"
"In post","2023","20-29","Unknown","Unknown","AO","7185","7005","24740","22520"
"In post","2023","20-29","Unknown","Unknown","EO","5335","5280","28180","27890"
"In post","2023","20-29","Unknown","Unknown","G6","80","80","68420","67010"
"In post","2023","20-29","Unknown","Unknown","G7","930","930","55990","55370"
"In post","2023","20-29","Unknown","Unknown","HEO","3500","3480","34540","34700"
"In post","2023","20-29","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","SEO","1600","1600","42150","42050"
"In post","2023","20-29","Unknown","Unknown","Unknown","1355","1315","26750","24570"
"In post","2023","20-29","Unknown","White","AA","195","190","22030","22040"
"In post","2023","20-29","Unknown","White","AO","1300","1280","23880","22520"
"In post","2023","20-29","Unknown","White","EO","1820","1805","29240","28080"
"In post","2023","20-29","Unknown","White","G6","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","White","G7","475","475","54830","54690"
"In post","2023","20-29","Unknown","White","HEO","2310","2300","32630","32160"
"In post","2023","20-29","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","White","SEO","775","770","41600","41440"
"In post","2023","20-29","Unknown","White","Unknown","100","100","26760","24900"
"In post","2023","30-39","Declared disabled","Asian","AA","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","AO","130","115","23570","22400"
"In post","2023","30-39","Declared disabled","Asian","EO","210","195","28970","28120"
"In post","2023","30-39","Declared disabled","Asian","G6","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","G7","75","75","55800","55190"
"In post","2023","30-39","Declared disabled","Asian","HEO","125","120","35280","35000"
"In post","2023","30-39","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","SEO","90","90","41800","41840"
"In post","2023","30-39","Declared disabled","Asian","Unknown","35","30","29010","26840"
"In post","2023","30-39","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","AO","45","45","25950","25480"
"In post","2023","30-39","Declared disabled","Black","EO","105","95","30720","31670"
"In post","2023","30-39","Declared disabled","Black","G6","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","G7","35","35","55330","55120"
"In post","2023","30-39","Declared disabled","Black","HEO","55","55","35440","35460"
"In post","2023","30-39","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","SEO","45","45","42940","43020"
"In post","2023","30-39","Declared disabled","Black","Unknown","40","40","31530","30420"
"In post","2023","30-39","Declared disabled","Mixed","AA","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","AO","55","50","24110","22520"
"In post","2023","30-39","Declared disabled","Mixed","EO","100","95","29480","28120"
"In post","2023","30-39","Declared disabled","Mixed","G6","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","G7","45","40","54530","54330"
"In post","2023","30-39","Declared disabled","Mixed","HEO","45","45","34760","34730"
"In post","2023","30-39","Declared disabled","Mixed","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","SEO","50","50","41180","40930"
"In post","2023","30-39","Declared disabled","Mixed","Unknown","45","40","28220","26840"
"In post","2023","30-39","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","AO","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","EO","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","G7","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","HEO","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","SEO","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","AO","50","50","25180","22310"
"In post","2023","30-39","Declared disabled","Undeclared","EO","70","70","29120","28120"
"In post","2023","30-39","Declared disabled","Undeclared","G6","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","G7","45","45","53870","51890"
"In post","2023","30-39","Declared disabled","Undeclared","HEO","45","45","33540","33520"
"In post","2023","30-39","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","SEO","35","35","40970","40330"
"In post","2023","30-39","Declared disabled","Undeclared","Unknown","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","AA","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","AO","60","60","25280","23390"
"In post","2023","30-39","Declared disabled","Unknown","EO","85","80","30490","29100"
"In post","2023","30-39","Declared disabled","Unknown","G6","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","G7","30","30","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","HEO","55","50","35360","34700"
"In post","2023","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","SEO","30","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","White","AA","200","185","22180","23230"
"In post","2023","30-39","Declared disabled","White","AO","1725","1585","24550","22500"
"In post","2023","30-39","Declared disabled","White","EO","1960","1860","28540","28120"
"In post","2023","30-39","Declared disabled","White","G6","250","245","68140","66530"
"In post","2023","30-39","Declared disabled","White","G7","945","920","55460","55120"
"In post","2023","30-39","Declared disabled","White","HEO","1475","1425","34320","34170"
"In post","2023","30-39","Declared disabled","White","SCS level","60","60","83340","78300"
"In post","2023","30-39","Declared disabled","White","SEO","1050","1020","41940","41460"
"In post","2023","30-39","Declared disabled","White","Unknown","660","620","30060","29050"
"In post","2023","30-39","Declared non-disabled","Asian","AA","75","70","22760","23230"
"In post","2023","30-39","Declared non-disabled","Asian","AO","1565","1390","23790","22520"
"In post","2023","30-39","Declared non-disabled","Asian","EO","2140","2020","28920","28120"
"In post","2023","30-39","Declared non-disabled","Asian","G6","200","195","70540","67890"
"In post","2023","30-39","Declared non-disabled","Asian","G7","915","900","56750","55740"
"In post","2023","30-39","Declared non-disabled","Asian","HEO","1490","1445","35270","35000"
"In post","2023","30-39","Declared non-disabled","Asian","SCS level","50","50","83760","77280"
"In post","2023","30-39","Declared non-disabled","Asian","SEO","930","915","42650","42140"
"In post","2023","30-39","Declared non-disabled","Asian","Unknown","200","185","29090","28260"
"In post","2023","30-39","Declared non-disabled","Black","AA","50","45","24150","23340"
"In post","2023","30-39","Declared non-disabled","Black","AO","605","570","26640","25480"
"In post","2023","30-39","Declared non-disabled","Black","EO","715","680","30000","29660"
"In post","2023","30-39","Declared non-disabled","Black","G6","40","40","67060","66490"
"In post","2023","30-39","Declared non-disabled","Black","G7","250","250","56360","55190"
"In post","2023","30-39","Declared non-disabled","Black","HEO","510","505","35320","35000"
"In post","2023","30-39","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Black","SEO","360","360","42480","42140"
"In post","2023","30-39","Declared non-disabled","Black","Unknown","210","205","30520","29050"
"In post","2023","30-39","Declared non-disabled","Mixed","AA","20","20","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Mixed","AO","335","305","26260","24070"
"In post","2023","30-39","Declared non-disabled","Mixed","EO","430","405","29400","28120"
"In post","2023","30-39","Declared non-disabled","Mixed","G6","100","100","68660","66790"
"In post","2023","30-39","Declared non-disabled","Mixed","G7","335","325","56240","55740"
"In post","2023","30-39","Declared non-disabled","Mixed","HEO","325","315","35270","34700"
"In post","2023","30-39","Declared non-disabled","Mixed","SCS level","25","25","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Mixed","SEO","275","275","42760","42140"
"In post","2023","30-39","Declared non-disabled","Mixed","Unknown","145","135","30620","30810"
"In post","2023","30-39","Declared non-disabled","Other ethnicity","AA","10","10","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Other ethnicity","AO","85","80","25640","24020"
"In post","2023","30-39","Declared non-disabled","Other ethnicity","EO","90","85","29660","28590"
"In post","2023","30-39","Declared non-disabled","Other ethnicity","G6","30","30","68650","66620"
"In post","2023","30-39","Declared non-disabled","Other ethnicity","G7","90","90","55540","55120"
"In post","2023","30-39","Declared non-disabled","Other ethnicity","HEO","95","90","35150","34670"
"In post","2023","30-39","Declared non-disabled","Other ethnicity","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Other ethnicity","SEO","65","65","41930","41640"
"In post","2023","30-39","Declared non-disabled","Other ethnicity","Unknown","20","15","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Undeclared","AA","10","10","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Undeclared","AO","255","230","24700","22400"
"In post","2023","30-39","Declared non-disabled","Undeclared","EO","345","330","28910","28120"
"In post","2023","30-39","Declared non-disabled","Undeclared","G6","60","60","70060","70000"
"In post","2023","30-39","Declared non-disabled","Undeclared","G7","185","185","55900","55630"
"In post","2023","30-39","Declared non-disabled","Undeclared","HEO","230","225","35000","34350"
"In post","2023","30-39","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Undeclared","SEO","185","180","42510","41800"
"In post","2023","30-39","Declared non-disabled","Undeclared","Unknown","50","45","35970","35720"
"In post","2023","30-39","Declared non-disabled","Unknown","AA","35","35","22310","22080"
"In post","2023","30-39","Declared non-disabled","Unknown","AO","395","340","24670","22220"
"In post","2023","30-39","Declared non-disabled","Unknown","EO","490","450","29530","28120"
"In post","2023","30-39","Declared non-disabled","Unknown","G6","45","45","68620","67010"
"In post","2023","30-39","Declared non-disabled","Unknown","G7","140","135","55330","55020"
"In post","2023","30-39","Declared non-disabled","Unknown","HEO","220","215","34700","34170"
"In post","2023","30-39","Declared non-disabled","Unknown","SCS level","10","10","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Unknown","SEO","210","205","41840","41260"
"In post","2023","30-39","Declared non-disabled","Unknown","Unknown","45","40","36540","38290"
"In post","2023","30-39","Declared non-disabled","White","AA","1100","1020","22370","23230"
"In post","2023","30-39","Declared non-disabled","White","AO","10560","9710","25750","22520"
"In post","2023","30-39","Declared non-disabled","White","EO","11920","11300","28660","28120"
"In post","2023","30-39","Declared non-disabled","White","G6","2680","2600","68540","67000"
"In post","2023","30-39","Declared non-disabled","White","G7","8020","7790","55690","55190"
"In post","2023","30-39","Declared non-disabled","White","HEO","10095","9775","34540","34360"
"In post","2023","30-39","Declared non-disabled","White","SCS level","585","565","81790","77600"
"In post","2023","30-39","Declared non-disabled","White","SEO","8435","8215","42250","41780"
"In post","2023","30-39","Declared non-disabled","White","Unknown","2890","2715","31700","30810"
"In post","2023","30-39","Undeclared","Asian","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Asian","AO","70","60","23430","22450"
"In post","2023","30-39","Undeclared","Asian","EO","130","125","29120","28120"
"In post","2023","30-39","Undeclared","Asian","G6","15","15","[c]","[c]"
"In post","2023","30-39","Undeclared","Asian","G7","60","60","57230","56820"
"In post","2023","30-39","Undeclared","Asian","HEO","70","70","35130","34680"
"In post","2023","30-39","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Asian","SEO","50","45","42030","41820"
"In post","2023","30-39","Undeclared","Asian","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Black","AO","20","20","[c]","[c]"
"In post","2023","30-39","Undeclared","Black","EO","40","35","31360","31640"
"In post","2023","30-39","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Black","G7","15","15","[c]","[c]"
"In post","2023","30-39","Undeclared","Black","HEO","15","15","[c]","[c]"
"In post","2023","30-39","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Black","SEO","15","15","[c]","[c]"
"In post","2023","30-39","Undeclared","Black","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Mixed","AO","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Mixed","EO","30","30","29020","28120"
"In post","2023","30-39","Undeclared","Mixed","G6","5","5","[c]","[c]"
"In post","2023","30-39","Undeclared","Mixed","G7","15","15","[c]","[c]"
"In post","2023","30-39","Undeclared","Mixed","HEO","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Mixed","SEO","20","20","[c]","[c]"
"In post","2023","30-39","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Other ethnicity","AO","[c]","[c]","[c]","[c]"
