"Status","Year","Disability","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","London","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","EO","Heterosexual / straight","565","[c]","28930","29080"
"New entrant CS","2023","Declared non-disabled","London","EO","LGBO","55","[c]","28670","29280"
"New entrant CS","2023","Declared non-disabled","London","EO","Undeclared","50","[c]","28770","28370"
"New entrant CS","2023","Declared non-disabled","London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","G6/G7","Heterosexual / straight","465","[c]","60670","56430"
"New entrant CS","2023","Declared non-disabled","London","G6/G7","LGBO","50","[c]","61760","58730"
"New entrant CS","2023","Declared non-disabled","London","G6/G7","Undeclared","45","[c]","58610","55790"
"New entrant CS","2023","Declared non-disabled","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SCS level","Heterosexual / straight","40","[c]","103760","98000"
"New entrant CS","2023","Declared non-disabled","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SEO/HEO","Heterosexual / straight","1020","[c]","38070","37230"
"New entrant CS","2023","Declared non-disabled","London","SEO/HEO","LGBO","150","[c]","37200","35410"
"New entrant CS","2023","Declared non-disabled","London","SEO/HEO","Undeclared","80","[c]","38630","37990"
"New entrant CS","2023","Declared non-disabled","London","SEO/HEO","Unknown","45","[c]","36050","34410"
"New entrant CS","2023","Declared non-disabled","London","Unknown","Heterosexual / straight","175","[c]","27020","27640"
"New entrant CS","2023","Declared non-disabled","London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","AA/AO","Heterosexual / straight","8255","[c]","24100","22520"
"New entrant CS","2023","Declared non-disabled","Outside London","AA/AO","LGBO","790","[c]","24100","22520"
"New entrant CS","2023","Declared non-disabled","Outside London","AA/AO","Undeclared","380","[c]","23280","22520"
"New entrant CS","2023","Declared non-disabled","Outside London","AA/AO","Unknown","350","[c]","22500","22310"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","Heterosexual / straight","2180","[c]","27450","27650"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","LGBO","240","[c]","27160","27650"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","Undeclared","120","[c]","26960","26840"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","Unknown","95","[c]","26900","26910"
"New entrant CS","2023","Declared non-disabled","Outside London","G6/G7","Heterosexual / straight","1105","[c]","57820","54500"
"New entrant CS","2023","Declared non-disabled","Outside London","G6/G7","LGBO","70","[c]","56700","52600"
"New entrant CS","2023","Declared non-disabled","Outside London","G6/G7","Undeclared","70","[c]","55480","52600"
"New entrant CS","2023","Declared non-disabled","Outside London","G6/G7","Unknown","60","[c]","68090","68000"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","Heterosexual / straight","45","[c]","95060","88710"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO/HEO","Heterosexual / straight","3090","[c]","37150","35570"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO/HEO","LGBO","245","[c]","35490","34170"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO/HEO","Undeclared","180","[c]","36650","34400"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO/HEO","Unknown","105","[c]","35570","34400"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","Heterosexual / straight","1935","[c]","23540","23640"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","LGBO","205","[c]","22750","23640"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","Undeclared","60","[c]","23260","23640"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SEO/HEO","Heterosexual / straight","45","[c]","36620","35410"
"New entrant CS","2023","Undeclared","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","SEO/HEO","Undeclared","40","[c]","37030","35410"
"New entrant CS","2023","Undeclared","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","AA/AO","Heterosexual / straight","245","[c]","23400","22500"
"New entrant CS","2023","Undeclared","Outside London","AA/AO","LGBO","70","[c]","23190","22500"
"New entrant CS","2023","Undeclared","Outside London","AA/AO","Undeclared","105","[c]","23400","22500"
"New entrant CS","2023","Undeclared","Outside London","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","EO","Heterosexual / straight","75","[c]","27540","27890"
"New entrant CS","2023","Undeclared","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","EO","Undeclared","45","[c]","27240","27080"
"New entrant CS","2023","Undeclared","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","SEO/HEO","Heterosexual / straight","85","[c]","36650","37110"
"New entrant CS","2023","Undeclared","Outside London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","SEO/HEO","Undeclared","70","[c]","36980","37300"
"New entrant CS","2023","Undeclared","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","Unknown","Heterosexual / straight","85","[c]","22730","23640"
"New entrant CS","2023","Undeclared","Outside London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AA/AO","Heterosexual / straight","195","[c]","25490","26400"
"New entrant CS","2023","Unknown","London","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AA/AO","Unknown","1280","[c]","27170","26400"
"New entrant CS","2023","Unknown","London","EO","Heterosexual / straight","350","[c]","30240","29750"
"New entrant CS","2023","Unknown","London","EO","LGBO","55","[c]","29830","29530"
"New entrant CS","2023","Unknown","London","EO","Undeclared","70","[c]","29160","28770"
"New entrant CS","2023","Unknown","London","EO","Unknown","1050","[c]","29450","29750"
"New entrant CS","2023","Unknown","London","G6/G7","Heterosexual / straight","120","[c]","60620","59000"
"New entrant CS","2023","Unknown","London","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","G6/G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","G6/G7","Unknown","245","[c]","62100","59000"
"New entrant CS","2023","Unknown","London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","SCS level","Unknown","50","[c]","113930","99550"
"New entrant CS","2023","Unknown","London","SEO/HEO","Heterosexual / straight","360","[c]","38270","37850"
"New entrant CS","2023","Unknown","London","SEO/HEO","LGBO","55","[c]","37580","37240"
"New entrant CS","2023","Unknown","London","SEO/HEO","Undeclared","90","[c]","37180","34190"
"New entrant CS","2023","Unknown","London","SEO/HEO","Unknown","1150","[c]","35950","36000"
"New entrant CS","2023","Unknown","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Unknown","Unknown","130","[c]","25570","27640"
"New entrant CS","2023","Unknown","Outside London","AA/AO","Heterosexual / straight","1625","[c]","22760","22400"
"New entrant CS","2023","Unknown","Outside London","AA/AO","LGBO","145","[c]","22850","22400"
"New entrant CS","2023","Unknown","Outside London","AA/AO","Undeclared","85","[c]","22220","22220"
"New entrant CS","2023","Unknown","Outside London","AA/AO","Unknown","9920","[c]","23440","22400"
"New entrant CS","2023","Unknown","Outside London","EO","Heterosexual / straight","1140","[c]","27670","25900"
"New entrant CS","2023","Unknown","Outside London","EO","LGBO","125","[c]","26940","25880"
"New entrant CS","2023","Unknown","Outside London","EO","Undeclared","100","[c]","27060","25750"
"New entrant CS","2023","Unknown","Outside London","EO","Unknown","3675","[c]","27070","25880"
"New entrant CS","2023","Unknown","Outside London","G6/G7","Heterosexual / straight","340","[c]","56400","54000"
"New entrant CS","2023","Unknown","Outside London","G6/G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","G6/G7","Undeclared","35","[c]","55080","51360"
"New entrant CS","2023","Unknown","Outside London","G6/G7","Unknown","610","[c]","58330","54860"
"New entrant CS","2023","Unknown","Outside London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","SCS level","Unknown","60","[c]","102120","95500"
"New entrant CS","2023","Unknown","Outside London","SEO/HEO","Heterosexual / straight","1305","[c]","36110","34000"
"New entrant CS","2023","Unknown","Outside London","SEO/HEO","LGBO","110","[c]","35190","33890"
"New entrant CS","2023","Unknown","Outside London","SEO/HEO","Undeclared","120","[c]","35030","33830"
"New entrant CS","2023","Unknown","Outside London","SEO/HEO","Unknown","2255","[c]","35900","34400"
"New entrant CS","2023","Unknown","Outside London","Unknown","Heterosexual / straight","120","[c]","29050","23640"
"New entrant CS","2023","Unknown","Outside London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Unknown","Unknown","1020","[c]","23140","23640"
"New entrant CS","2023","Unknown","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SEO/HEO","Unknown","30","[c]","48610","46940"
"New entrant CS","2023","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA/AO","Unknown","55","[c]","23210","22400"
"New entrant CS","2023","Unknown","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","EO","Unknown","45","[c]","27070","25750"
"New entrant CS","2023","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Unknown","155","[c]","22440","17660"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
