"Status","Year","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","Female","45","[c]","31920","28120"
"New entrant CS","2023","Finance","Yorkshire and The Humber","Male","50","[c]","27310","22520"
"New entrant CS","2023","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","North East (England)","Female","35","[c]","23340","22150"
"New entrant CS","2023","Grants Management","North East (England)","Male","35","[c]","23530","22150"
"New entrant CS","2023","Grants Management","North West (England)","Female","85","[c]","22120","22150"
"New entrant CS","2023","Grants Management","North West (England)","Male","65","[c]","22290","22150"
"New entrant CS","2023","Grants Management","South East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","South West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Midlands (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","Female","35","[c]","22930","22150"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","Male","40","[c]","23460","22150"
"New entrant CS","2023","Human Resources","East Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Female","130","[c]","36270","30230"
"New entrant CS","2023","Human Resources","London","Male","65","[c]","37210","35240"
"New entrant CS","2023","Human Resources","North East (England)","Female","50","[c]","36430","31060"
"New entrant CS","2023","Human Resources","North East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Female","120","[c]","32450","30170"
"New entrant CS","2023","Human Resources","North West (England)","Male","60","[c]","30660","27080"
"New entrant CS","2023","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Female","65","[c]","33160","28700"
"New entrant CS","2023","Human Resources","Scotland","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Female","60","[c]","31480","27140"
"New entrant CS","2023","Human Resources","South East (England)","Male","45","[c]","33990","33140"
"New entrant CS","2023","Human Resources","South West (England)","Female","135","[c]","30930","26840"
"New entrant CS","2023","Human Resources","South West (England)","Male","65","[c]","30070","27080"
"New entrant CS","2023","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","Female","55","[c]","32350","29090"
"New entrant CS","2023","Human Resources","Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands (England)","Female","40","[c]","30920","28000"
"New entrant CS","2023","Human Resources","West Midlands (England)","Male","45","[c]","31590","30080"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","Female","45","[c]","35180","30790"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","Female","50","[c]","28660","22870"
"New entrant CS","2023","Legal","East Midlands (England)","Male","35","[c]","26270","22870"
"New entrant CS","2023","Legal","East of England","Female","55","[c]","30150","24480"
"New entrant CS","2023","Legal","East of England","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","Female","400","[c]","38320","31450"
"New entrant CS","2023","Legal","London","Male","195","[c]","40730","39110"
"New entrant CS","2023","Legal","North East (England)","Female","45","[c]","25100","22870"
"New entrant CS","2023","Legal","North East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","Female","105","[c]","33250","26900"
"New entrant CS","2023","Legal","North West (England)","Male","55","[c]","37290","38760"
"New entrant CS","2023","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","Female","30","[c]","50360","52360"
"New entrant CS","2023","Legal","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","Female","80","[c]","30990","25600"
"New entrant CS","2023","Legal","South East (England)","Male","40","[c]","27020","24480"
"New entrant CS","2023","Legal","South West (England)","Female","60","[c]","32320","26900"
"New entrant CS","2023","Legal","South West (England)","Male","30","[c]","34460","27870"
"New entrant CS","2023","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","Female","45","[c]","34000","37680"
"New entrant CS","2023","Legal","Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","Female","70","[c]","29650","25830"
"New entrant CS","2023","Legal","West Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","Female","115","[c]","33860","27650"
"New entrant CS","2023","Legal","Yorkshire and The Humber","Male","35","[c]","34510","26900"
"New entrant CS","2023","No function","East Midlands (England)","Female","1265","[c]","26190","23640"
"New entrant CS","2023","No function","East Midlands (England)","Male","935","[c]","27830","26060"
"New entrant CS","2023","No function","East of England","Female","1165","[c]","26280","23640"
"New entrant CS","2023","No function","East of England","Male","960","[c]","28230","27080"
"New entrant CS","2023","No function","London","Female","3190","[c]","33410","29750"
"New entrant CS","2023","No function","London","Male","2505","[c]","35120","30780"
"New entrant CS","2023","No function","North East (England)","Female","1180","[c]","25550","23230"
"New entrant CS","2023","No function","North East (England)","Male","990","[c]","27160","25750"
"New entrant CS","2023","No function","North West (England)","Female","3300","[c]","25510","23230"
"New entrant CS","2023","No function","North West (England)","Male","2385","[c]","25950","23640"
"New entrant CS","2023","No function","Northern Ireland","Female","230","[c]","25170","22520"
"New entrant CS","2023","No function","Northern Ireland","Male","200","[c]","25910","22520"
"New entrant CS","2023","No function","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Overseas","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scotland","Female","1125","[c]","25320","22920"
"New entrant CS","2023","No function","Scotland","Male","1085","[c]","26640","24710"
"New entrant CS","2023","No function","South East (England)","Female","2060","[c]","27100","24070"
"New entrant CS","2023","No function","South East (England)","Male","1840","[c]","28320","25750"
"New entrant CS","2023","No function","South West (England)","Female","1425","[c]","27960","23640"
"New entrant CS","2023","No function","South West (England)","Male","1310","[c]","31350","28880"
"New entrant CS","2023","No function","Unknown","Female","65","[c]","28840","24200"
"New entrant CS","2023","No function","Unknown","Male","85","[c]","28240","25750"
"New entrant CS","2023","No function","Wales","Female","1380","[c]","24160","22500"
"New entrant CS","2023","No function","Wales","Male","965","[c]","25770","23160"
"New entrant CS","2023","No function","West Midlands (England)","Female","1610","[c]","26600","23640"
"New entrant CS","2023","No function","West Midlands (England)","Male","1160","[c]","27540","24070"
"New entrant CS","2023","No function","Yorkshire and The Humber","Female","2015","[c]","26580","24070"
"New entrant CS","2023","No function","Yorkshire and The Humber","Male","1555","[c]","27440","25750"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Female","240","[c]","39470","34110"
"New entrant CS","2023","Project Delivery","London","Male","170","[c]","42530","36130"
"New entrant CS","2023","Project Delivery","North East (England)","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Female","85","[c]","34550","30540"
"New entrant CS","2023","Project Delivery","North West (England)","Male","60","[c]","42890","34400"
"New entrant CS","2023","Project Delivery","Northern Ireland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Female","30","[c]","39680","41000"
"New entrant CS","2023","Project Delivery","Scotland","Male","30","[c]","40060","41000"
"New entrant CS","2023","Project Delivery","South East (England)","Female","90","[c]","35710","33830"
"New entrant CS","2023","Project Delivery","South East (England)","Male","100","[c]","39340","34910"
"New entrant CS","2023","Project Delivery","South West (England)","Female","280","[c]","31390","30650"
"New entrant CS","2023","Project Delivery","South West (England)","Male","340","[c]","35410","32500"
"New entrant CS","2023","Project Delivery","Wales","Female","45","[c]","39160","37690"
"New entrant CS","2023","Project Delivery","Wales","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Female","40","[c]","39950","34290"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Male","35","[c]","40280","39070"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Female","30","[c]","31530","28840"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Property","East of England","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","East of England","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","Female","45","[c]","40420","38180"
"New entrant CS","2023","Property","London","Male","70","[c]","37980","32390"
"New entrant CS","2023","Property","North East (England)","Female","60","[c]","24220","22520"
"New entrant CS","2023","Property","North East (England)","Male","50","[c]","25650","22520"
"New entrant CS","2023","Property","North West (England)","Female","45","[c]","29400","22520"
"New entrant CS","2023","Property","North West (England)","Male","65","[c]","32490","26020"
"New entrant CS","2023","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Northern Ireland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Property","Scotland","Male","55","[c]","32340","29930"
"New entrant CS","2023","Property","South East (England)","Female","40","[c]","36040","33830"
"New entrant CS","2023","Property","South East (England)","Male","45","[c]","35220","33830"
"New entrant CS","2023","Property","South West (England)","Female","65","[c]","26660","22520"
"New entrant CS","2023","Property","South West (England)","Male","65","[c]","29470","26020"
"New entrant CS","2023","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Wales","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","Wales","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Midlands (England)","Female","35","[c]","28470","22520"
"New entrant CS","2023","Property","West Midlands (England)","Male","50","[c]","34640","29580"
"New entrant CS","2023","Property","Yorkshire and The Humber","Female","40","[c]","35460","33050"
"New entrant CS","2023","Property","Yorkshire and The Humber","Male","35","[c]","36640","33830"
"New entrant CS","2023","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","East of England","Male","35","[c]","32570","27500"
"New entrant CS","2023","Security","London","Female","35","[c]","33530","31640"
"New entrant CS","2023","Security","London","Male","50","[c]","41270","36140"
"New entrant CS","2023","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","North West (England)","Male","35","[c]","32480","27500"
"New entrant CS","2023","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Northern Ireland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Scotland","Female","80","[c]","26270","24430"
"New entrant CS","2023","Security","Scotland","Male","160","[c]","28200","25350"
"New entrant CS","2023","Security","South East (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Security","South East (England)","Male","160","[c]","29990","27500"
"New entrant CS","2023","Security","South West (England)","Female","45","[c]","28730","27500"
"New entrant CS","2023","Security","South West (England)","Male","130","[c]","29540","27500"
"New entrant CS","2023","Security","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Security","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Security","Yorkshire and The Humber","Female","35","[c]","27040","24610"
"New entrant CS","2023","Security","Yorkshire and The Humber","Male","60","[c]","30280","27500"
"New entrant CS","2023","Unknown","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Female","215","[c]","32170","28840"
"New entrant CS","2023","Unknown","London","Male","155","[c]","31320","28840"
"New entrant CS","2023","Unknown","North East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Female","40","[c]","28040","21690"
"New entrant CS","2023","Unknown","North West (England)","Male","40","[c]","31680","28120"
"New entrant CS","2023","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scotland","Female","1950","[c]","31510","29100"
"New entrant CS","2023","Unknown","Scotland","Male","1265","[c]","32560","29100"
"New entrant CS","2023","Unknown","South East (England)","Female","40","[c]","33110","29740"
"New entrant CS","2023","Unknown","South East (England)","Male","80","[c]","30640","27850"
"New entrant CS","2023","Unknown","South West (England)","Female","95","[c]","29960","27730"
"New entrant CS","2023","Unknown","South West (England)","Male","175","[c]","32060","30650"
"New entrant CS","2023","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","130","[c]","22520","17280"
"New entrant CS","2023","Unknown","Wales","Female","200","[c]","32760","32460"
"New entrant CS","2023","Unknown","Wales","Male","135","[c]","34200","28840"
"New entrant CS","2023","Unknown","West Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Yorkshire and The Humber","Female","40","[c]","31340","28120"
"New entrant CS","2023","Unknown","Yorkshire and The Humber","Male","30","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
