"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Mixed","AO","Undeclared","75","65","24690","22520"
"In post","2023","Declared non-disabled","Mixed","AO","Unknown","60","50","23590","22450"
"In post","2023","Declared non-disabled","Mixed","EO","Heterosexual / straight","1215","1145","29270","28120"
"In post","2023","Declared non-disabled","Mixed","EO","LGBO","110","105","29240","28120"
"In post","2023","Declared non-disabled","Mixed","EO","Undeclared","105","95","29210","28120"
"In post","2023","Declared non-disabled","Mixed","EO","Unknown","60","55","29180","28120"
"In post","2023","Declared non-disabled","Mixed","G6","Heterosexual / straight","235","220","70500","68070"
"In post","2023","Declared non-disabled","Mixed","G6","LGBO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","G6","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","G7","Heterosexual / straight","715","690","56550","55740"
"In post","2023","Declared non-disabled","Mixed","G7","LGBO","75","70","56310","55990"
"In post","2023","Declared non-disabled","Mixed","G7","Undeclared","50","50","56510","55290"
"In post","2023","Declared non-disabled","Mixed","G7","Unknown","30","30","56920","55480"
"In post","2023","Declared non-disabled","Mixed","HEO","Heterosexual / straight","930","910","35420","34780"
"In post","2023","Declared non-disabled","Mixed","HEO","LGBO","85","85","34770","34700"
"In post","2023","Declared non-disabled","Mixed","HEO","Undeclared","50","45","35750","34850"
"In post","2023","Declared non-disabled","Mixed","HEO","Unknown","45","45","35230","35000"
"In post","2023","Declared non-disabled","Mixed","SCS level","Heterosexual / straight","90","85","86150","80270"
"In post","2023","Declared non-disabled","Mixed","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","SEO","Heterosexual / straight","660","650","43200","42510"
"In post","2023","Declared non-disabled","Mixed","SEO","LGBO","65","65","42150","41640"
"In post","2023","Declared non-disabled","Mixed","SEO","Undeclared","40","40","43820","42620"
"In post","2023","Declared non-disabled","Mixed","SEO","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","415","395","31050","29050"
"In post","2023","Declared non-disabled","Mixed","Unknown","LGBO","45","40","27120","25300"
"In post","2023","Declared non-disabled","Mixed","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","AA","Heterosexual / straight","30","30","23600","23230"
"In post","2023","Declared non-disabled","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","AO","Heterosexual / straight","305","290","25710","24490"
"In post","2023","Declared non-disabled","Other ethnicity","AO","LGBO","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","AO","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","AO","Unknown","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","EO","Heterosexual / straight","360","340","29590","28850"
"In post","2023","Declared non-disabled","Other ethnicity","EO","LGBO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","EO","Undeclared","40","35","30090","30040"
"In post","2023","Declared non-disabled","Other ethnicity","EO","Unknown","30","30","30150","30520"
"In post","2023","Declared non-disabled","Other ethnicity","G6","Heterosexual / straight","65","65","71400","69140"
"In post","2023","Declared non-disabled","Other ethnicity","G6","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","G7","Heterosexual / straight","180","175","56920","55740"
"In post","2023","Declared non-disabled","Other ethnicity","G7","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","G7","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","HEO","Heterosexual / straight","250","240","35700","35400"
"In post","2023","Declared non-disabled","Other ethnicity","HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","SCS level","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","SEO","Heterosexual / straight","200","200","44010","42510"
"In post","2023","Declared non-disabled","Other ethnicity","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","SEO","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","75","70","30790","28810"
"In post","2023","Declared non-disabled","Other ethnicity","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","AA","Heterosexual / straight","45","40","22150","22880"
"In post","2023","Declared non-disabled","Undeclared","AA","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","AA","Undeclared","95","85","21290","21380"
"In post","2023","Declared non-disabled","Undeclared","AA","Unknown","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","AO","Heterosexual / straight","470","430","24490","22500"
"In post","2023","Declared non-disabled","Undeclared","AO","LGBO","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","AO","Undeclared","835","755","24180","22330"
"In post","2023","Declared non-disabled","Undeclared","AO","Unknown","460","370","22530","21690"
"In post","2023","Declared non-disabled","Undeclared","EO","Heterosexual / straight","595","555","29660","28130"
"In post","2023","Declared non-disabled","Undeclared","EO","LGBO","35","30","30380","28370"
"In post","2023","Declared non-disabled","Undeclared","EO","Undeclared","1120","1030","28980","28120"
"In post","2023","Declared non-disabled","Undeclared","EO","Unknown","610","515","29250","28120"
"In post","2023","Declared non-disabled","Undeclared","G6","Heterosexual / straight","70","65","70780","70430"
"In post","2023","Declared non-disabled","Undeclared","G6","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","G6","Undeclared","190","180","72450","71420"
"In post","2023","Declared non-disabled","Undeclared","G6","Unknown","45","40","69210","68390"
"In post","2023","Declared non-disabled","Undeclared","G7","Heterosexual / straight","190","185","57290","56430"
"In post","2023","Declared non-disabled","Undeclared","G7","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","G7","Undeclared","465","450","57970","57380"
"In post","2023","Declared non-disabled","Undeclared","G7","Unknown","115","110","56170","56000"
"In post","2023","Declared non-disabled","Undeclared","HEO","Heterosexual / straight","290","285","35310","34970"
"In post","2023","Declared non-disabled","Undeclared","HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","HEO","Undeclared","675","640","35730","34730"
"In post","2023","Declared non-disabled","Undeclared","HEO","Unknown","190","175","35600","34790"
"In post","2023","Declared non-disabled","Undeclared","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","SCS level","Undeclared","35","35","94300","83950"
"In post","2023","Declared non-disabled","Undeclared","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","SEO","Heterosexual / straight","200","195","43470","42990"
"In post","2023","Declared non-disabled","Undeclared","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","SEO","Undeclared","625","595","43850","42860"
"In post","2023","Declared non-disabled","Undeclared","SEO","Unknown","105","100","42860","41970"
"In post","2023","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","90","80","32780","31920"
"In post","2023","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","Unknown","Undeclared","160","145","35940","34610"
"In post","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","AA","Heterosexual / straight","80","70","22470","23000"
"In post","2023","Declared non-disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","AA","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","AA","Unknown","165","145","22040","22080"
"In post","2023","Declared non-disabled","Unknown","AO","Heterosexual / straight","495","440","25400","22520"
"In post","2023","Declared non-disabled","Unknown","AO","LGBO","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","AO","Undeclared","90","75","23970","22520"
"In post","2023","Declared non-disabled","Unknown","AO","Unknown","1235","1055","23360","21690"
"In post","2023","Declared non-disabled","Unknown","EO","Heterosexual / straight","425","395","29530","28130"
"In post","2023","Declared non-disabled","Unknown","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","EO","Undeclared","90","85","28930","28120"
"In post","2023","Declared non-disabled","Unknown","EO","Unknown","1360","1230","29080","28120"
"In post","2023","Declared non-disabled","Unknown","G6","Heterosexual / straight","70","70","71980","71030"
"In post","2023","Declared non-disabled","Unknown","G6","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","G6","Undeclared","35","30","66520","62460"
"In post","2023","Declared non-disabled","Unknown","G6","Unknown","120","115","70690","68990"
"In post","2023","Declared non-disabled","Unknown","G7","Heterosexual / straight","205","195","57890","56430"
"In post","2023","Declared non-disabled","Unknown","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","G7","Undeclared","80","75","54470","53110"
"In post","2023","Declared non-disabled","Unknown","G7","Unknown","405","385","57100","56450"
"In post","2023","Declared non-disabled","Unknown","HEO","Heterosexual / straight","290","275","35170","34700"
"In post","2023","Declared non-disabled","Unknown","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","HEO","Undeclared","90","85","34720","35000"
"In post","2023","Declared non-disabled","Unknown","HEO","Unknown","560","530","35430","34410"
"In post","2023","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","SCS level","Unknown","45","45","91030","81600"
"In post","2023","Declared non-disabled","Unknown","SEO","Heterosexual / straight","250","235","44370","42510"
"In post","2023","Declared non-disabled","Unknown","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","SEO","Undeclared","130","120","42430","40680"
"In post","2023","Declared non-disabled","Unknown","SEO","Unknown","455","435","43350","42550"
"In post","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","75","65","33770","35030"
"In post","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","Unknown","205","185","35760","38290"
"In post","2023","Declared non-disabled","White","AA","Heterosexual / straight","7350","6715","21930","22130"
"In post","2023","Declared non-disabled","White","AA","LGBO","430","405","22570","23230"
"In post","2023","Declared non-disabled","White","AA","Undeclared","600","500","21040","19930"
"In post","2023","Declared non-disabled","White","AA","Unknown","420","345","22970","23230"
"In post","2023","Declared non-disabled","White","AO","Heterosexual / straight","45435","41205","24740","22520"
