"Status","Year","Disability","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Debt","Operational Delivery","Undeclared","30","25","[c]","[c]"
"In post","2023","Declared disabled","Debt","Operational Delivery","Unknown","40","35","24640","22520"
"In post","2023","Declared disabled","Debt","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Other","Heterosexual / straight","370","315","23480","21690"
"In post","2023","Declared disabled","Debt","Other","LGBO","35","35","23260","21690"
"In post","2023","Declared disabled","Debt","Other","Undeclared","50","40","22430","21690"
"In post","2023","Declared disabled","Debt","Other","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","Debt","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Tax","Heterosexual / straight","35","30","23430","22520"
"In post","2023","Declared disabled","Debt","Tax","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Debt","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","1510","1455","42190","38510"
"In post","2023","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","LGBO","235","225","42880","38470"
"In post","2023","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","Undeclared","230","225","42680","39440"
"In post","2023","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","Unknown","130","120","39140","34170"
"In post","2023","Declared disabled","Digital, Data & Technology","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","120","115","32410","27610"
"In post","2023","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","75","70","38820","35000"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Delivery","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Delivery","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Other","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Other","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Policy","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Project Delivery","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Project Delivery","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","35","30","37670","39460"
"In post","2023","Declared disabled","Digital, Data & Technology","Science and Engineering","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Science and Engineering","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Tax","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","55","50","49330","44930"
"In post","2023","Declared disabled","Digital, Data & Technology","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Commercial","Heterosexual / straight","100","90","36890","34970"
"In post","2023","Declared disabled","Finance","Commercial","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Finance","Commercial","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Finance","Commercial","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Finance","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
