"Status","Year","Disability","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Commercial","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Government Commercial Organisation","Female","75","75","69970","66270"
"In post","2023","Declared disabled","Commercial","Government Commercial Organisation","Male","90","90","75850","69690"
"In post","2023","Declared disabled","Commercial","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","HM Revenue and Customs (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Commercial","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Health and Safety Executive","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Home Office","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Home Office","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Met Office","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Met Office","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Female","70","70","39400","36830"
"In post","2023","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Male","30","30","40980","41010"
"In post","2023","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Scottish Prison Service","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Submarine Delivery Agency","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Submarine Delivery Agency","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Commercial","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Active Travel England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Active Travel England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Active Travel England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
