"Status","Year","Disability","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Berkshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Bradford","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Brent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Bristol, City of","130","125","48100","51360"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Cambridgeshire CC","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Coventry","500","485","45080","41510"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Croydon","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Darlington","390","375","40770","37590"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Devon CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Dorset","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Durham","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Greater Manchester South East","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Greater Manchester South West","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Hertfordshire CC","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Leeds","45","45","47840","51360"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Leicestershire CC and Rutland","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Manchester","540","525","44220","39090"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","Milton Keynes","[c]","[c]","[c]","[c]"
