"Status","Year","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Operational Delivery","Unknown","LGBO","1260","1225","29650","26840"
"In post","2023","Operational Delivery","Unknown","Undeclared","1235","1135","32870","30950"
"In post","2023","Operational Delivery","Unknown","Unknown","3285","2975","28090","26840"
"In post","2023","Operational Research","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","AA/AO","Unknown","85","80","22520","22520"
"In post","2023","Operational Research","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Operational Research","G6/G7","Heterosexual / straight","320","305","57300","56930"
"In post","2023","Operational Research","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Operational Research","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2023","Operational Research","G6/G7","Unknown","65","60","57090","57000"
"In post","2023","Operational Research","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","SEO/HEO","Heterosexual / straight","365","355","38370","39450"
"In post","2023","Operational Research","SEO/HEO","LGBO","50","45","36900","37240"
"In post","2023","Operational Research","SEO/HEO","Undeclared","40","40","39740","39590"
"In post","2023","Operational Research","SEO/HEO","Unknown","105","105","37520","37920"
"In post","2023","Other","AA/AO","Heterosexual / straight","3925","3600","21810","21690"
"In post","2023","Other","AA/AO","LGBO","185","180","21950","21690"
"In post","2023","Other","AA/AO","Undeclared","475","440","21650","21690"
"In post","2023","Other","AA/AO","Unknown","1010","925","23030","21690"
"In post","2023","Other","EO","Heterosexual / straight","2245","2075","28500","28120"
"In post","2023","Other","EO","LGBO","155","150","28320","28120"
"In post","2023","Other","EO","Undeclared","260","245","28570","28120"
"In post","2023","Other","EO","Unknown","535","500","29590","28120"
"In post","2023","Other","G6/G7","Heterosexual / straight","1245","1190","61710","59290"
"In post","2023","Other","G6/G7","LGBO","45","45","59080","55150"
"In post","2023","Other","G6/G7","Undeclared","140","130","62940","59290"
"In post","2023","Other","G6/G7","Unknown","210","205","60130","57970"
"In post","2023","Other","SCS level","Heterosexual / straight","155","155","101470","93380"
"In post","2023","Other","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","Other","SCS level","Undeclared","15","10","[c]","[c]"
"In post","2023","Other","SCS level","Unknown","35","35","103190","94000"
"In post","2023","Other","SEO/HEO","Heterosexual / straight","2830","2690","38140","37470"
"In post","2023","Other","SEO/HEO","LGBO","160","155","37180","37420"
"In post","2023","Other","SEO/HEO","Undeclared","385","365","38340","37720"
"In post","2023","Other","SEO/HEO","Unknown","510","480","38500","37560"
"In post","2023","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Unknown","1700","1700","41930","40000"
"In post","2023","Planning","AA/AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Planning","G6/G7","Heterosexual / straight","60","55","60560","56780"
"In post","2023","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Planning","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Planning","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SEO/HEO","Heterosexual / straight","85","80","40230","39690"
"In post","2023","Planning","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Planning","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Planning","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","G6/G7","Heterosexual / straight","345","310","59920","60050"
"In post","2023","Planning Inspectors","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Planning Inspectors","G6/G7","Undeclared","40","35","59810","60050"
"In post","2023","Planning Inspectors","G6/G7","Unknown","45","40","57170","60050"
"In post","2023","Planning Inspectors","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Planning Inspectors","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","AA/AO","Heterosexual / straight","375","355","24730","25340"
"In post","2023","Policy","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2023","Policy","AA/AO","Undeclared","40","40","24530","25610"
"In post","2023","Policy","AA/AO","Unknown","90","85","24240","25120"
"In post","2023","Policy","EO","Heterosexual / straight","1550","1500","29100","29080"
"In post","2023","Policy","EO","LGBO","140","140","28350","28600"
"In post","2023","Policy","EO","Undeclared","185","180","28730","28720"
"In post","2023","Policy","EO","Unknown","395","385","29230","29530"
"In post","2023","Policy","G6/G7","Heterosexual / straight","9725","9420","59580","57980"
"In post","2023","Policy","G6/G7","LGBO","1015","1000","58850","56080"
"In post","2023","Policy","G6/G7","Undeclared","1025","1000","60000","58120"
"In post","2023","Policy","G6/G7","Unknown","2205","2160","59520","58010"
"In post","2023","Policy","SCS level","Heterosexual / straight","1500","1445","85750","79000"
"In post","2023","Policy","SCS level","LGBO","140","140","84340","78070"
"In post","2023","Policy","SCS level","Undeclared","105","105","84890","79270"
"In post","2023","Policy","SCS level","Unknown","255","245","90340","79980"
"In post","2023","Policy","SEO/HEO","Heterosexual / straight","9570","9335","38470","38130"
"In post","2023","Policy","SEO/HEO","LGBO","1155","1135","37900","37590"
"In post","2023","Policy","SEO/HEO","Undeclared","1125","1095","38990","39460"
"In post","2023","Policy","SEO/HEO","Unknown","2360","2320","38890","38660"
"In post","2023","Policy","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Project Delivery","AA/AO","Heterosexual / straight","180","170","23460","23200"
"In post","2023","Project Delivery","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Project Delivery","AA/AO","Unknown","80","75","22980","23390"
"In post","2023","Project Delivery","EO","Heterosexual / straight","990","935","28010","27890"
"In post","2023","Project Delivery","EO","LGBO","60","55","28290","28120"
"In post","2023","Project Delivery","EO","Undeclared","80","75","28150","28120"
"In post","2023","Project Delivery","EO","Unknown","235","220","28270","28120"
"In post","2023","Project Delivery","G6/G7","Heterosexual / straight","4490","4365","59230","57880"
"In post","2023","Project Delivery","G6/G7","LGBO","255","250","58730","56870"
"In post","2023","Project Delivery","G6/G7","Undeclared","485","475","59740","57970"
"In post","2023","Project Delivery","G6/G7","Unknown","765","745","60050","57970"
"In post","2023","Project Delivery","SCS level","Heterosexual / straight","375","365","92090","85000"
"In post","2023","Project Delivery","SCS level","LGBO","20","20","[c]","[c]"
"In post","2023","Project Delivery","SCS level","Undeclared","40","40","96730","85130"
"In post","2023","Project Delivery","SCS level","Unknown","45","45","85610","80500"
"In post","2023","Project Delivery","SEO/HEO","Heterosexual / straight","6855","6590","38440","38790"
"In post","2023","Project Delivery","SEO/HEO","LGBO","410","405","37770","37640"
"In post","2023","Project Delivery","SEO/HEO","Undeclared","715","685","38980","39190"
"In post","2023","Project Delivery","SEO/HEO","Unknown","1495","1455","37610","37590"
"In post","2023","Project Delivery","Unknown","Heterosexual / straight","410","395","47050","42620"
"In post","2023","Project Delivery","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Unknown","Undeclared","50","45","50190","53370"
"In post","2023","Project Delivery","Unknown","Unknown","60","60","37420","38890"
"In post","2023","Property","AA/AO","Heterosexual / straight","630","600","21100","19940"
"In post","2023","Property","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2023","Property","AA/AO","Undeclared","85","80","21610","22150"
"In post","2023","Property","AA/AO","Unknown","290","270","21480","21830"
"In post","2023","Property","EO","Heterosexual / straight","885","825","28160","27740"
"In post","2023","Property","EO","LGBO","40","40","28250","27420"
"In post","2023","Property","EO","Undeclared","100","90","28730","27810"
"In post","2023","Property","EO","Unknown","315","300","28130","27740"
"In post","2023","Property","G6/G7","Heterosexual / straight","930","905","58900","57990"
"In post","2023","Property","G6/G7","LGBO","30","30","58560","57970"
"In post","2023","Property","G6/G7","Undeclared","110","105","58830","57990"
"In post","2023","Property","G6/G7","Unknown","135","130","58970","57970"
"In post","2023","Property","SCS level","Heterosexual / straight","65","60","89420","84230"
"In post","2023","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Property","SEO/HEO","Heterosexual / straight","2310","2225","38670","37710"
"In post","2023","Property","SEO/HEO","LGBO","95","95","37230","34950"
"In post","2023","Property","SEO/HEO","Undeclared","290","270","39720","39020"
"In post","2023","Property","SEO/HEO","Unknown","555","535","38450","37010"
"In post","2023","Property","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Psychology","AA/AO","Heterosexual / straight","50","45","24840","24910"
"In post","2023","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Psychology","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","Psychology","EO","Heterosexual / straight","335","325","28780","28480"
"In post","2023","Psychology","EO","LGBO","25","25","[c]","[c]"
"In post","2023","Psychology","EO","Undeclared","30","30","[c]","[c]"
"In post","2023","Psychology","EO","Unknown","85","80","31300","31290"
"In post","2023","Psychology","G6/G7","Heterosexual / straight","100","95","68220","68140"
"In post","2023","Psychology","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Psychology","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Psychology","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Psychology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SEO/HEO","Heterosexual / straight","705","680","39400","36690"
"In post","2023","Psychology","SEO/HEO","LGBO","40","40","35160","32420"
"In post","2023","Psychology","SEO/HEO","Undeclared","50","45","39560","38700"
"In post","2023","Psychology","SEO/HEO","Unknown","110","95","40110","38930"
"In post","2023","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","AA/AO","Heterosexual / straight","680","660","23200","23430"
"In post","2023","Science and Engineering","AA/AO","LGBO","65","65","23650","24010"
"In post","2023","Science and Engineering","AA/AO","Undeclared","95","95","23520","23430"
"In post","2023","Science and Engineering","AA/AO","Unknown","250","245","22010","22080"
"In post","2023","Science and Engineering","EO","Heterosexual / straight","925","900","27380","27140"
"In post","2023","Science and Engineering","EO","LGBO","85","85","27330","27320"
"In post","2023","Science and Engineering","EO","Undeclared","200","190","28740","28710"
"In post","2023","Science and Engineering","EO","Unknown","210","200","27250","26310"
"In post","2023","Science and Engineering","G6/G7","Heterosexual / straight","2275","2175","57210","55600"
"In post","2023","Science and Engineering","G6/G7","LGBO","85","85","55750","54540"
"In post","2023","Science and Engineering","G6/G7","Undeclared","295","275","59060","57480"
"In post","2023","Science and Engineering","G6/G7","Unknown","735","700","56850","55210"
