"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","140","135","26360","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Devon","Devon CC","40","40","27710","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East Anglia","Norwich and East Norfolk","55","45","27940","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East Anglia","Suffolk CC","15","15","26520","27150"
"In post","2023","Attorney General's Departments","Operational Delivery","East Wales","Cardiff and Vale of Glamorgan","100","95","27530","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","East Wales","Flintshire and Wrexham","35","30","26170","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","40","35","25710","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","Essex","Heart of Essex","95","85","28980","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","85","85","26580","24920"
"In post","2023","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Greater Manchester","Manchester","180","170","28190","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Hampshire and Isle of Wight","Portsmouth","65","60","27210","24480"
"In post","2023","Attorney General's Departments","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","70","65","30570","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Inner London - East","Haringey and Islington","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Inner London - East","Lewisham and Southwark","10","10","26210","25600"
"In post","2023","Attorney General's Departments","Operational Delivery","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Inner London - West","Westminster","1010","955","30680","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Kent","East Kent","65","60","27910","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Kent","Mid Kent","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Lancashire","Mid Lancashire","80","75","26390","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","75","70","24990","22870"
"In post","2023","Attorney General's Departments","Operational Delivery","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Lincolnshire","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Merseyside","Liverpool","195","180","26700","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","North Yorkshire","York","35","35","32760","27440"
"In post","2023","Attorney General's Departments","Operational Delivery","Northumberland, and Tyne and Wear","Tyneside","135","125","26500","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - East and North East","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - East and North East","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - South","Croydon","40","40","35070","31640"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Shropshire and Staffordshire","Stoke-on-Trent","30","25","25820","25670"
"In post","2023","Attorney General's Departments","Operational Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","South Yorkshire","Sheffield","90","80","26370","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","Surrey, East and West Sussex","Brighton and Hove","65","65","27610","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Surrey, East and West Sussex","West Surrey","35","30","30640","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Tees Valley and Durham","South Teesside","50","40","27380","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","West Midlands","Birmingham","240","225","27250","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","West Wales and The Valleys","Swansea","30","30","27990","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","West Yorkshire","Leeds","190","175","27600","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","West Yorkshire","Wakefield","15","10","22820","22870"
"In post","2023","Attorney General's Departments","Other","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Inner London - West","Westminster","40","40","45650","31640"
"In post","2023","Attorney General's Departments","Other","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Inner London - West","Westminster","80","80","56390","56490"
"In post","2023","Attorney General's Departments","Policy","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Lancashire","Mid Lancashire","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","North Yorkshire","York","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
