"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","Ministry of Justice","Male","330","325","45830","43380"
"In post","2023","Finance","National Crime Agency","Female","40","35","39370","38640"
"In post","2023","Finance","National Crime Agency","Male","20","20","[c]","[c]"
"In post","2023","Finance","Northern Ireland Office","Female","10","10","[c]","[c]"
"In post","2023","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office for Standards in Education, Children's Services and Skills","Female","15","15","[c]","[c]"
"In post","2023","Finance","Office for Standards in Education, Children's Services and Skills","Male","20","20","[c]","[c]"
"In post","2023","Finance","Office of Gas and Electricity Markets","Female","25","25","[c]","[c]"
"In post","2023","Finance","Office of Gas and Electricity Markets","Male","20","20","[c]","[c]"
"In post","2023","Finance","Office of Qualifications and Examinations Regulation","Female","5","5","[c]","[c]"
"In post","2023","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scottish Government","Female","120","115","37870","34610"
"In post","2023","Finance","Scottish Government","Male","45","40","35960","32510"
"In post","2023","Finance","The National Archives","Female","10","5","[c]","[c]"
"In post","2023","Finance","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Export Finance","Female","20","20","[c]","[c]"
"In post","2023","Finance","UK Export Finance","Male","30","30","53260","47090"
"In post","2023","Finance","UK Statistics Authority","Female","40","35","37520","31060"
"In post","2023","Finance","UK Statistics Authority","Male","20","20","[c]","[c]"
"In post","2023","Finance","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","Female","10","10","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","Male","15","15","[c]","[c]"
"In post","2023","Finance","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Government","Male","5","5","[c]","[c]"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","Female","1475","1305","25820","22150"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","Male","1080","1050","26200","22150"
"In post","2023","Grants Management","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","Female","30","30","53670","59140"
"In post","2023","Grants Management","Home Office","Male","20","20","[c]","[c]"
"In post","2023","Grants Management","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Attorney General's Departments","Female","205","195","39290","33780"
"In post","2023","Human Resources","Attorney General's Departments","Male","70","70","41640","35550"
"In post","2023","Human Resources","Cabinet Office","Female","655","610","41180","38050"
"In post","2023","Human Resources","Cabinet Office","Male","310","300","41840","38460"
"In post","2023","Human Resources","Chancellor's other departments","Female","10","10","[c]","[c]"
"In post","2023","Human Resources","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Charity Commission","Female","15","15","[c]","[c]"
"In post","2023","Human Resources","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Competition and Markets Authority","Female","25","25","[c]","[c]"
"In post","2023","Human Resources","Competition and Markets Authority","Male","10","10","[c]","[c]"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Female","300","285","42160","40680"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Male","110","110","45870","41620"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","Female","55","50","44950","36540"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","Male","20","20","[c]","[c]"
"In post","2023","Human Resources","Department for Education","Female","155","150","39400","37590"
"In post","2023","Human Resources","Department for Education","Male","50","45","44080","38320"
"In post","2023","Human Resources","Department for Environment, Food and Rural Affairs","Female","230","215","43950","40260"
"In post","2023","Human Resources","Department for Environment, Food and Rural Affairs","Male","80","80","45540","46510"
"In post","2023","Human Resources","Department for International Trade","Female","90","90","45490","41550"
"In post","2023","Human Resources","Department for International Trade","Male","40","40","43460","36480"
"In post","2023","Human Resources","Department for Levelling Up, Housing and Communities","Female","75","70","40870","36020"
"In post","2023","Human Resources","Department for Levelling Up, Housing and Communities","Male","25","25","[c]","[c]"
"In post","2023","Human Resources","Department for Transport","Female","325","305","38660","34230"
"In post","2023","Human Resources","Department for Transport","Male","130","130","38600","35510"
"In post","2023","Human Resources","Department for Work and Pensions","Female","1095","1005","36800","34170"
"In post","2023","Human Resources","Department for Work and Pensions","Male","595","575","35630","32520"
"In post","2023","Human Resources","Department of Health and Social Care","Female","255","245","42310","36300"
"In post","2023","Human Resources","Department of Health and Social Care","Male","70","70","42520","36240"
"In post","2023","Human Resources","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Female","35","35","40760","37720"
"In post","2023","Human Resources","Food Standards Agency","Male","10","10","[c]","[c]"
"In post","2023","Human Resources","Foreign, Commonwealth and Development Office","Female","245","230","45170","40590"
"In post","2023","Human Resources","Foreign, Commonwealth and Development Office","Male","135","135","50830","44450"
"In post","2023","Human Resources","HM Land Registry","Female","75","70","38660","34850"
"In post","2023","Human Resources","HM Land Registry","Male","25","25","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Female","1035","965","42390","35150"
"In post","2023","Human Resources","HM Revenue and Customs","Male","585","565","39490","35000"
"In post","2023","Human Resources","HM Treasury","Female","95","90","42480","40070"
"In post","2023","Human Resources","HM Treasury","Male","40","40","45480","51000"
"In post","2023","Human Resources","Home Office","Female","325","305","44950","39190"
"In post","2023","Human Resources","Home Office","Male","160","160","46040","42240"
"In post","2023","Human Resources","Ministry of Defence","Female","2125","2030","36120","33990"
"In post","2023","Human Resources","Ministry of Defence","Male","2190","2155","35810","33470"
"In post","2023","Human Resources","Ministry of Justice","Female","1005","970","40970","37680"
"In post","2023","Human Resources","Ministry of Justice","Male","405","395","42200","37680"
"In post","2023","Human Resources","National Crime Agency","Female","125","115","41690","38640"
"In post","2023","Human Resources","National Crime Agency","Male","65","65","44290","41140"
"In post","2023","Human Resources","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","50","50","39560","33130"
"In post","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","25","25","[c]","[c]"
"In post","2023","Human Resources","Office of Gas and Electricity Markets","Female","40","40","42810","42420"
"In post","2023","Human Resources","Office of Gas and Electricity Markets","Male","15","15","[c]","[c]"
"In post","2023","Human Resources","Office of Qualifications and Examinations Regulation","Female","10","10","[c]","[c]"
"In post","2023","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Office of Rail and Road","Female","5","5","[c]","[c]"
"In post","2023","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scottish Government","Female","190","180","38060","37060"
"In post","2023","Human Resources","Scottish Government","Male","90","90","40990","42110"
"In post","2023","Human Resources","The National Archives","Female","15","10","[c]","[c]"
"In post","2023","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
