"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","White","AA/AO","Heterosexual / straight","52785","47920","24350","22520"
"In post","2023","Declared non-disabled","White","AA/AO","LGBO","3195","3075","24930","22520"
"In post","2023","Declared non-disabled","White","AA/AO","Undeclared","3955","3425","23430","22400"
"In post","2023","Declared non-disabled","White","AA/AO","Unknown","4920","4040","23820","22500"
"In post","2023","Declared non-disabled","White","EO","Heterosexual / straight","49520","45745","28700","28120"
"In post","2023","Declared non-disabled","White","EO","LGBO","2805","2730","28700","28120"
"In post","2023","Declared non-disabled","White","EO","Undeclared","3825","3445","28730","28120"
"In post","2023","Declared non-disabled","White","EO","Unknown","4680","4015","28970","28120"
"In post","2023","Declared non-disabled","White","G6/G7","Heterosexual / straight","36120","34785","60780","58850"
"In post","2023","Declared non-disabled","White","G6/G7","LGBO","2265","2230","60350","57970"
"In post","2023","Declared non-disabled","White","G6/G7","Undeclared","1985","1910","61290","59290"
"In post","2023","Declared non-disabled","White","G6/G7","Unknown","1935","1815","61910","60680"
"In post","2023","Declared non-disabled","White","SCS level","Heterosexual / straight","3875","3745","91540","83530"
"In post","2023","Declared non-disabled","White","SCS level","LGBO","275","270","88290","80610"
"In post","2023","Declared non-disabled","White","SCS level","Undeclared","180","170","90310","82910"
"In post","2023","Declared non-disabled","White","SCS level","Unknown","190","180","91940","85200"
"In post","2023","Declared non-disabled","White","SEO/HEO","Heterosexual / straight","65275","62585","38560","37900"
"In post","2023","Declared non-disabled","White","SEO/HEO","LGBO","3985","3915","37920","37300"
"In post","2023","Declared non-disabled","White","SEO/HEO","Undeclared","4100","3900","38970","38470"
"In post","2023","Declared non-disabled","White","SEO/HEO","Unknown","3265","3075","38680","38100"
"In post","2023","Declared non-disabled","White","Unknown","Heterosexual / straight","10990","10300","32450","29050"
"In post","2023","Declared non-disabled","White","Unknown","LGBO","705","690","30320","26840"
"In post","2023","Declared non-disabled","White","Unknown","Undeclared","495","455","34260","32050"
"In post","2023","Declared non-disabled","White","Unknown","Unknown","60","60","32540","31980"
"In post","2023","Undeclared","Asian","AA/AO","Heterosexual / straight","265","230","23620","22520"
"In post","2023","Undeclared","Asian","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","AA/AO","Undeclared","55","50","24120","23230"
"In post","2023","Undeclared","Asian","AA/AO","Unknown","40","30","24650","23470"
"In post","2023","Undeclared","Asian","EO","Heterosexual / straight","320","300","29460","28120"
"In post","2023","Undeclared","Asian","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Asian","EO","Undeclared","55","50","30080","29660"
"In post","2023","Undeclared","Asian","EO","Unknown","40","35","30290","28120"
"In post","2023","Undeclared","Asian","G6/G7","Heterosexual / straight","175","175","60500","58180"
"In post","2023","Undeclared","Asian","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Asian","G6/G7","Undeclared","35","30","62980","62160"
"In post","2023","Undeclared","Asian","G6/G7","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","Asian","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","SEO/HEO","Heterosexual / straight","335","325","38340","37700"
"In post","2023","Undeclared","Asian","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","SEO/HEO","Undeclared","60","55","39350","38970"
"In post","2023","Undeclared","Asian","SEO/HEO","Unknown","45","45","41140","40980"
"In post","2023","Undeclared","Asian","Unknown","Heterosexual / straight","40","35","32620","29050"
"In post","2023","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","AA/AO","Heterosexual / straight","155","140","26820","25480"
"In post","2023","Undeclared","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","AA/AO","Undeclared","30","30","26130","25480"
"In post","2023","Undeclared","Black","AA/AO","Unknown","70","65","29320","28400"
"In post","2023","Undeclared","Black","EO","Heterosexual / straight","150","140","30900","30720"
"In post","2023","Undeclared","Black","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Black","EO","Unknown","35","30","35050","33190"
"In post","2023","Undeclared","Black","G6/G7","Heterosexual / straight","45","45","59230","57490"
"In post","2023","Undeclared","Black","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","SEO/HEO","Heterosexual / straight","150","145","39740","39450"
"In post","2023","Undeclared","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","SEO/HEO","Undeclared","30","30","39060","38430"
"In post","2023","Undeclared","Black","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","Black","Unknown","Heterosexual / straight","40","40","33440","33200"
"In post","2023","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","AA/AO","Heterosexual / straight","70","65","25460","23350"
"In post","2023","Undeclared","Mixed","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","AA/AO","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Mixed","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","EO","Heterosexual / straight","65","60","29800","28480"
"In post","2023","Undeclared","Mixed","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","EO","Undeclared","25","20","[c]","[c]"
"In post","2023","Undeclared","Mixed","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Mixed","G6/G7","Heterosexual / straight","55","50","62190","60440"
"In post","2023","Undeclared","Mixed","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","SEO/HEO","Heterosexual / straight","80","80","38590","37800"
"In post","2023","Undeclared","Mixed","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Mixed","SEO/HEO","Undeclared","30","30","[c]","[c]"
"In post","2023","Undeclared","Mixed","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Mixed","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","AA/AO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","EO","Unknown","10","5","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","G6/G7","Undeclared","40","40","59980","55860"
"In post","2023","Undeclared","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","SEO/HEO","Undeclared","40","40","36270","35000"
"In post","2023","Undeclared","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","AA/AO","Heterosexual / straight","95","85","24220","22520"
"In post","2023","Undeclared","Undeclared","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","Undeclared","AA/AO","Undeclared","1180","1095","24600","22520"
"In post","2023","Undeclared","Undeclared","AA/AO","Unknown","95","80","23610","22520"
"In post","2023","Undeclared","Undeclared","EO","Heterosexual / straight","110","105","29290","28120"
"In post","2023","Undeclared","Undeclared","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Undeclared","EO","Undeclared","1375","1270","29220","28120"
"In post","2023","Undeclared","Undeclared","EO","Unknown","90","85","29860","28200"
"In post","2023","Undeclared","Undeclared","G6/G7","Heterosexual / straight","50","50","61160","59390"
"In post","2023","Undeclared","Undeclared","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Undeclared","G6/G7","Undeclared","1050","1020","61410","59180"
"In post","2023","Undeclared","Undeclared","G6/G7","Unknown","160","155","62790","60220"
"In post","2023","Undeclared","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","SCS level","Undeclared","65","60","87720","81470"
"In post","2023","Undeclared","Undeclared","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Undeclared","SEO/HEO","Heterosexual / straight","110","105","38600","37680"
"In post","2023","Undeclared","Undeclared","SEO/HEO","LGBO","20","15","[c]","[c]"
"In post","2023","Undeclared","Undeclared","SEO/HEO","Undeclared","2245","2150","39160","38470"
"In post","2023","Undeclared","Undeclared","SEO/HEO","Unknown","170","160","38800","38650"
"In post","2023","Undeclared","Undeclared","Unknown","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Unknown","Undeclared","195","185","37230","34820"
"In post","2023","Undeclared","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","AA/AO","Heterosexual / straight","50","40","24490","22520"
"In post","2023","Undeclared","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","AA/AO","Undeclared","150","135","26520","24860"
"In post","2023","Undeclared","Unknown","AA/AO","Unknown","185","165","27090","24860"
"In post","2023","Undeclared","Unknown","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","EO","Undeclared","85","80","31490","29730"
"In post","2023","Undeclared","Unknown","EO","Unknown","145","135","29880","28120"
"In post","2023","Undeclared","Unknown","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","G6/G7","Undeclared","50","45","60860","58490"
"In post","2023","Undeclared","Unknown","G6/G7","Unknown","170","170","60520","58970"
"In post","2023","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","45","45","40060","39060"
