"Status","Year","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Male","395","[c]","26260","23640"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Male","30","[c]","36490","32180"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","Female","150","[c]","30410","29100"
"New entrant CS","2023","Declared disabled","Scottish Government","Male","80","[c]","30180","29100"
"New entrant CS","2023","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Female","55","[c]","28920","25100"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Male","50","[c]","32200","31060"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","Female","590","[c]","32580","27760"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","Male","290","[c]","35300","30000"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","Female","280","[c]","42310","33020"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","Male","235","[c]","46050","38460"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Female","70","[c]","43590","34110"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Male","65","[c]","46550","35180"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","380","[c]","33200","31120"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","350","[c]","32850","31120"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","65","[c]","33500","35040"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","40","[c]","38380","35040"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","Female","80","[c]","38890","37590"
"New entrant CS","2023","Declared non-disabled","Department for Education","Male","30","[c]","44780","37710"
"New entrant CS","2023","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","745","[c]","31610","26170"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","530","[c]","33310","29150"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Female","170","[c]","39200","35010"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Male","175","[c]","41830","38880"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","135","[c]","37240","33880"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","120","[c]","40030","37540"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport","Female","425","[c]","25840","22500"
"New entrant CS","2023","Declared non-disabled","Department for Transport","Male","460","[c]","29410","26780"
"New entrant CS","2023","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","Female","1350","[c]","28100","25610"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","Male","1195","[c]","29800","28120"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","Female","55","[c]","45690","40080"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","Male","45","[c]","42850","37420"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Agency","Female","30","[c]","34110","30960"
"New entrant CS","2023","Declared non-disabled","Food Standards Agency","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Land Registry","Female","35","[c]","28530","23390"
"New entrant CS","2023","Declared non-disabled","HM Land Registry","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Revenue and Customs","Female","1375","[c]","27600","22520"
"New entrant CS","2023","Declared non-disabled","HM Revenue and Customs","Male","1365","[c]","30080","22520"
"New entrant CS","2023","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Treasury","Female","80","[c]","34330","29970"
"New entrant CS","2023","Declared non-disabled","HM Treasury","Male","95","[c]","35310","29970"
"New entrant CS","2023","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Home Office","Female","65","[c]","27070","25750"
"New entrant CS","2023","Declared non-disabled","Home Office","Male","55","[c]","27150","25750"
"New entrant CS","2023","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Ministry of Defence","Female","445","[c]","30960","27610"
"New entrant CS","2023","Declared non-disabled","Ministry of Defence","Male","585","[c]","35260","33000"
"New entrant CS","2023","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Ministry of Justice","Female","4815","[c]","25700","23640"
"New entrant CS","2023","Declared non-disabled","Ministry of Justice","Male","3290","[c]","27950","28880"
"New entrant CS","2023","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Crime Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Crime Agency","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","290","[c]","49940","47750"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","115","[c]","55260","52750"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Female","165","[c]","38930","33400"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Male","220","[c]","40930","36440"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","50","[c]","35660","33230"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Female","700","[c]","31800","29100"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Male","405","[c]","32780","29100"
"New entrant CS","2023","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Female","35","[c]","46340","37570"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Male","50","[c]","50960","43040"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Female","270","[c]","30300","25000"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Male","285","[c]","30210","24840"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Female","135","[c]","34840","32460"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Male","85","[c]","35960","32460"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Female","35","[c]","32800","29700"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Male","40","[c]","30360","25920"
"New entrant CS","2023","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Female","45","[c]","26920","22500"
"New entrant CS","2023","Undeclared","Department for Transport","Male","65","[c]","30620","27490"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Female","65","[c]","26210","21690"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Male","55","[c]","29180","28120"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Female","50","[c]","27720","22520"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Male","70","[c]","28850","22520"
"New entrant CS","2023","Undeclared","HM Treasury","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","Male","30","[c]","35050","28500"
"New entrant CS","2023","Undeclared","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Female","210","[c]","24880","23640"
"New entrant CS","2023","Undeclared","Ministry of Justice","Male","160","[c]","26450","24070"
"New entrant CS","2023","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scottish Government","Female","30","[c]","28710","29100"
"New entrant CS","2023","Undeclared","Scottish Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","Female","140","[c]","30890","26900"
"New entrant CS","2023","Unknown","Attorney General's Departments","Male","55","[c]","31530","27760"
"New entrant CS","2023","Unknown","Cabinet Office","Female","275","[c]","31880","28840"
"New entrant CS","2023","Unknown","Cabinet Office","Male","275","[c]","35040","28840"
"New entrant CS","2023","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Female","190","[c]","33530","31120"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Male","205","[c]","35530","33440"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","Female","215","[c]","32890","30330"
"New entrant CS","2023","Unknown","Department for Education","Male","130","[c]","37460","30330"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Female","210","[c]","31170","25920"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Male","180","[c]","31810","25920"
"New entrant CS","2023","Unknown","Department for International Trade","Female","175","[c]","38590","35010"
"New entrant CS","2023","Unknown","Department for International Trade","Male","200","[c]","39050","35800"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Female","40","[c]","36610","33880"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Male","45","[c]","33620","26870"
"New entrant CS","2023","Unknown","Department for Transport","Female","265","[c]","27010","22500"
"New entrant CS","2023","Unknown","Department for Transport","Male","475","[c]","29350","26780"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Female","290","[c]","27870","21690"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Male","270","[c]","29690","25610"
"New entrant CS","2023","Unknown","Department of Health and Social Care","Female","825","[c]","39010","33890"
"New entrant CS","2023","Unknown","Department of Health and Social Care","Male","485","[c]","42530","37060"
"New entrant CS","2023","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","Female","55","[c]","31330","30960"
"New entrant CS","2023","Unknown","Food Standards Agency","Male","45","[c]","31660","30960"
"New entrant CS","2023","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","Female","160","[c]","28110","23390"
"New entrant CS","2023","Unknown","HM Land Registry","Male","125","[c]","29380","23390"
"New entrant CS","2023","Unknown","HM Revenue and Customs","Female","1040","[c]","25540","22520"
"New entrant CS","2023","Unknown","HM Revenue and Customs","Male","995","[c]","27550","22520"
"New entrant CS","2023","Unknown","HM Treasury","Female","40","[c]","32370","28500"
"New entrant CS","2023","Unknown","HM Treasury","Male","40","[c]","38870","32970"
"New entrant CS","2023","Unknown","Home Office","Female","3945","[c]","25870","25750"
"New entrant CS","2023","Unknown","Home Office","Male","3540","[c]","26810","25750"
"New entrant CS","2023","Unknown","Ministry of Defence","Female","1995","[c]","30390","27080"
"New entrant CS","2023","Unknown","Ministry of Defence","Male","2735","[c]","31620","27500"
"New entrant CS","2023","Unknown","Ministry of Justice","Female","2890","[c]","25740","23640"
"New entrant CS","2023","Unknown","Ministry of Justice","Male","2095","[c]","27710","28880"
"New entrant CS","2023","Unknown","National Crime Agency","Female","230","[c]","36620","34670"
"New entrant CS","2023","Unknown","National Crime Agency","Male","250","[c]","39220","36040"
"New entrant CS","2023","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
