"Status","Year","Disability","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Black","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Security","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Communications","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Counter Fraud","80","70","30470","29730"
"In post","2023","Declared disabled","Black","Counter Fraud","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Legal","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Operational Delivery","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Security","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Debt","Operational Delivery","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Debt","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Debt","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Debt","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Debt","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Digital, Data and Technology","65","60","42400","39790"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Geography","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Finance","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Grants Management","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Grants Management","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Grants Management","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Grants Management","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Human Resources","55","55","43170","41060"
"In post","2023","Declared disabled","Black","Human Resources","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Internal Audit","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Legal","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Legal","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Legal","Legal","45","40","52910","55170"
"In post","2023","Declared disabled","Black","Legal","Operational Delivery","30","25","[c]","[c]"
"In post","2023","Declared disabled","Black","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Legal","Project Delivery","[c]","[c]","[c]","[c]"
