"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","HM Revenue and Customs","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","G6/G7","Female","460","435","61960","57970"
"In post","2023","Declared disabled","HM Revenue and Customs","G6/G7","Male","385","370","63110","59290"
"In post","2023","Declared disabled","HM Revenue and Customs","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","SEO/HEO","Female","1330","1235","38310","35330"
"In post","2023","Declared disabled","HM Revenue and Customs","SEO/HEO","Male","1070","1025","38520","36890"
"In post","2023","Declared disabled","HM Revenue and Customs","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","EO","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","EO","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","G6/G7","Female","65","60","57900","54630"
"In post","2023","Declared disabled","HM Treasury","G6/G7","Male","40","40","58510","54980"
"In post","2023","Declared disabled","HM Treasury","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","SEO/HEO","Female","75","70","35780","34290"
"In post","2023","Declared disabled","HM Treasury","SEO/HEO","Male","45","45","38290","36930"
"In post","2023","Declared disabled","HM Treasury","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","AA/AO","Female","405","340","23020","22400"
"In post","2023","Declared disabled","Home Office","AA/AO","Male","305","280","22920","22400"
"In post","2023","Declared disabled","Home Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","EO","Female","640","575","27650","26380"
"In post","2023","Declared disabled","Home Office","EO","Male","555","525","27710","26780"
"In post","2023","Declared disabled","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","G6/G7","Female","170","165","61470","59400"
"In post","2023","Declared disabled","Home Office","G6/G7","Male","185","180","62390","59340"
"In post","2023","Declared disabled","Home Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","SCS level","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Home Office","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","SEO/HEO","Female","525","500","37540","36350"
"In post","2023","Declared disabled","Home Office","SEO/HEO","Male","395","380","37560","36310"
"In post","2023","Declared disabled","Home Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","AA/AO","Female","710","655","22900","22220"
"In post","2023","Declared disabled","Ministry of Defence","AA/AO","Male","770","745","24400","22220"
"In post","2023","Declared disabled","Ministry of Defence","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","EO","Female","425","405","27880","27470"
"In post","2023","Declared disabled","Ministry of Defence","EO","Male","455","445","29900","27740"
"In post","2023","Declared disabled","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","G6/G7","Female","365","345","57740","56180"
"In post","2023","Declared disabled","Ministry of Defence","G6/G7","Male","485","470","57220","55500"
"In post","2023","Declared disabled","Ministry of Defence","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","SCS level","Male","30","30","97570","90930"
"In post","2023","Declared disabled","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","SEO/HEO","Female","1055","1010","37300","35680"
"In post","2023","Declared disabled","Ministry of Defence","SEO/HEO","Male","1255","1225","38640","38790"
"In post","2023","Declared disabled","Ministry of Defence","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Unknown","Female","115","110","38900","34620"
"In post","2023","Declared disabled","Ministry of Defence","Unknown","Male","135","130","43490","42620"
"In post","2023","Declared disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","AA/AO","Female","2520","2210","24660","23230"
"In post","2023","Declared disabled","Ministry of Justice","AA/AO","Male","2005","1875","27480","26160"
"In post","2023","Declared disabled","Ministry of Justice","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","EO","Female","815","775","28710","28480"
"In post","2023","Declared disabled","Ministry of Justice","EO","Male","625","590","31700","30040"
"In post","2023","Declared disabled","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","G6/G7","Female","225","220","61250","59340"
"In post","2023","Declared disabled","Ministry of Justice","G6/G7","Male","165","160","65570","62510"
"In post","2023","Declared disabled","Ministry of Justice","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","SCS level","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","SEO/HEO","Female","1135","1095","39290","37680"
"In post","2023","Declared disabled","Ministry of Justice","SEO/HEO","Male","760","730","41360","40660"
"In post","2023","Declared disabled","Ministry of Justice","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","Unknown","Female","3120","2890","30940","29050"
"In post","2023","Declared disabled","Ministry of Justice","Unknown","Male","915","870","31790","29050"
"In post","2023","Declared disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","EO","Female","65","65","35140","35170"
"In post","2023","Declared disabled","National Crime Agency","EO","Male","55","55","36770","37370"
"In post","2023","Declared disabled","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","SEO/HEO","Female","55","55","45240","45610"
"In post","2023","Declared disabled","National Crime Agency","SEO/HEO","Male","60","60","45930","45700"
"In post","2023","Declared disabled","National Crime Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","20","15","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","35","35","72590","76140"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
