"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department of Health and Social Care","Outside London","SEO/HEO","270","[c]","35160","35610"
"New entrant CS","2023","Estyn","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","SEO/HEO","15","[c]","35340","33160"
"New entrant CS","2023","Food Standards Agency","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","EO","45","[c]","26250","26910"
"New entrant CS","2023","Food Standards Agency","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","SEO/HEO","85","[c]","34800","32700"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","AA/AO","10","[c]","25910","26760"
"New entrant CS","2023","HM Land Registry","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","SEO/HEO","10","[c]","42010","43080"
"New entrant CS","2023","HM Land Registry","Outside London","AA/AO","215","[c]","23300","23390"
"New entrant CS","2023","HM Land Registry","Outside London","EO","60","[c]","28330","28080"
"New entrant CS","2023","HM Land Registry","Outside London","G6/G7","20","[c]","56500","56190"
"New entrant CS","2023","HM Land Registry","Outside London","SEO/HEO","35","[c]","38390","37160"
"New entrant CS","2023","HM Revenue and Customs","London","AA/AO","220","[c]","26880","26920"
"New entrant CS","2023","HM Revenue and Customs","London","EO","95","[c]","31820","31980"
"New entrant CS","2023","HM Revenue and Customs","London","G6/G7","35","[c]","61050","59180"
"New entrant CS","2023","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","SEO/HEO","170","[c]","39980","39110"
"New entrant CS","2023","HM Revenue and Customs","Outside London","AA/AO","3205","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","EO","530","[c]","27600","27650"
"New entrant CS","2023","HM Revenue and Customs","Outside London","G6/G7","195","[c]","56450","53120"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SEO/HEO","705","[c]","37380","34400"
"New entrant CS","2023","HM Treasury","London","AA/AO","40","[c]","22160","23210"
"New entrant CS","2023","HM Treasury","London","EO","55","[c]","27400","27820"
"New entrant CS","2023","HM Treasury","London","G6/G7","30","[c]","63480","58210"
"New entrant CS","2023","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SEO/HEO","110","[c]","34050","32970"
"New entrant CS","2023","HM Treasury","Outside London","AA/AO","15","[c]","22110","21700"
"New entrant CS","2023","HM Treasury","Outside London","EO","25","[c]","24550","24820"
"New entrant CS","2023","HM Treasury","Outside London","G6/G7","15","[c]","54130","51000"
"New entrant CS","2023","HM Treasury","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","SEO/HEO","50","[c]","32230","29970"
"New entrant CS","2023","HM Treasury","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","AA/AO","685","[c]","26120","26400"
"New entrant CS","2023","Home Office","London","EO","790","[c]","29920","29750"
"New entrant CS","2023","Home Office","London","G6/G7","55","[c]","62940","60000"
"New entrant CS","2023","Home Office","London","SCS level","15","[c]","94360","83610"
"New entrant CS","2023","Home Office","London","SEO/HEO","255","[c]","38000","36180"
"New entrant CS","2023","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","AA/AO","3125","[c]","22360","22400"
"New entrant CS","2023","Home Office","Outside London","EO","2455","[c]","26130","25750"
"New entrant CS","2023","Home Office","Outside London","G6/G7","50","[c]","57160","54310"
"New entrant CS","2023","Home Office","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SEO/HEO","285","[c]","34550","32000"
"New entrant CS","2023","Home Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","AA/AO","20","[c]","22400","22400"
"New entrant CS","2023","Home Office","Unknown","EO","30","[c]","29120","25750"
"New entrant CS","2023","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","AA/AO","60","[c]","26530","26560"
"New entrant CS","2023","Ministry of Defence","London","EO","80","[c]","29790","29520"
"New entrant CS","2023","Ministry of Defence","London","G6/G7","35","[c]","64800","61340"
"New entrant CS","2023","Ministry of Defence","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","SEO/HEO","175","[c]","39730","38020"
"New entrant CS","2023","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","AA/AO","2175","[c]","23280","22220"
"New entrant CS","2023","Ministry of Defence","Outside London","EO","845","[c]","27470","27080"
"New entrant CS","2023","Ministry of Defence","Outside London","G6/G7","345","[c]","59140","55000"
"New entrant CS","2023","Ministry of Defence","Outside London","SCS level","20","[c]","99440","108000"
"New entrant CS","2023","Ministry of Defence","Outside London","SEO/HEO","1830","[c]","35790","33830"
"New entrant CS","2023","Ministry of Defence","Outside London","Unknown","270","[c]","33650","32500"
"New entrant CS","2023","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","EO","10","[c]","39530","38470"
"New entrant CS","2023","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","SEO/HEO","35","[c]","48140","45950"
"New entrant CS","2023","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Ministry of Justice","London","AA/AO","925","[c]","30050","32110"
"New entrant CS","2023","Ministry of Justice","London","EO","200","[c]","29890","29660"
"New entrant CS","2023","Ministry of Justice","London","G6/G7","50","[c]","59020","55720"
"New entrant CS","2023","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","SEO/HEO","310","[c]","38660","35410"
"New entrant CS","2023","Ministry of Justice","London","Unknown","380","[c]","26520","27640"
"New entrant CS","2023","Ministry of Justice","Outside London","AA/AO","7875","[c]","25950","24070"
"New entrant CS","2023","Ministry of Justice","Outside London","EO","475","[c]","27290","25830"
"New entrant CS","2023","Ministry of Justice","Outside London","G6/G7","75","[c]","54410","51770"
"New entrant CS","2023","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outside London","SEO/HEO","555","[c]","34860","33200"
"New entrant CS","2023","Ministry of Justice","Outside London","Unknown","3685","[c]","22750","23640"
"New entrant CS","2023","Ministry of Justice","Unknown","AA/AO","65","[c]","25820","24070"
"New entrant CS","2023","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","AA/AO","10","[c]","26550","26550"
"New entrant CS","2023","National Crime Agency","London","EO","85","[c]","35690","34340"
"New entrant CS","2023","National Crime Agency","London","G6/G7","20","[c]","69010","68330"
"New entrant CS","2023","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","SEO/HEO","35","[c]","47070","49200"
"New entrant CS","2023","National Crime Agency","Outside London","AA/AO","35","[c]","23350","22950"
"New entrant CS","2023","National Crime Agency","Outside London","EO","220","[c]","33680","34670"
"New entrant CS","2023","National Crime Agency","Outside London","G6/G7","10","[c]","63850","64450"
"New entrant CS","2023","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","SEO/HEO","90","[c]","43190","42110"
"New entrant CS","2023","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","10","[c]","22600","25460"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","EO","10","[c]","30210","30210"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","G6/G7","25","[c]","73840","72470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","35","[c]","42200","43840"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","55","[c]","22200","22260"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","EO","30","[c]","26940","26870"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","120","[c]","75520","77470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","170","[c]","45870","47750"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","AA/AO","10","[c]","21570","22370"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","EO","80","[c]","27620","26400"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","G6/G7","90","[c]","61730","59000"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","SEO/HEO","75","[c]","39260","39780"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","AA/AO","20","[c]","20870","20970"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","EO","90","[c]","24870","23640"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","G6/G7","40","[c]","55570","53000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","SEO/HEO","60","[c]","36910","36440"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","EO","15","[c]","24160","23760"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","15","[c]","51830","49500"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","50","[c]","35010","33500"
"New entrant CS","2023","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","SEO/HEO","10","[c]","40630","43520"
"New entrant CS","2023","Office of Rail and Road","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Outside London","AA/AO","1775","[c]","23200","22180"
"New entrant CS","2023","Scottish Government","Outside London","EO","1045","[c]","29490","29100"
"New entrant CS","2023","Scottish Government","Outside London","G6/G7","285","[c]","58930","54870"
"New entrant CS","2023","Scottish Government","Outside London","SCS level","20","[c]","90360","81890"
"New entrant CS","2023","Scottish Government","Outside London","SEO/HEO","905","[c]","38240","36730"
"New entrant CS","2023","Scottish Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","London","AA/AO","25","[c]","23290","23460"
"New entrant CS","2023","The National Archives","London","EO","20","[c]","25610","24990"
"New entrant CS","2023","The National Archives","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","London","SEO/HEO","50","[c]","36040","34940"
"New entrant CS","2023","The National Archives","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","London","EO","25","[c]","32300","32300"
"New entrant CS","2023","UK Export Finance","London","G6/G7","25","[c]","67190","66460"
"New entrant CS","2023","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","London","SEO/HEO","40","[c]","40320","39450"
"New entrant CS","2023","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","London","SEO/HEO","25","[c]","37910","35650"
"New entrant CS","2023","UK Statistics Authority","Outside London","AA/AO","475","[c]","21390","21200"
"New entrant CS","2023","UK Statistics Authority","Outside London","EO","140","[c]","25050","24840"
"New entrant CS","2023","UK Statistics Authority","Outside London","G6/G7","80","[c]","54140","51460"
"New entrant CS","2023","UK Statistics Authority","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Outside London","SEO/HEO","350","[c]","33720","31560"
"New entrant CS","2023","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","London","SEO/HEO","10","[c]","36230","37230"
"New entrant CS","2023","Water Services Regulation Authority","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Outside London","SEO/HEO","20","[c]","48930","49500"
"New entrant CS","2023","Welsh Government","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","Outside London","AA/AO","105","[c]","22180","22150"
"New entrant CS","2023","Welsh Government","Outside London","EO","40","[c]","27180","26900"
"New entrant CS","2023","Welsh Government","Outside London","G6/G7","35","[c]","55630","53440"
"New entrant CS","2023","Welsh Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","Outside London","SEO/HEO","125","[c]","37730","36590"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
