"Status","Year","Organisation","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Crown Commercial Service","Cabinet Office","Finance","Female","15","15","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Finance","Male","20","20","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Human Resources","Female","30","25","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Operational Delivery","Female","100","95","41050","40560"
"In post","2023","Crown Commercial Service","Cabinet Office","Operational Delivery","Male","75","75","43850","40620"
"In post","2023","Crown Commercial Service","Cabinet Office","Policy","Female","10","10","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Policy","Male","10","10","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Project Delivery","Female","10","10","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Project Delivery","Male","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Property","Female","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Communications","Female","5","5","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Communications","Male","5","5","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Digital, Data and Technology","Female","20","20","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Digital, Data and Technology","Male","45","45","43820","39730"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Finance","Female","15","15","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Finance","Male","10","10","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Human Resources","Female","35","30","36980","33120"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Human Resources","Male","15","15","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Knowledge and Information Management","Female","15","15","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Legal","Female","490","455","62370","58850"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Legal","Male","210","210","62450","58850"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Operational Delivery","Female","1145","1060","29300","28700"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Operational Delivery","Male","415","405","30090","28700"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Policy","Female","15","15","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Commercial","Female","20","20","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Commercial","Male","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Communications","Female","45","40","42480","40540"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Communications","Male","25","25","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Digital, Data and Technology","Female","60","55","41950","38940"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Digital, Data and Technology","Male","70","70","43060","38940"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Finance","Female","100","90","29180","26900"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Finance","Male","80","80","33420","28200"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Human Resources","Female","130","125","39570","32980"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Human Resources","Male","40","40","40460","38940"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Internal Audit","Male","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Knowledge and Information Management","Female","35","30","39990","36970"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Knowledge and Information Management","Male","30","30","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Legal","Female","2130","1945","54870","55170"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Legal","Male","1255","1215","57720","56450"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Operational Delivery","Female","2385","2185","27670","26900"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Operational Delivery","Male","850","830","28350","26900"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Other","Female","15","15","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Policy","Female","80","80","50180","52880"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Policy","Male","30","30","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Project Delivery","Female","40","40","37180","38940"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Project Delivery","Male","40","40","39750","37250"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Property","Female","15","15","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Property","Male","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Security","Female","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Security","Male","10","10","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Commercial","Female","10","10","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Commercial","Male","15","15","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Medicine","Male","15","15","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Operational Delivery","Female","30","30","28980","27250"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Operational Delivery","Male","40","40","32440","28710"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Other","Male","25","25","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Project Delivery","Male","10","10","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Property","Male","15","15","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Science and Engineering","Female","20","20","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Science and Engineering","Male","225","220","28300","30060"
