"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Food Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","HEO","Female","40","40","31700","31260"
"In post","2023","20-29","Food Standards Agency","HEO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Food Standards Agency","SEO","Female","40","40","39630","38100"
"In post","2023","20-29","Food Standards Agency","SEO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","AO","Female","80","80","26110","25700"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","AO","Male","75","75","26320","25700"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","EO","Female","125","125","29730","29400"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","EO","Male","145","145","30320","29900"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","G7","Female","115","115","54510","54960"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","G7","Male","80","80","54640","54960"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","HEO","Female","430","430","36280","36620"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","HEO","Male","325","325","36460","36620"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","SEO","Female","100","100","43040","43000"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","SEO","Male","65","65","43480","43950"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","Unknown","Female","10","10","[c]","[c]"
"In post","2023","20-29","Foreign, Commonwealth and Development Office","Unknown","Male","25","25","[c]","[c]"
"In post","2023","20-29","HM Land Registry","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Land Registry","AA","Male","10","10","[c]","[c]"
"In post","2023","20-29","HM Land Registry","AO","Female","245","235","23460","23390"
"In post","2023","20-29","HM Land Registry","AO","Male","170","165","23510","23390"
"In post","2023","20-29","HM Land Registry","EO","Female","275","265","28330","28080"
"In post","2023","20-29","HM Land Registry","EO","Male","170","170","28780","28080"
"In post","2023","20-29","HM Land Registry","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Land Registry","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Land Registry","HEO","Female","75","75","35930","34850"
"In post","2023","20-29","HM Land Registry","HEO","Male","60","55","36690","34850"
"In post","2023","20-29","HM Land Registry","SEO","Female","10","10","[c]","[c]"
"In post","2023","20-29","HM Land Registry","SEO","Male","20","20","[c]","[c]"
"In post","2023","20-29","HM Revenue and Customs","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Revenue and Customs","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Revenue and Customs","AO","Female","2195","2090","22740","22520"
"In post","2023","20-29","HM Revenue and Customs","AO","Male","2155","2110","22700","22520"
"In post","2023","20-29","HM Revenue and Customs","EO","Female","1610","1585","28420","27890"
"In post","2023","20-29","HM Revenue and Customs","EO","Male","1655","1645","28370","27890"
"In post","2023","20-29","HM Revenue and Customs","G6","Female","15","15","[c]","[c]"
"In post","2023","20-29","HM Revenue and Customs","G6","Male","15","15","[c]","[c]"
"In post","2023","20-29","HM Revenue and Customs","G7","Female","220","220","59040","57970"
"In post","2023","20-29","HM Revenue and Customs","G7","Male","235","235","59310","57970"
"In post","2023","20-29","HM Revenue and Customs","HEO","Female","1220","1210","35450","34700"
"In post","2023","20-29","HM Revenue and Customs","HEO","Male","1375","1370","35310","34700"
"In post","2023","20-29","HM Revenue and Customs","SEO","Female","370","370","43030","42140"
"In post","2023","20-29","HM Revenue and Customs","SEO","Male","395","390","43110","42140"
"In post","2023","20-29","HM Treasury","AO","Female","15","15","[c]","[c]"
"In post","2023","20-29","HM Treasury","AO","Male","15","15","[c]","[c]"
"In post","2023","20-29","HM Treasury","EO","Female","75","75","26780","27820"
"In post","2023","20-29","HM Treasury","EO","Male","55","55","26730","27820"
"In post","2023","20-29","HM Treasury","G6","Female","5","5","[c]","[c]"
"In post","2023","20-29","HM Treasury","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Treasury","G7","Female","130","130","54330","54090"
"In post","2023","20-29","HM Treasury","G7","Male","135","135","54470","54090"
"In post","2023","20-29","HM Treasury","HEO","Female","210","205","33350","33630"
"In post","2023","20-29","HM Treasury","HEO","Male","240","240","33720","33630"
"In post","2023","20-29","HM Treasury","SEO","Female","20","20","[c]","[c]"
"In post","2023","20-29","HM Treasury","SEO","Male","35","35","40210","39040"
"In post","2023","20-29","Home Office","AA","Female","55","55","21980","23500"
"In post","2023","20-29","Home Office","AA","Male","50","45","21500","21500"
"In post","2023","20-29","Home Office","AO","Female","1225","1175","23030","22400"
"In post","2023","20-29","Home Office","AO","Male","1085","1060","22920","22400"
"In post","2023","20-29","Home Office","EO","Female","1760","1740","26950","25880"
"In post","2023","20-29","Home Office","EO","Male","1550","1540","26900","25880"
"In post","2023","20-29","Home Office","G6","Female","10","10","[c]","[c]"
"In post","2023","20-29","Home Office","G6","Male","5","5","[c]","[c]"
"In post","2023","20-29","Home Office","G7","Female","170","170","59160","59290"
"In post","2023","20-29","Home Office","G7","Male","145","145","59230","59290"
"In post","2023","20-29","Home Office","HEO","Female","675","675","34410","36000"
"In post","2023","20-29","Home Office","HEO","Male","490","490","34600","36000"
"In post","2023","20-29","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Home Office","SEO","Female","320","320","42470","43210"
"In post","2023","20-29","Home Office","SEO","Male","250","250","42570","43210"
"In post","2023","20-29","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Defence","AA","Female","135","135","21270","21380"
"In post","2023","20-29","Ministry of Defence","AA","Male","255","255","21890","21380"
"In post","2023","20-29","Ministry of Defence","AO","Female","670","660","23380","22220"
"In post","2023","20-29","Ministry of Defence","AO","Male","1060","1055","25410","25350"
"In post","2023","20-29","Ministry of Defence","EO","Female","615","610","27720","27140"
"In post","2023","20-29","Ministry of Defence","EO","Male","705","705","27570","27140"
"In post","2023","20-29","Ministry of Defence","G6","Female","5","5","[c]","[c]"
"In post","2023","20-29","Ministry of Defence","G6","Male","5","5","[c]","[c]"
"In post","2023","20-29","Ministry of Defence","G7","Female","90","85","55130","55110"
"In post","2023","20-29","Ministry of Defence","G7","Male","105","105","53360","54440"
"In post","2023","20-29","Ministry of Defence","HEO","Female","980","970","33180","33830"
"In post","2023","20-29","Ministry of Defence","HEO","Male","1275","1275","32700","32500"
"In post","2023","20-29","Ministry of Defence","SEO","Female","490","490","41870","41200"
"In post","2023","20-29","Ministry of Defence","SEO","Male","635","635","41620","41000"
"In post","2023","20-29","Ministry of Defence","Unknown","Female","215","210","31290","31920"
"In post","2023","20-29","Ministry of Defence","Unknown","Male","645","645","31330","31710"
"In post","2023","20-29","Ministry of Justice","AA","Female","895","860","23060","23230"
"In post","2023","20-29","Ministry of Justice","AA","Male","550","545","23170","23230"
"In post","2023","20-29","Ministry of Justice","AO","Female","4240","4120","28010","28880"
"In post","2023","20-29","Ministry of Justice","AO","Male","3760","3740","29360","29890"
"In post","2023","20-29","Ministry of Justice","EO","Female","1170","1155","29640","28480"
"In post","2023","20-29","Ministry of Justice","EO","Male","560","560","31080","29660"
"In post","2023","20-29","Ministry of Justice","G6","Female","15","15","[c]","[c]"
"In post","2023","20-29","Ministry of Justice","G6","Male","10","10","[c]","[c]"
"In post","2023","20-29","Ministry of Justice","G7","Female","125","125","56450","55720"
"In post","2023","20-29","Ministry of Justice","G7","Male","85","85","55910","55720"
"In post","2023","20-29","Ministry of Justice","HEO","Female","880","875","33350","31670"
"In post","2023","20-29","Ministry of Justice","HEO","Male","335","330","34030","35410"
"In post","2023","20-29","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Justice","SEO","Female","410","410","42450","43650"
"In post","2023","20-29","Ministry of Justice","SEO","Male","205","205","41910","43650"
"In post","2023","20-29","Ministry of Justice","Unknown","Female","3745","3650","25750","24570"
"In post","2023","20-29","Ministry of Justice","Unknown","Male","710","700","25170","23640"
"In post","2023","20-29","National Crime Agency","AO","Female","35","35","24490","23300"
"In post","2023","20-29","National Crime Agency","AO","Male","20","20","[c]","[c]"
"In post","2023","20-29","National Crime Agency","EO","Female","335","335","35260","34670"
"In post","2023","20-29","National Crime Agency","EO","Male","205","205","35250","34670"
"In post","2023","20-29","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Crime Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Crime Agency","HEO","Female","85","85","40830","42110"
"In post","2023","20-29","National Crime Agency","HEO","Male","40","40","41930","42240"
"In post","2023","20-29","National Crime Agency","SEO","Female","25","25","[c]","[c]"
"In post","2023","20-29","National Crime Agency","SEO","Male","15","15","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","G7","Female","5","5","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","HEO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","SEO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","SEO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","AO","Female","35","35","22580","22490"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","AO","Male","15","15","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","EO","Female","40","40","27620","27140"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","EO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","HEO","Female","30","30","34360","33130"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","HEO","Male","20","20","[c]","[c]"
