"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Northern Ireland Office","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Northern Ireland Office","SEO","Female","25","25","[c]","[c]"
"In post","2023","Northern Ireland Office","SEO","Male","35","35","40890","41510"
"In post","2023","Office for Standards in Education, Children's Services and Skills","AO","Female","150","130","22460","22490"
"In post","2023","Office for Standards in Education, Children's Services and Skills","AO","Male","55","55","22450","22490"
"In post","2023","Office for Standards in Education, Children's Services and Skills","EO","Female","140","135","27500","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","EO","Male","75","75","27580","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G6","Female","90","90","84170","87570"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G6","Male","75","75","82520","82390"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G7","Female","360","350","71820","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G7","Male","195","190","73050","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","HEO","Female","140","130","33710","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","HEO","Male","85","85","33780","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SEO","Female","500","485","49330","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SEO","Male","135","135","45150","43450"
"In post","2023","Office of Gas and Electricity Markets","AO","Female","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","AO","Male","20","20","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","EO","Female","190","185","26860","26000"
"In post","2023","Office of Gas and Electricity Markets","EO","Male","195","195","25990","25750"
"In post","2023","Office of Gas and Electricity Markets","G6","Female","130","125","66890","65930"
"In post","2023","Office of Gas and Electricity Markets","G6","Male","165","165","68660","67320"
"In post","2023","Office of Gas and Electricity Markets","G7","Female","170","160","50690","49020"
"In post","2023","Office of Gas and Electricity Markets","G7","Male","200","200","52460","49950"
"In post","2023","Office of Gas and Electricity Markets","HEO","Female","110","105","34170","33400"
"In post","2023","Office of Gas and Electricity Markets","HEO","Male","150","150","34320","33400"
"In post","2023","Office of Gas and Electricity Markets","SCS level","Female","30","30","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SCS level","Male","35","35","100730","93960"
"In post","2023","Office of Gas and Electricity Markets","SEO","Female","80","75","40700","41500"
"In post","2023","Office of Gas and Electricity Markets","SEO","Male","75","75","40870","41300"
"In post","2023","Office of Qualifications and Examinations Regulation","AO","Female","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","EO","Female","20","20","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","EO","Male","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G6","Female","20","20","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G6","Male","10","10","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G7","Female","55","50","50000","49310"
"In post","2023","Office of Qualifications and Examinations Regulation","G7","Male","45","45","50990","49440"
"In post","2023","Office of Qualifications and Examinations Regulation","HEO","Female","60","55","33050","32020"
"In post","2023","Office of Qualifications and Examinations Regulation","HEO","Male","20","20","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SCS level","Female","10","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SEO","Female","50","50","40100","39140"
"In post","2023","Office of Qualifications and Examinations Regulation","SEO","Male","30","30","40260","39140"
"In post","2023","Office of Rail and Road","AO","Female","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","AO","Male","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","EO","Female","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","EO","Male","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","G6","Female","20","15","[c]","[c]"
"In post","2023","Office of Rail and Road","G6","Male","25","25","[c]","[c]"
"In post","2023","Office of Rail and Road","G7","Female","70","65","59200","57700"
"In post","2023","Office of Rail and Road","G7","Male","95","95","60000","60320"
"In post","2023","Office of Rail and Road","HEO","Female","25","25","[c]","[c]"
"In post","2023","Office of Rail and Road","HEO","Male","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO","Female","25","20","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO","Male","35","35","44000","44420"
"In post","2023","Office of the Secretary of State for Scotland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","EO","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","EO","Male","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","G6","Female","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","G6","Male","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","G7","Female","20","20","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","G7","Male","20","20","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","HEO","Female","15","15","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","HEO","Male","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","SEO","Female","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","SEO","Male","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","G7","Male","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","HEO","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","SEO","Male","5","5","[c]","[c]"
"In post","2023","Scottish Government","AA","Female","1550","1385","23180","22920"
"In post","2023","Scottish Government","AA","Male","1220","1170","23440","23340"
"In post","2023","Scottish Government","AO","Female","2525","2320","25720","25060"
"In post","2023","Scottish Government","AO","Male","2060","2000","27170","26410"
"In post","2023","Scottish Government","EO","Female","3660","3470","31440","31180"
"In post","2023","Scottish Government","EO","Male","3380","3250","33450","32220"
"In post","2023","Scottish Government","G6","Female","880","835","76280","79110"
"In post","2023","Scottish Government","G6","Male","660","650","76560","79110"
"In post","2023","Scottish Government","G7","Female","1700","1600","59580","58850"
"In post","2023","Scottish Government","G7","Male","1200","1180","60670","60520"
"In post","2023","Scottish Government","HEO","Female","2640","2505","36550","36330"
"In post","2023","Scottish Government","HEO","Male","2115","2045","38190","38330"
"In post","2023","Scottish Government","SCS level","Female","145","140","90130","85200"
"In post","2023","Scottish Government","SCS level","Male","165","165","91870","85200"
"In post","2023","Scottish Government","SEO","Female","2020","1905","46600","46640"
"In post","2023","Scottish Government","SEO","Male","1710","1650","47640","48640"
"In post","2023","The National Archives","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","AO","Female","35","35","23630","23460"
"In post","2023","The National Archives","AO","Male","45","40","23430","23460"
"In post","2023","The National Archives","EO","Female","40","35","26180","25510"
"In post","2023","The National Archives","EO","Male","35","35","26680","25810"
