"Status","Year","Parent_department","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","Unknown","420","405","38220","38980"
"In post","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","Heterosexual / straight","2175","2125","39080","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","LGBO","190","190","38300","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","Undeclared","370","355","39590","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","Unknown","480","470","39130","39840"
"In post","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","EO","Female","Heterosexual / straight","70","65","28220","27780"
"In post","2023","Department for Digital, Culture, Media and Sport","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","EO","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","EO","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","EO","Male","Heterosexual / straight","35","35","27840","27780"
"In post","2023","Department for Digital, Culture, Media and Sport","EO","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","EO","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","G6/G7","Female","Heterosexual / straight","370","360","57190","54260"
"In post","2023","Department for Digital, Culture, Media and Sport","G6/G7","Female","LGBO","45","45","56400","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","G6/G7","Female","Undeclared","30","30","56920","54560"
"In post","2023","Department for Digital, Culture, Media and Sport","G6/G7","Female","Unknown","50","45","58340","56900"
"In post","2023","Department for Digital, Culture, Media and Sport","G6/G7","Male","Heterosexual / straight","310","310","57530","55780"
"In post","2023","Department for Digital, Culture, Media and Sport","G6/G7","Male","LGBO","65","65","56590","53550"
"In post","2023","Department for Digital, Culture, Media and Sport","G6/G7","Male","Undeclared","30","30","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","G6/G7","Male","Unknown","35","35","58670","57200"
"In post","2023","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","SCS level","Female","Heterosexual / straight","55","50","85830","77340"
"In post","2023","Department for Digital, Culture, Media and Sport","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","SCS level","Male","Heterosexual / straight","45","45","88690","80270"
"In post","2023","Department for Digital, Culture, Media and Sport","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","Heterosexual / straight","270","265","36780","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","LGBO","45","45","36380","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","Undeclared","45","45","35740","35040"
"In post","2023","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","Unknown","35","35","37630","35960"
"In post","2023","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","Heterosexual / straight","210","210","37100","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","LGBO","45","45","36070","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","Unknown","40","40","36830","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","AA/AO","Female","Heterosexual / straight","50","45","22590","22020"
"In post","2023","Department for Education","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","AA/AO","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Education","AA/AO","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Education","AA/AO","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Education","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","EO","Female","Heterosexual / straight","395","370","27440","26940"
"In post","2023","Department for Education","EO","Female","LGBO","30","30","26720","25900"
"In post","2023","Department for Education","EO","Female","Undeclared","35","35","28030","26940"
"In post","2023","Department for Education","EO","Female","Unknown","55","50","27360","26940"
"In post","2023","Department for Education","EO","Male","Heterosexual / straight","190","190","27460","26940"
"In post","2023","Department for Education","EO","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Department for Education","EO","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Department for Education","EO","Male","Unknown","35","35","28200","26940"
"In post","2023","Department for Education","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","G6/G7","Female","Heterosexual / straight","1445","1365","56720","55020"
"In post","2023","Department for Education","G6/G7","Female","LGBO","95","95","57250","55020"
"In post","2023","Department for Education","G6/G7","Female","Undeclared","135","130","57240","55020"
"In post","2023","Department for Education","G6/G7","Female","Unknown","190","180","58060","55290"
"In post","2023","Department for Education","G6/G7","Male","Heterosexual / straight","1055","1040","58020","55290"
"In post","2023","Department for Education","G6/G7","Male","LGBO","85","85","58340","55560"
"In post","2023","Department for Education","G6/G7","Male","Undeclared","125","125","57670","55020"
"In post","2023","Department for Education","G6/G7","Male","Unknown","160","155","57670","55020"
"In post","2023","Department for Education","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","SCS level","Female","Heterosexual / straight","140","130","84080","76510"
"In post","2023","Department for Education","SCS level","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Education","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Education","SCS level","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Education","SCS level","Male","Heterosexual / straight","95","95","84210","77000"
"In post","2023","Department for Education","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Education","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Education","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Education","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","SEO/HEO","Female","Heterosexual / straight","1905","1810","36590","37590"
"In post","2023","Department for Education","SEO/HEO","Female","LGBO","160","155","37180","37590"
"In post","2023","Department for Education","SEO/HEO","Female","Undeclared","175","165","37080","37590"
"In post","2023","Department for Education","SEO/HEO","Female","Unknown","245","230","37000","37590"
"In post","2023","Department for Education","SEO/HEO","Male","Heterosexual / straight","1100","1095","36910","37590"
"In post","2023","Department for Education","SEO/HEO","Male","LGBO","115","115","36030","37590"
"In post","2023","Department for Education","SEO/HEO","Male","Undeclared","130","125","37070","37590"
"In post","2023","Department for Education","SEO/HEO","Male","Unknown","180","175","37580","37590"
"In post","2023","Department for Education","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Unknown","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Education","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","AA/AO","Female","Heterosexual / straight","1060","930","22560","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","AA/AO","Female","LGBO","85","85","22670","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","AA/AO","Female","Undeclared","130","115","22530","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","AA/AO","Female","Unknown","250","220","22410","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","AA/AO","Male","Heterosexual / straight","625","605","22550","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","AA/AO","Male","LGBO","90","85","22580","22150"
