"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Unknown","HEO","Heterosexual / straight","1350","1310","35660","34560"
"In post","2023","30-39","Unknown","HEO","LGBO","135","130","35250","34100"
"In post","2023","30-39","Unknown","HEO","Undeclared","155","150","35020","34190"
"In post","2023","30-39","Unknown","HEO","Unknown","3225","3150","35240","34850"
"In post","2023","30-39","Unknown","SCS level","Heterosexual / straight","55","55","81980","77600"
"In post","2023","30-39","Unknown","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","Unknown","SCS level","Unknown","145","145","82060","76500"
"In post","2023","30-39","Unknown","SEO","Heterosexual / straight","1190","1160","42430","41640"
"In post","2023","30-39","Unknown","SEO","LGBO","130","125","41990","41940"
"In post","2023","30-39","Unknown","SEO","Undeclared","180","175","42080","41950"
"In post","2023","30-39","Unknown","SEO","Unknown","2160","2120","42630","42140"
"In post","2023","30-39","Unknown","Unknown","Heterosexual / straight","95","85","33430","29170"
"In post","2023","30-39","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Unknown","1155","1080","32520","29300"
"In post","2023","40-49","Declared disabled","AA","Heterosexual / straight","235","215","21870","21380"
"In post","2023","40-49","Declared disabled","AA","LGBO","30","25","[c]","[c]"
"In post","2023","40-49","Declared disabled","AA","Undeclared","50","45","20760","19850"
"In post","2023","40-49","Declared disabled","AA","Unknown","20","15","[c]","[c]"
"In post","2023","40-49","Declared disabled","AO","Heterosexual / straight","2125","1855","23700","22220"
"In post","2023","40-49","Declared disabled","AO","LGBO","215","195","24140","22170"
"In post","2023","40-49","Declared disabled","AO","Undeclared","275","245","23700","22150"
"In post","2023","40-49","Declared disabled","AO","Unknown","225","190","23600","22400"
"In post","2023","40-49","Declared disabled","EO","Heterosexual / straight","2840","2605","28820","28120"
"In post","2023","40-49","Declared disabled","EO","LGBO","275","260","28780","28120"
"In post","2023","40-49","Declared disabled","EO","Undeclared","355","330","28660","28120"
"In post","2023","40-49","Declared disabled","EO","Unknown","235","210","29630","28120"
"In post","2023","40-49","Declared disabled","G6","Heterosexual / straight","410","395","70270","69500"
"In post","2023","40-49","Declared disabled","G6","LGBO","60","60","69960","68800"
"In post","2023","40-49","Declared disabled","G6","Undeclared","50","45","72270","70250"
"In post","2023","40-49","Declared disabled","G6","Unknown","25","25","[c]","[c]"
"In post","2023","40-49","Declared disabled","G7","Heterosexual / straight","1060","1025","55970","55360"
"In post","2023","40-49","Declared disabled","G7","LGBO","130","125","55520","55320"
"In post","2023","40-49","Declared disabled","G7","Undeclared","95","95","55050","54690"
"In post","2023","40-49","Declared disabled","G7","Unknown","100","95","56620","55850"
"In post","2023","40-49","Declared disabled","HEO","Heterosexual / straight","1550","1490","34880","34300"
"In post","2023","40-49","Declared disabled","HEO","LGBO","205","195","35010","34700"
"In post","2023","40-49","Declared disabled","HEO","Undeclared","200","190","34870","34300"
"In post","2023","40-49","Declared disabled","HEO","Unknown","100","100","35360","34880"
"In post","2023","40-49","Declared disabled","SCS level","Heterosexual / straight","165","160","92400","82700"
"In post","2023","40-49","Declared disabled","SCS level","LGBO","30","30","84740","79000"
"In post","2023","40-49","Declared disabled","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Declared disabled","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Declared disabled","SEO","Heterosexual / straight","1170","1130","42560","42050"
"In post","2023","40-49","Declared disabled","SEO","LGBO","130","125","42790","41870"
"In post","2023","40-49","Declared disabled","SEO","Undeclared","160","155","42770","42140"
"In post","2023","40-49","Declared disabled","SEO","Unknown","60","55","41700","41490"
"In post","2023","40-49","Declared disabled","Unknown","Heterosexual / straight","865","800","32780","30810"
"In post","2023","40-49","Declared disabled","Unknown","LGBO","90","90","32170","29050"
"In post","2023","40-49","Declared disabled","Unknown","Undeclared","100","95","33840","36490"
"In post","2023","40-49","Declared disabled","Unknown","Unknown","15","10","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","AA","Heterosexual / straight","1235","1145","22340","23000"
"In post","2023","40-49","Declared non-disabled","AA","LGBO","75","70","22630","23230"
"In post","2023","40-49","Declared non-disabled","AA","Undeclared","135","115","20960","19930"
"In post","2023","40-49","Declared non-disabled","AA","Unknown","85","75","22760","22520"
"In post","2023","40-49","Declared non-disabled","AO","Heterosexual / straight","10815","9725","24680","22520"
"In post","2023","40-49","Declared non-disabled","AO","LGBO","430","405","25170","22520"
"In post","2023","40-49","Declared non-disabled","AO","Undeclared","975","860","23840","22500"
"In post","2023","40-49","Declared non-disabled","AO","Unknown","1685","1395","23420","21690"
"In post","2023","40-49","Declared non-disabled","EO","Heterosexual / straight","13680","12765","28800","28120"
"In post","2023","40-49","Declared non-disabled","EO","LGBO","570","555","28780","28120"
"In post","2023","40-49","Declared non-disabled","EO","Undeclared","1130","1055","28780","28120"
"In post","2023","40-49","Declared non-disabled","EO","Unknown","1920","1690","29130","28120"
"In post","2023","40-49","Declared non-disabled","G6","Heterosexual / straight","4185","4025","70440","69140"
"In post","2023","40-49","Declared non-disabled","G6","LGBO","235","230","70990","70550"
"In post","2023","40-49","Declared non-disabled","G6","Undeclared","285","275","70560","69580"
"In post","2023","40-49","Declared non-disabled","G6","Unknown","315","295","69930","68610"
"In post","2023","40-49","Declared non-disabled","G7","Heterosexual / straight","8970","8645","56870","56080"
"In post","2023","40-49","Declared non-disabled","G7","LGBO","450","445","57460","56430"
"In post","2023","40-49","Declared non-disabled","G7","Undeclared","575","555","56980","56180"
"In post","2023","40-49","Declared non-disabled","G7","Unknown","695","655","57000","56000"
"In post","2023","40-49","Declared non-disabled","HEO","Heterosexual / straight","10160","9760","35170","34680"
"In post","2023","40-49","Declared non-disabled","HEO","LGBO","410","400","35320","34700"
"In post","2023","40-49","Declared non-disabled","HEO","Undeclared","755","730","35180","34470"
"In post","2023","40-49","Declared non-disabled","HEO","Unknown","815","780","35770","34850"
"In post","2023","40-49","Declared non-disabled","SCS level","Heterosexual / straight","1780","1715","88660","81600"
"In post","2023","40-49","Declared non-disabled","SCS level","LGBO","135","135","89220","80500"
"In post","2023","40-49","Declared non-disabled","SCS level","Undeclared","95","90","87000","81600"
"In post","2023","40-49","Declared non-disabled","SCS level","Unknown","90","85","89990","83530"
"In post","2023","40-49","Declared non-disabled","SEO","Heterosexual / straight","9435","9115","43220","42140"
"In post","2023","40-49","Declared non-disabled","SEO","LGBO","370","360","43750","42510"
"In post","2023","40-49","Declared non-disabled","SEO","Undeclared","700","675","43380","42370"
"In post","2023","40-49","Declared non-disabled","SEO","Unknown","565","540","43010","42140"
"In post","2023","40-49","Declared non-disabled","Unknown","Heterosexual / straight","3185","2960","35140","34440"
"In post","2023","40-49","Declared non-disabled","Unknown","LGBO","145","135","35900","33050"
"In post","2023","40-49","Declared non-disabled","Unknown","Undeclared","185","170","35900","35720"
"In post","2023","40-49","Declared non-disabled","Unknown","Unknown","95","85","36200","38290"
"In post","2023","40-49","Undeclared","AA","Heterosexual / straight","85","80","22440","23230"
"In post","2023","40-49","Undeclared","AA","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","AA","Undeclared","55","50","22040","22180"
"In post","2023","40-49","Undeclared","AA","Unknown","55","50","23610","24270"
"In post","2023","40-49","Undeclared","AO","Heterosexual / straight","655","585","25490","22520"
"In post","2023","40-49","Undeclared","AO","LGBO","45","40","25980","22520"
"In post","2023","40-49","Undeclared","AO","Undeclared","425","395","25710","22520"
"In post","2023","40-49","Undeclared","AO","Unknown","260","230","28450","31920"
"In post","2023","40-49","Undeclared","EO","Heterosexual / straight","695","650","29620","28120"
"In post","2023","40-49","Undeclared","EO","LGBO","65","65","29900","28120"
"In post","2023","40-49","Undeclared","EO","Undeclared","505","480","29410","28120"
"In post","2023","40-49","Undeclared","EO","Unknown","225","210","31110","28480"
"In post","2023","40-49","Undeclared","G6","Heterosexual / straight","140","135","70590","68310"
"In post","2023","40-49","Undeclared","G6","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","G6","Undeclared","140","140","70660","70690"
"In post","2023","40-49","Undeclared","G6","Unknown","80","75","69930","67890"
"In post","2023","40-49","Undeclared","G7","Heterosexual / straight","335","325","56680","55910"
"In post","2023","40-49","Undeclared","G7","LGBO","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","G7","Undeclared","330","320","57370","57190"
"In post","2023","40-49","Undeclared","G7","Unknown","120","120","56090","54830"
"In post","2023","40-49","Undeclared","HEO","Heterosexual / straight","480","465","35710","34700"
"In post","2023","40-49","Undeclared","HEO","LGBO","35","35","36560","35000"
"In post","2023","40-49","Undeclared","HEO","Undeclared","445","425","35090","34850"
"In post","2023","40-49","Undeclared","HEO","Unknown","150","140","36300","35600"
"In post","2023","40-49","Undeclared","SCS level","Heterosexual / straight","60","55","88390","85760"
"In post","2023","40-49","Undeclared","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","SCS level","Undeclared","45","45","90480","86700"
"In post","2023","40-49","Undeclared","SCS level","Unknown","25","20","[c]","[c]"
"In post","2023","40-49","Undeclared","SEO","Heterosexual / straight","445","435","44260","42520"
"In post","2023","40-49","Undeclared","SEO","LGBO","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","SEO","Undeclared","395","385","43580","42510"
"In post","2023","40-49","Undeclared","SEO","Unknown","135","130","44140","42740"
"In post","2023","40-49","Undeclared","Unknown","Heterosexual / straight","130","120","34560","32050"
"In post","2023","40-49","Undeclared","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","Undeclared","100","95","37650","38290"
"In post","2023","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","AA","Heterosexual / straight","175","160","22330","22130"
"In post","2023","40-49","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","AA","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","AA","Unknown","570","525","22660","22520"
"In post","2023","40-49","Unknown","AO","Heterosexual / straight","790","720","25480","22520"
"In post","2023","40-49","Unknown","AO","LGBO","40","35","26750","23390"
"In post","2023","40-49","Unknown","AO","Undeclared","80","75","26040","22520"
"In post","2023","40-49","Unknown","AO","Unknown","3225","2970","24580","22520"
"In post","2023","40-49","Unknown","EO","Heterosexual / straight","1205","1160","30100","28130"
"In post","2023","40-49","Unknown","EO","LGBO","70","70","30030","28100"
"In post","2023","40-49","Unknown","EO","Undeclared","110","110","29880","28120"
"In post","2023","40-49","Unknown","EO","Unknown","2925","2790","29020","28120"
"In post","2023","40-49","Unknown","G6","Heterosexual / straight","475","460","70910","69460"
"In post","2023","40-49","Unknown","G6","LGBO","30","30","[c]","[c]"
"In post","2023","40-49","Unknown","G6","Undeclared","85","80","70520","67890"
"In post","2023","40-49","Unknown","G6","Unknown","715","685","71210","70020"
"In post","2023","40-49","Unknown","G7","Heterosexual / straight","1120","1080","56560","55230"
"In post","2023","40-49","Unknown","G7","LGBO","55","50","55240","54690"
"In post","2023","40-49","Unknown","G7","Undeclared","175","165","56350","55060"
"In post","2023","40-49","Unknown","G7","Unknown","1490","1440","57290","56870"
"In post","2023","40-49","Unknown","HEO","Heterosexual / straight","1020","985","36670","35000"
"In post","2023","40-49","Unknown","HEO","LGBO","45","45","35400","34400"
"In post","2023","40-49","Unknown","HEO","Undeclared","125","120","36080","34700"
"In post","2023","40-49","Unknown","HEO","Unknown","1895","1825","36240","35000"
"In post","2023","40-49","Unknown","SCS level","Heterosexual / straight","200","195","89670","83000"
"In post","2023","40-49","Unknown","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","SCS level","Undeclared","35","35","95040","90440"
"In post","2023","40-49","Unknown","SCS level","Unknown","310","300","92550","84820"
"In post","2023","40-49","Unknown","SEO","Heterosexual / straight","1025","995","43500","42140"
"In post","2023","40-49","Unknown","SEO","LGBO","40","40","43070","41950"
"In post","2023","40-49","Unknown","SEO","Undeclared","125","120","43150","42140"
"In post","2023","40-49","Unknown","SEO","Unknown","1445","1395","43180","42510"
"In post","2023","40-49","Unknown","Unknown","Heterosexual / straight","80","75","37340","32500"
"In post","2023","40-49","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Unknown","885","825","36190","33670"
"In post","2023","50-59","Declared disabled","AA","Heterosexual / straight","570","515","21790","21380"
"In post","2023","50-59","Declared disabled","AA","LGBO","35","30","22870","23230"
"In post","2023","50-59","Declared disabled","AA","Undeclared","80","70","21470","21200"
"In post","2023","50-59","Declared disabled","AA","Unknown","50","45","22830","22520"
"In post","2023","50-59","Declared disabled","AO","Heterosexual / straight","3790","3345","23540","22220"
"In post","2023","50-59","Declared disabled","AO","LGBO","210","195","24200","22330"
