"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Operational Research","AO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Research","HEO","5","5","[c]","[c]"
"In post","2023","Black","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Research","SEO","5","5","[c]","[c]"
"In post","2023","Black","Other","AA","15","15","[c]","[c]"
"In post","2023","Black","Other","AO","95","90","22950","21690"
"In post","2023","Black","Other","EO","115","110","30030","29890"
"In post","2023","Black","Other","G6","[c]","[c]","[c]","[c]"
"In post","2023","Black","Other","G7","5","5","[c]","[c]"
"In post","2023","Black","Other","HEO","65","65","35750","36180"
"In post","2023","Black","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Other","SEO","35","35","43100","43210"
"In post","2023","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning","AO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning","G6","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning","G7","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectors","AO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectors","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectors","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Policy","AA","5","5","[c]","[c]"
"In post","2023","Black","Policy","AO","45","40","26020","25480"
"In post","2023","Black","Policy","EO","195","190","30040","29890"
"In post","2023","Black","Policy","G6","50","50","68030","66490"
"In post","2023","Black","Policy","G7","270","265","56410","55350"
"In post","2023","Black","Policy","HEO","340","335","35520","35390"
"In post","2023","Black","Policy","SCS level","30","30","[c]","[c]"
"In post","2023","Black","Policy","SEO","290","290","42190","41550"
"In post","2023","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","AO","15","15","[c]","[c]"
"In post","2023","Black","Project Delivery","EO","75","70","29800","29890"
"In post","2023","Black","Project Delivery","G6","40","40","69290","68990"
"In post","2023","Black","Project Delivery","G7","135","135","57460","56390"
"In post","2023","Black","Project Delivery","HEO","215","215","35500","35410"
"In post","2023","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","SEO","195","190","42710","43000"
"In post","2023","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","AA","5","5","[c]","[c]"
"In post","2023","Black","Property","AO","15","15","[c]","[c]"
"In post","2023","Black","Property","EO","35","35","30090","30490"
"In post","2023","Black","Property","G6","5","5","[c]","[c]"
"In post","2023","Black","Property","G7","10","10","[c]","[c]"
"In post","2023","Black","Property","HEO","40","40","35690","35790"
"In post","2023","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","SEO","40","40","45280","44230"
"In post","2023","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Psychology","AA","[c]","[c]","[c]","[c]"
"In post","2023","Black","Psychology","AO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Psychology","EO","5","5","[c]","[c]"
"In post","2023","Black","Psychology","G6","[c]","[c]","[c]","[c]"
"In post","2023","Black","Psychology","G7","[c]","[c]","[c]","[c]"
"In post","2023","Black","Psychology","HEO","10","10","[c]","[c]"
"In post","2023","Black","Psychology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Psychology","SEO","5","5","[c]","[c]"
"In post","2023","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"In post","2023","Black","Science and Engineering","AO","20","20","[c]","[c]"
"In post","2023","Black","Science and Engineering","EO","35","30","27920","27690"
"In post","2023","Black","Science and Engineering","G6","5","5","[c]","[c]"
"In post","2023","Black","Science and Engineering","G7","30","30","53790","54270"
"In post","2023","Black","Science and Engineering","HEO","60","60","34000","33710"
"In post","2023","Black","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Science and Engineering","SEO","65","65","43480","42620"
"In post","2023","Black","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Security","AA","45","45","23850","24380"
"In post","2023","Black","Security","AO","25","25","[c]","[c]"
"In post","2023","Black","Security","EO","20","20","[c]","[c]"
"In post","2023","Black","Security","G6","5","5","[c]","[c]"
"In post","2023","Black","Security","G7","10","10","[c]","[c]"
"In post","2023","Black","Security","HEO","25","25","[c]","[c]"
"In post","2023","Black","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","SEO","25","25","[c]","[c]"
"In post","2023","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Social Research","AO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Black","Social Research","G7","5","5","[c]","[c]"
"In post","2023","Black","Social Research","HEO","15","15","[c]","[c]"
"In post","2023","Black","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Social Research","SEO","10","10","[c]","[c]"
"In post","2023","Black","Statistics","AA","[c]","[c]","[c]","[c]"
"In post","2023","Black","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Statistics","EO","15","15","[c]","[c]"
"In post","2023","Black","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Black","Statistics","G7","10","10","[c]","[c]"
"In post","2023","Black","Statistics","HEO","20","20","[c]","[c]"
"In post","2023","Black","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Statistics","SEO","25","25","[c]","[c]"
"In post","2023","Black","Tax","AO","70","65","22910","22520"
"In post","2023","Black","Tax","EO","185","180","30060","28130"
"In post","2023","Black","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tax","G7","30","30","[c]","[c]"
"In post","2023","Black","Tax","HEO","205","205","37750","39450"
"In post","2023","Black","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tax","SEO","60","60","44820","45560"
"In post","2023","Black","Unknown","AA","10","10","[c]","[c]"
"In post","2023","Black","Unknown","AO","55","55","23900","22520"
"In post","2023","Black","Unknown","EO","155","155","29510","29100"
"In post","2023","Black","Unknown","G6","25","25","[c]","[c]"
"In post","2023","Black","Unknown","G7","80","80","57770","56330"
"In post","2023","Black","Unknown","HEO","180","180","35620","35000"
"In post","2023","Black","Unknown","SCS level","10","10","[c]","[c]"
"In post","2023","Black","Unknown","SEO","115","110","43240","42510"
"In post","2023","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Veterinarian","AO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Veterinarian","G6","[c]","[c]","[c]","[c]"
"In post","2023","Black","Veterinarian","G7","[c]","[c]","[c]","[c]"
"In post","2023","Black","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Black","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","AO","10","5","[c]","[c]"
"In post","2023","Mixed","Commercial","EO","20","20","[c]","[c]"
"In post","2023","Mixed","Commercial","G6","15","15","[c]","[c]"
"In post","2023","Mixed","Commercial","G7","25","20","[c]","[c]"
"In post","2023","Mixed","Commercial","HEO","35","35","33240","33830"
"In post","2023","Mixed","Commercial","SCS level","5","5","[c]","[c]"
"In post","2023","Mixed","Commercial","SEO","35","35","42430","42620"
"In post","2023","Mixed","Commercial","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Communications","G6","10","10","[c]","[c]"
"In post","2023","Mixed","Communications","G7","20","20","[c]","[c]"
"In post","2023","Mixed","Communications","HEO","30","25","[c]","[c]"
"In post","2023","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","SEO","30","30","[c]","[c]"
"In post","2023","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","AO","35","30","24310","25610"
"In post","2023","Mixed","Counter Fraud","EO","105","100","29710","28120"
"In post","2023","Mixed","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","G7","5","5","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","HEO","35","30","35810","34500"
"In post","2023","Mixed","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","SEO","10","10","[c]","[c]"
"In post","2023","Mixed","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data and Technology","AO","10","10","[c]","[c]"
"In post","2023","Mixed","Digital, Data and Technology","EO","50","50","28630","28120"
"In post","2023","Mixed","Digital, Data and Technology","G6","25","25","[c]","[c]"
"In post","2023","Mixed","Digital, Data and Technology","G7","105","105","55970","55850"
"In post","2023","Mixed","Digital, Data and Technology","HEO","100","100","34670","34300"
"In post","2023","Mixed","Digital, Data and Technology","SCS level","5","5","[c]","[c]"
"In post","2023","Mixed","Digital, Data and Technology","SEO","85","85","42530","42140"
"In post","2023","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Economics","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Economics","G6","5","5","[c]","[c]"
"In post","2023","Mixed","Economics","G7","25","25","[c]","[c]"
"In post","2023","Mixed","Economics","HEO","15","15","[c]","[c]"
"In post","2023","Mixed","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Economics","SEO","15","15","[c]","[c]"
"In post","2023","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","AO","20","20","[c]","[c]"
"In post","2023","Mixed","Finance","EO","35","35","27980","27130"
"In post","2023","Mixed","Finance","G6","20","20","[c]","[c]"
"In post","2023","Mixed","Finance","G7","40","40","55220","54170"
"In post","2023","Mixed","Finance","HEO","30","30","34190","34520"
"In post","2023","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","SEO","45","45","42860","42000"
"In post","2023","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Geography","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Geography","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Geography","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Geography","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Geography","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","AO","20","20","[c]","[c]"
"In post","2023","Mixed","Human Resources","EO","50","50","28990","28370"
"In post","2023","Mixed","Human Resources","G6","15","15","[c]","[c]"
"In post","2023","Mixed","Human Resources","G7","45","45","55320","55780"
"In post","2023","Mixed","Human Resources","HEO","70","70","35460","34710"
"In post","2023","Mixed","Human Resources","SCS level","10","10","[c]","[c]"
"In post","2023","Mixed","Human Resources","SEO","50","45","42430","41930"
"In post","2023","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Inspector of Education and Training","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Inspector of Education and Training","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Inspector of Education and Training","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Inspector of Education and Training","SEO","5","5","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","EO","25","20","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","SEO","10","10","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
