"Status","Year","Age","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Counter Fraud","Yorkshire and The Humber","Female","50","50","28950","28120"
"In post","2023","20-29","Counter Fraud","Yorkshire and The Humber","Male","50","50","29530","28130"
"In post","2023","20-29","Digital, Data and Technology","East Midlands (England)","Female","20","20","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","East Midlands (England)","Male","30","30","34630","32010"
"In post","2023","20-29","Digital, Data and Technology","East of England","Female","15","15","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","East of England","Male","45","45","31290","30140"
"In post","2023","20-29","Digital, Data and Technology","London","Female","390","390","42040","41360"
"In post","2023","20-29","Digital, Data and Technology","London","Male","545","545","40860","39110"
"In post","2023","20-29","Digital, Data and Technology","North East (England)","Female","105","105","34950","34170"
"In post","2023","20-29","Digital, Data and Technology","North East (England)","Male","200","200","35590","34170"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","Female","205","200","35190","34170"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","Male","310","310","35260","34170"
"In post","2023","20-29","Digital, Data and Technology","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Scotland","Female","55","55","34110","34700"
"In post","2023","20-29","Digital, Data and Technology","Scotland","Male","105","105","33430","32510"
"In post","2023","20-29","Digital, Data and Technology","South East (England)","Female","65","65","33030","31400"
"In post","2023","20-29","Digital, Data and Technology","South East (England)","Male","110","105","31190","31060"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","Female","135","135","33810","32500"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","Male","310","310","33000","32500"
"In post","2023","20-29","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Wales","Female","90","90","32160","31060"
"In post","2023","20-29","Digital, Data and Technology","Wales","Male","240","235","34040","32010"
"In post","2023","20-29","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","West Midlands (England)","Female","85","80","35170","34400"
"In post","2023","20-29","Digital, Data and Technology","West Midlands (England)","Male","165","160","35500","34700"
"In post","2023","20-29","Digital, Data and Technology","Yorkshire and The Humber","Female","100","100","35430","34100"
"In post","2023","20-29","Digital, Data and Technology","Yorkshire and The Humber","Male","155","155","35310","34400"
"In post","2023","20-29","Economics","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","London","Female","335","335","41830","38660"
"In post","2023","20-29","Economics","London","Male","605","605","42670","39110"
"In post","2023","20-29","Economics","North East (England)","Female","10","10","[c]","[c]"
"In post","2023","20-29","Economics","North East (England)","Male","20","20","[c]","[c]"
"In post","2023","20-29","Economics","North West (England)","Female","25","25","[c]","[c]"
"In post","2023","20-29","Economics","North West (England)","Male","60","60","36230","34670"
"In post","2023","20-29","Economics","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","Scotland","Female","5","5","[c]","[c]"
"In post","2023","20-29","Economics","Scotland","Male","5","5","[c]","[c]"
"In post","2023","20-29","Economics","South East (England)","Female","5","5","[c]","[c]"
"In post","2023","20-29","Economics","South East (England)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Economics","South West (England)","Female","5","5","[c]","[c]"
"In post","2023","20-29","Economics","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","Wales","Female","35","35","32220","31560"
"In post","2023","20-29","Economics","Wales","Male","40","40","31490","31560"
"In post","2023","20-29","Economics","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","20-29","Economics","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Economics","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","20-29","Economics","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2023","20-29","Finance","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2023","20-29","Finance","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","20-29","Finance","East of England","Female","10","10","[c]","[c]"
"In post","2023","20-29","Finance","East of England","Male","15","15","[c]","[c]"
"In post","2023","20-29","Finance","London","Female","175","175","40600","37010"
"In post","2023","20-29","Finance","London","Male","215","215","39670","36940"
"In post","2023","20-29","Finance","North East (England)","Female","25","25","[c]","[c]"
"In post","2023","20-29","Finance","North East (England)","Male","35","35","36580","34400"
"In post","2023","20-29","Finance","North West (England)","Female","65","60","31580","28840"
"In post","2023","20-29","Finance","North West (England)","Male","75","75","32870","32480"
"In post","2023","20-29","Finance","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2023","20-29","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Scotland","Female","60","55","27300","23950"
"In post","2023","20-29","Finance","Scotland","Male","45","45","25930","23570"
"In post","2023","20-29","Finance","South East (England)","Female","75","70","29550","27140"
"In post","2023","20-29","Finance","South East (England)","Male","70","70","29680","27080"
"In post","2023","20-29","Finance","South West (England)","Female","110","110","29770","27470"
"In post","2023","20-29","Finance","South West (England)","Male","140","140","29850","27170"
"In post","2023","20-29","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Wales","Female","30","30","31350","27430"
"In post","2023","20-29","Finance","Wales","Male","35","35","28360","26960"
"In post","2023","20-29","Finance","West Midlands (England)","Female","45","45","31760","29590"
"In post","2023","20-29","Finance","West Midlands (England)","Male","45","45","34650","33990"
"In post","2023","20-29","Finance","Yorkshire and The Humber","Female","60","60","31990","30320"
"In post","2023","20-29","Finance","Yorkshire and The Humber","Male","60","60","32490","30320"
"In post","2023","20-29","Geography","South West (England)","Female","35","35","27560","27610"
"In post","2023","20-29","Geography","South West (England)","Male","65","65","27410","27610"
"In post","2023","20-29","Geography","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Geography","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","East Midlands (England)","Female","35","35","31770","28130"
"In post","2023","20-29","Human Resources","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Human Resources","East of England","Female","35","35","29500","27470"
"In post","2023","20-29","Human Resources","East of England","Male","5","5","[c]","[c]"
"In post","2023","20-29","Human Resources","London","Female","355","355","39580","35860"
"In post","2023","20-29","Human Resources","London","Male","140","140","38050","35410"
"In post","2023","20-29","Human Resources","North East (England)","Female","80","75","28770","25900"
"In post","2023","20-29","Human Resources","North East (England)","Male","25","25","[c]","[c]"
"In post","2023","20-29","Human Resources","North West (England)","Female","120","120","29780","28120"
"In post","2023","20-29","Human Resources","North West (England)","Male","65","65","30230","27770"
"In post","2023","20-29","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","Overseas","Female","5","5","[c]","[c]"
"In post","2023","20-29","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","Scotland","Female","80","80","28900","26370"
"In post","2023","20-29","Human Resources","Scotland","Male","35","35","29260","28700"
"In post","2023","20-29","Human Resources","South East (England)","Female","65","65","31500","29140"
"In post","2023","20-29","Human Resources","South East (England)","Male","20","20","[c]","[c]"
"In post","2023","20-29","Human Resources","South West (England)","Female","105","100","28280","27140"
"In post","2023","20-29","Human Resources","South West (England)","Male","40","40","27990","26500"
"In post","2023","20-29","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","Wales","Female","100","95","29210","27420"
"In post","2023","20-29","Human Resources","Wales","Male","45","45","25260","23880"
"In post","2023","20-29","Human Resources","West Midlands (England)","Female","45","45","32750","31100"
"In post","2023","20-29","Human Resources","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Human Resources","Yorkshire and The Humber","Female","75","75","33470","31270"
"In post","2023","20-29","Human Resources","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2023","20-29","Inspector of Education and Training","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inspector of Education and Training","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inspector of Education and Training","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inspector of Education and Training","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","East of England","Female","40","40","30060","27870"
"In post","2023","20-29","Intelligence Analysis","East of England","Male","40","40","31210","28480"
"In post","2023","20-29","Intelligence Analysis","London","Female","115","115","35880","36260"
"In post","2023","20-29","Intelligence Analysis","London","Male","140","140","37080","37850"
"In post","2023","20-29","Intelligence Analysis","North East (England)","Female","10","10","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","North West (England)","Female","15","15","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","North West (England)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","Scotland","Female","5","5","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","South East (England)","Female","25","25","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","South East (England)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","South West (England)","Female","10","10","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","Wales","Female","10","10","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2023","20-29","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
