"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Mixed","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
