"Status","Year","Disability","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Mixed","Ministry of Defence","Female","45","45","39270","34300"
"In post","2023","Declared disabled","Mixed","Ministry of Defence","Male","50","45","41110","39710"
"In post","2023","Declared disabled","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Ministry of Justice","Female","275","255","32610","29890"
"In post","2023","Declared disabled","Mixed","Ministry of Justice","Male","165","155","33620","32230"
"In post","2023","Declared disabled","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","National Crime Agency","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Scottish Government","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Scottish Government","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","UK Statistics Authority","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","UK Statistics Authority","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Attorney General's Departments","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Cabinet Office","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Cabinet Office","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Education","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Education","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department for Work and Pensions","Female","70","60","31670","31280"
"In post","2023","Declared disabled","Other ethnicity","Department for Work and Pensions","Male","55","50","30940","30320"
"In post","2023","Declared disabled","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department of Health and Social Care","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Foreign, Commonwealth and Development Office","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Foreign, Commonwealth and Development Office","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","HM Revenue and Customs","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","HM Revenue and Customs","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","HM Treasury","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Home Office","Female","15","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Home Office","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
