"Status","Year","Disability","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Unknown","Department for Digital, Culture, Media and Sport","Outside London","30","30","38820","32830"
"In post","2023","Unknown","Unknown","Department for Education","London","195","190","50480","53190"
"In post","2023","Unknown","Unknown","Department for Education","Outside London","285","280","39970","37590"
"In post","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs","London","320","315","45830","40260"
"In post","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Outside London","1110","1040","31780","26460"
"In post","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Department for International Trade","London","585","580","48570","41750"
"In post","2023","Unknown","Unknown","Department for International Trade","Outside London","125","120","43060","42300"
"In post","2023","Unknown","Unknown","Department for International Trade","Overseas","50","50","56480","55220"
"In post","2023","Unknown","Unknown","Department for Levelling Up, Housing and Communities","London","250","250","50280","54630"
"In post","2023","Unknown","Unknown","Department for Levelling Up, Housing and Communities","Outside London","175","165","40020","37540"
"In post","2023","Unknown","Unknown","Department for Transport","London","615","600","46520","43750"
"In post","2023","Unknown","Unknown","Department for Transport","Outside London","1710","1620","28430","26960"
"In post","2023","Unknown","Unknown","Department for Work and Pensions","London","380","370","42170","32520"
"In post","2023","Unknown","Unknown","Department for Work and Pensions","Outside London","2005","1920","30450","28120"
"In post","2023","Unknown","Unknown","Department for Work and Pensions","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","Department of Health and Social Care","London","910","880","47300","41950"
"In post","2023","Unknown","Unknown","Department of Health and Social Care","Outside London","590","565","42400","38120"
"In post","2023","Unknown","Unknown","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Food Standards Agency","London","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Food Standards Agency","Outside London","100","100","34850","31260"
"In post","2023","Unknown","Unknown","Foreign, Commonwealth and Development Office","London","930","915","49670","47950"
"In post","2023","Unknown","Unknown","Foreign, Commonwealth and Development Office","Outside London","305","300","38740","36950"
"In post","2023","Unknown","Unknown","Foreign, Commonwealth and Development Office","Overseas","285","285","53820","54500"
"In post","2023","Unknown","Unknown","HM Land Registry","London","60","60","43050","38410"
"In post","2023","Unknown","Unknown","HM Land Registry","Outside London","870","835","28540","28080"
"In post","2023","Unknown","Unknown","HM Revenue and Customs","London","1770","1705","43410","39790"
"In post","2023","Unknown","Unknown","HM Revenue and Customs","Outside London","12245","11510","29500","27890"
"In post","2023","Unknown","Unknown","Home Office","London","2970","2925","36970","29890"
"In post","2023","Unknown","Unknown","Home Office","Outside London","7075","6775","26590","25750"
"In post","2023","Unknown","Unknown","Home Office","Overseas","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Home Office","Unknown","55","45","28640","25750"
"In post","2023","Unknown","Unknown","Ministry of Defence","London","545","540","43720","41030"
"In post","2023","Unknown","Unknown","Ministry of Defence","Outside London","4175","4035","33120","28120"
"In post","2023","Unknown","Unknown","Ministry of Defence","Overseas","210","210","56530","56120"
"In post","2023","Unknown","Unknown","Ministry of Defence","Unknown","1700","1700","41950","40010"
"In post","2023","Unknown","Unknown","Ministry of Justice","London","2380","2315","36890","34110"
"In post","2023","Unknown","Unknown","Ministry of Justice","Outside London","8470","8010","28140","28480"
"In post","2023","Unknown","Unknown","Ministry of Justice","Unknown","30","25","25420","23230"
"In post","2023","Unknown","Unknown","National Crime Agency","London","120","120","48510","45700"
"In post","2023","Unknown","Unknown","National Crime Agency","Outside London","310","300","41290","40010"
"In post","2023","Unknown","Unknown","National Crime Agency","Overseas","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","National Crime Agency","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Northern Ireland Office","London","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","Northern Ireland Office","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Office for Standards in Education, Children's Services and Skills","London","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","Office of Gas and Electricity Markets","London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Office of the Secretary of State for Scotland","London","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","Office of the Secretary of State for Scotland","Outside London","35","35","46130","52360"
"In post","2023","Unknown","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Office of the Secretary of State for Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Scottish Government","London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Scottish Government","Outside London","8260","7840","34620","31290"
"In post","2023","Unknown","Unknown","Scottish Government","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","The National Archives","London","55","50","38580","31920"
"In post","2023","Unknown","Unknown","UK Statistics Authority","London","35","35","48320","42370"
"In post","2023","Unknown","Unknown","UK Statistics Authority","Outside London","735","655","32540","31060"
"In post","2023","Unknown","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Welsh Government","Outside London","180","170","40480","34520"
"In post","2023","Unknown","Unknown","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Attorney General's Departments","London","200","190","48820","54100"
"In post","2023","Unknown","White","Attorney General's Departments","Outside London","780","745","39650","38760"
"In post","2023","Unknown","White","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Cabinet Office","London","680","680","34580","30130"
"In post","2023","Unknown","White","Cabinet Office","Outside London","580","570","39750","32960"
"In post","2023","Unknown","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Chancellor's other departments","London","10","5","[c]","[c]"
"In post","2023","Unknown","White","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Charity Commission","London","5","5","[c]","[c]"
"In post","2023","Unknown","White","Charity Commission","Outside London","95","90","32880","30170"
"In post","2023","Unknown","White","Competition and Markets Authority","London","30","30","70950","73510"
"In post","2023","Unknown","White","Competition and Markets Authority","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","White","Department for Business, Energy and Industrial Strategy","London","235","230","47350","41360"
"In post","2023","Unknown","White","Department for Business, Energy and Industrial Strategy","Outside London","530","490","34260","31620"
"In post","2023","Unknown","White","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Department for Digital, Culture, Media and Sport","London","25","25","[c]","[c]"
"In post","2023","Unknown","White","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Department for Education","London","245","240","47590","42700"
"In post","2023","Unknown","White","Department for Education","Outside London","910","890","38030","37590"
"In post","2023","Unknown","White","Department for Environment, Food and Rural Affairs","London","20","20","[c]","[c]"
"In post","2023","Unknown","White","Department for Environment, Food and Rural Affairs","Outside London","240","225","34880","30350"
"In post","2023","Unknown","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Department for International Trade","London","250","245","50490","43480"
"In post","2023","Unknown","White","Department for International Trade","Outside London","110","105","42450","39700"
"In post","2023","Unknown","White","Department for International Trade","Overseas","85","85","58440","57560"
"In post","2023","Unknown","White","Department for Levelling Up, Housing and Communities","London","10","10","[c]","[c]"
"In post","2023","Unknown","White","Department for Levelling Up, Housing and Communities","Outside London","30","25","[c]","[c]"
"In post","2023","Unknown","White","Department for Transport","London","45","45","40350","34390"
"In post","2023","Unknown","White","Department for Transport","Outside London","290","275","28870","26780"
"In post","2023","Unknown","White","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Department for Work and Pensions","London","15","15","[c]","[c]"
"In post","2023","Unknown","White","Department for Work and Pensions","Outside London","290","260","28480","28120"
"In post","2023","Unknown","White","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Department of Health and Social Care","London","1080","1045","52090","54090"
"In post","2023","Unknown","White","Department of Health and Social Care","Outside London","830","800","46430","41890"
"In post","2023","Unknown","White","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2023","Unknown","White","Food Standards Agency","Outside London","40","40","37460","37720"
"In post","2023","Unknown","White","Food Standards Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Foreign, Commonwealth and Development Office","London","725","700","54750","55060"
"In post","2023","Unknown","White","Foreign, Commonwealth and Development Office","Outside London","515","490","41560","39450"
"In post","2023","Unknown","White","Foreign, Commonwealth and Development Office","Overseas","300","300","59190","58290"
"In post","2023","Unknown","White","HM Land Registry","London","20","20","[c]","[c]"
"In post","2023","Unknown","White","HM Land Registry","Outside London","715","680","28770","28080"
"In post","2023","Unknown","White","HM Revenue and Customs","London","345","320","44910","39790"
"In post","2023","Unknown","White","HM Revenue and Customs","Outside London","3320","2945","31710","28130"
"In post","2023","Unknown","White","HM Treasury","London","95","95","49030","53550"
"In post","2023","Unknown","White","HM Treasury","Outside London","45","40","41140","35500"
"In post","2023","Unknown","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Home Office","London","560","550","43710","36730"
"In post","2023","Unknown","White","Home Office","Outside London","2085","2025","28300","25880"
"In post","2023","Unknown","White","Home Office","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","White","Home Office","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","White","Ministry of Defence","London","440","435","45660","41020"
"In post","2023","Unknown","White","Ministry of Defence","Outside London","5850","5645","34140","30650"
"In post","2023","Unknown","White","Ministry of Defence","Overseas","80","80","61000","59350"
"In post","2023","Unknown","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Ministry of Justice","London","55","55","38010","35410"
"In post","2023","Unknown","White","Ministry of Justice","Outside London","410","385","28770","28880"
"In post","2023","Unknown","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","National Crime Agency","London","705","695","47410","42240"
"In post","2023","Unknown","White","National Crime Agency","Outside London","1995","1950","39560","38310"
"In post","2023","Unknown","White","National Crime Agency","Overseas","40","40","46510","47380"
