"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","SEO/HEO","65","60","39100","39080"
"In post","2023","Undeclared","Counter Fraud","AA/AO","135","120","23460","22520"
"In post","2023","Undeclared","Counter Fraud","EO","355","315","29550","28130"
"In post","2023","Undeclared","Counter Fraud","G6/G7","95","90","61930","58180"
"In post","2023","Undeclared","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","SEO/HEO","310","300","38510","36990"
"In post","2023","Undeclared","Debt","AA/AO","175","150","22510","21690"
"In post","2023","Undeclared","Debt","EO","55","45","29500","28130"
"In post","2023","Undeclared","Debt","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","AA/AO","35","30","23000","22220"
"In post","2023","Undeclared","Digital, Data & Technology","EO","175","170","29000","28120"
"In post","2023","Undeclared","Digital, Data & Technology","G6/G7","365","360","60820","59290"
"In post","2023","Undeclared","Digital, Data & Technology","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","SEO/HEO","610","595","39980","39460"
"In post","2023","Undeclared","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Finance","AA/AO","70","60","22880","22520"
"In post","2023","Undeclared","Finance","EO","80","75","28830","28120"
"In post","2023","Undeclared","Finance","G6/G7","130","125","63570","59440"
"In post","2023","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","SEO/HEO","260","250","39380","38380"
"In post","2023","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Grants Management","AA/AO","90","80","22150","22150"
"In post","2023","Undeclared","Grants Management","EO","45","45","26200","25920"
"In post","2023","Undeclared","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Grants Management","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Human Resources","AA/AO","40","40","22840","22220"
"In post","2023","Undeclared","Human Resources","EO","150","145","29340","28120"
"In post","2023","Undeclared","Human Resources","G6/G7","70","70","58480","56430"
"In post","2023","Undeclared","Human Resources","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Human Resources","SEO/HEO","210","200","38540","37500"
"In post","2023","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","AA/AO","35","30","23710","22870"
"In post","2023","Undeclared","Legal","EO","60","55","29320","28850"
"In post","2023","Undeclared","Legal","G6/G7","210","195","63550","62630"
"In post","2023","Undeclared","Legal","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","SEO/HEO","55","55","38440","36990"
"In post","2023","Undeclared","No function","AA/AO","3310","2960","23840","22400"
"In post","2023","Undeclared","No function","EO","3885","3525","29510","28120"
"In post","2023","Undeclared","No function","G6/G7","1265","1220","61820","59370"
"In post","2023","Undeclared","No function","SCS level","100","95","97020","86470"
"In post","2023","Undeclared","No function","SEO/HEO","3095","2950","38820","37680"
"In post","2023","Undeclared","No function","Unknown","520","480","32950","31470"
"In post","2023","Undeclared","Project Delivery","AA/AO","15","15","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","EO","50","45","29110","28120"
"In post","2023","Undeclared","Project Delivery","G6/G7","305","300","60310","57970"
"In post","2023","Undeclared","Project Delivery","SCS level","20","20","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","SEO/HEO","385","365","39590","39890"
"In post","2023","Undeclared","Project Delivery","Unknown","80","75","47920","43840"
"In post","2023","Undeclared","Property","AA/AO","45","45","23130","22520"
"In post","2023","Undeclared","Property","EO","60","55","29240","27810"
"In post","2023","Undeclared","Property","G6/G7","70","70","60340","59290"
"In post","2023","Undeclared","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","SEO/HEO","180","170","39480","39010"
"In post","2023","Undeclared","Security","AA/AO","200","195","31280","27500"
"In post","2023","Undeclared","Security","EO","85","80","35500","31690"
"In post","2023","Undeclared","Security","G6/G7","55","50","61170","58970"
"In post","2023","Undeclared","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","SEO/HEO","140","140","40290","39480"
"In post","2023","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","AA/AO","80","75","25170","25620"
"In post","2023","Undeclared","Unknown","EO","95","90","30480","30610"
"In post","2023","Undeclared","Unknown","G6/G7","240","230","59860","59890"
"In post","2023","Undeclared","Unknown","SCS level","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","SEO/HEO","310","300","40870","39890"
"In post","2023","Unknown","Analysis","AA/AO","40","40","23360","23500"
"In post","2023","Unknown","Analysis","EO","135","130","27890","27890"
"In post","2023","Unknown","Analysis","G6/G7","270","260","59280","57450"
"In post","2023","Unknown","Analysis","SCS level","20","20","[c]","[c]"
"In post","2023","Unknown","Analysis","SEO/HEO","735","725","37450","37680"
"In post","2023","Unknown","Commercial","AA/AO","85","80","24590","22920"
"In post","2023","Unknown","Commercial","EO","100","100","27780","27110"
"In post","2023","Unknown","Commercial","G6/G7","160","155","61040","56200"
"In post","2023","Unknown","Commercial","SCS level","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","SEO/HEO","330","325","37620","37380"
"In post","2023","Unknown","Commercial","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Communications","AA/AO","25","20","[c]","[c]"
"In post","2023","Unknown","Communications","EO","60","60","29020","28370"
"In post","2023","Unknown","Communications","G6/G7","200","195","59470","56430"
"In post","2023","Unknown","Communications","SCS level","20","20","[c]","[c]"
"In post","2023","Unknown","Communications","SEO/HEO","435","425","39170","39460"
"In post","2023","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","AA/AO","210","185","23040","22520"
"In post","2023","Unknown","Counter Fraud","EO","930","885","29240","28130"
"In post","2023","Unknown","Counter Fraud","G6/G7","130","125","62060","57970"
"In post","2023","Unknown","Counter Fraud","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","SEO/HEO","795","765","38260","36990"
"In post","2023","Unknown","Debt","AA/AO","1315","1215","22790","22520"
"In post","2023","Unknown","Debt","EO","195","185","28840","28130"
"In post","2023","Unknown","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","SEO/HEO","40","35","36740","34700"
"In post","2023","Unknown","Digital, Data & Technology","AA/AO","125","120","22870","22500"
"In post","2023","Unknown","Digital, Data & Technology","EO","685","665","28590","28120"
"In post","2023","Unknown","Digital, Data & Technology","G6/G7","1055","1030","59660","57970"
"In post","2023","Unknown","Digital, Data & Technology","SCS level","60","60","107400","102950"
"In post","2023","Unknown","Digital, Data & Technology","SEO/HEO","2055","2020","38760","38360"
"In post","2023","Unknown","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Finance","AA/AO","380","335","23080","22520"
"In post","2023","Unknown","Finance","EO","245","235","28340","27890"
"In post","2023","Unknown","Finance","G6/G7","305","300","60510","58310"
"In post","2023","Unknown","Finance","SCS level","30","30","90780","84250"
"In post","2023","Unknown","Finance","SEO/HEO","535","520","39370","39150"
"In post","2023","Unknown","Finance","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Grants Management","AA/AO","295","265","22110","22150"
"In post","2023","Unknown","Grants Management","EO","115","105","26230","25920"
"In post","2023","Unknown","Grants Management","G6/G7","15","15","[c]","[c]"
"In post","2023","Unknown","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","SEO/HEO","80","75","34030","32140"
"In post","2023","Unknown","Human Resources","AA/AO","160","150","22800","22220"
"In post","2023","Unknown","Human Resources","EO","370","360","28590","27890"
"In post","2023","Unknown","Human Resources","G6/G7","235","230","60040","57970"
"In post","2023","Unknown","Human Resources","SCS level","20","20","[c]","[c]"
"In post","2023","Unknown","Human Resources","SEO/HEO","755","735","41310","38810"
"In post","2023","Unknown","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Unknown","Legal","AA/AO","170","155","23830","22870"
"In post","2023","Unknown","Legal","EO","280","265","29050","28430"
"In post","2023","Unknown","Legal","G6/G7","705","655","62190","61000"
"In post","2023","Unknown","Legal","SCS level","50","45","90800","83190"
"In post","2023","Unknown","Legal","SEO/HEO","250","240","38500","37680"
"In post","2023","Unknown","No function","AA/AO","19570","18175","24330","22520"
"In post","2023","Unknown","No function","EO","13335","12720","29010","28120"
"In post","2023","Unknown","No function","G6/G7","3825","3720","60220","57970"
"In post","2023","Unknown","No function","SCS level","415","400","94190","84000"
"In post","2023","Unknown","No function","SEO/HEO","8435","8165","38050","36180"
"In post","2023","Unknown","No function","Unknown","3345","3025","28150","26840"
"In post","2023","Unknown","Project Delivery","AA/AO","95","90","22450","22520"
"In post","2023","Unknown","Project Delivery","EO","215","205","28240","28120"
"In post","2023","Unknown","Project Delivery","G6/G7","700","685","60020","57970"
"In post","2023","Unknown","Project Delivery","SCS level","55","55","95970","85000"
"In post","2023","Unknown","Project Delivery","SEO/HEO","1115","1085","38450","39110"
"In post","2023","Unknown","Project Delivery","Unknown","150","150","37350","32500"
"In post","2023","Unknown","Property","AA/AO","585","550","23340","22520"
"In post","2023","Unknown","Property","EO","360","335","28570","27740"
"In post","2023","Unknown","Property","G6/G7","145","145","60070","58970"
"In post","2023","Unknown","Property","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Property","SEO/HEO","500","485","38570","37080"
"In post","2023","Unknown","Property","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Security","AA/AO","990","975","29530","27480"
"In post","2023","Unknown","Security","EO","215","210","30220","27430"
"In post","2023","Unknown","Security","G6/G7","105","105","60950","57970"
"In post","2023","Unknown","Security","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Security","SEO/HEO","255","250","39430","38030"
"In post","2023","Unknown","Security","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","1630","1540","24150","23340"
"In post","2023","Unknown","Unknown","EO","1175","1135","29920","29100"
"In post","2023","Unknown","Unknown","G6/G7","815","790","62810","59890"
"In post","2023","Unknown","Unknown","SCS level","80","80","92260","85200"
"In post","2023","Unknown","Unknown","SEO/HEO","1855","1800","39240","38330"
"In post","2023","Unknown","Unknown","Unknown","1700","1700","41930","40000"
"In post","2023","White","Analysis","AA/AO","145","140","22570","22500"
"In post","2023","White","Analysis","EO","565","540","27360","26780"
"In post","2023","White","Analysis","G6/G7","2700","2570","60020","57970"
"In post","2023","White","Analysis","SCS level","170","165","89090","81850"
"In post","2023","White","Analysis","SEO/HEO","3815","3690","37330","37690"
"In post","2023","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Commercial","AA/AO","230","210","23390","22500"
"In post","2023","White","Commercial","EO","530","500","27530","27140"
"In post","2023","White","Commercial","G6/G7","1880","1840","63390","62030"
"In post","2023","White","Commercial","SCS level","245","240","115190","109590"
"In post","2023","White","Commercial","SEO/HEO","2460","2380","38160","38100"
"In post","2023","White","Commercial","Unknown","135","135","43200","42620"
"In post","2023","White","Communications","AA/AO","125","115","22910","22330"
"In post","2023","White","Communications","EO","355","335","28430","27920"
"In post","2023","White","Communications","G6/G7","765","740","59930","57990"
"In post","2023","White","Communications","SCS level","100","100","92090","84310"
"In post","2023","White","Communications","SEO/HEO","1500","1440","39070","39290"
"In post","2023","White","Communications","Unknown","20","20","[c]","[c]"
"In post","2023","White","Counter Fraud","AA/AO","1470","1275","22800","22520"
"In post","2023","White","Counter Fraud","EO","4910","4480","28780","28120"
"In post","2023","White","Counter Fraud","G6/G7","965","920","62130","57970"
"In post","2023","White","Counter Fraud","SCS level","40","40","83820","80500"
"In post","2023","White","Counter Fraud","SEO/HEO","4230","4025","37660","35000"
"In post","2023","White","Debt","AA/AO","3150","2775","22280","22520"
"In post","2023","White","Debt","EO","920","835","28530","28120"
"In post","2023","White","Debt","G6/G7","45","45","61530","57970"
"In post","2023","White","Debt","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","SEO/HEO","320","295","36870","35000"
"In post","2023","White","Digital, Data & Technology","AA/AO","650","625","22700","22220"
"In post","2023","White","Digital, Data & Technology","EO","2590","2455","28340","28120"
"In post","2023","White","Digital, Data & Technology","G6/G7","5315","5195","58980","57260"
"In post","2023","White","Digital, Data & Technology","SCS level","295","290","94560","88020"
"In post","2023","White","Digital, Data & Technology","SEO/HEO","8805","8530","38470","38460"
"In post","2023","White","Digital, Data & Technology","Unknown","70","70","37600","33780"
"In post","2023","White","Finance","AA/AO","1320","1125","22670","22520"
"In post","2023","White","Finance","EO","1340","1255","28160","27890"
"In post","2023","White","Finance","G6/G7","2090","2025","60070","58180"
"In post","2023","White","Finance","SCS level","270","265","91660","82570"
"In post","2023","White","Finance","SEO/HEO","3800","3635","38340","38210"
"In post","2023","White","Finance","Unknown","50","50","54640","49350"
"In post","2023","White","Grants Management","AA/AO","955","870","22130","22150"
"In post","2023","White","Grants Management","EO","475","445","26070","25920"
"In post","2023","White","Grants Management","G6/G7","80","75","54340","50770"
"In post","2023","White","Grants Management","SCS level","10","10","[c]","[c]"
"In post","2023","White","Grants Management","SEO/HEO","305","290","33350","31300"
"In post","2023","White","Human Resources","AA/AO","925","850","22470","22220"
"In post","2023","White","Human Resources","EO","2640","2495","28490","28120"
"In post","2023","White","Human Resources","G6/G7","2200","2135","59110","57920"
