"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Delivery","EO","15","15","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Delivery","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Delivery","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Other","SEO/HEO","20","15","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Project Delivery","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Science and Engineering","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Security","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Tax","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Unknown","EO","10","10","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Unknown","G6/G7","35","35","59460","56430"
"In post","2023","Asian","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Unknown","SEO/HEO","55","50","38490","36990"
"In post","2023","Asian","Finance","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Commercial","EO","10","5","[c]","[c]"
"In post","2023","Asian","Finance","Commercial","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Commercial","SEO/HEO","40","35","36950","34970"
"In post","2023","Asian","Finance","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Corporate Finance","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Finance","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Corporate Finance","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Finance","AA/AO","60","55","24240","24280"
"In post","2023","Asian","Finance","Finance","EO","155","155","28800","28120"
"In post","2023","Asian","Finance","Finance","G6/G7","190","190","60540","59330"
"In post","2023","Asian","Finance","Finance","SCS level","20","20","[c]","[c]"
"In post","2023","Asian","Finance","Finance","SEO/HEO","450","435","39780","39150"
"In post","2023","Asian","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Operational Delivery","AA/AO","50","40","22680","22520"
"In post","2023","Asian","Finance","Operational Delivery","EO","35","35","29150","28130"
"In post","2023","Asian","Finance","Operational Delivery","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Finance","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Operational Delivery","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Asian","Finance","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Security","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Security","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Finance","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Security","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Asian","Finance","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Tax","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Unknown","EO","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Unknown","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Asian","Grants Management","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Operational Delivery","AA/AO","40","40","22150","22150"
"In post","2023","Asian","Grants Management","Operational Delivery","EO","10","10","[c]","[c]"
"In post","2023","Asian","Grants Management","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Human Resources","AA/AO","55","50","24000","22520"
"In post","2023","Asian","Human Resources","Human Resources","EO","145","135","28920","28540"
"In post","2023","Asian","Human Resources","Human Resources","G6/G7","105","100","59750","57700"
"In post","2023","Asian","Human Resources","Human Resources","SCS level","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","Human Resources","SEO/HEO","310","300","38150","37700"
"In post","2023","Asian","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Operational Delivery","AA/AO","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","Operational Delivery","EO","65","65","29230","28120"
"In post","2023","Asian","Human Resources","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Operational Delivery","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Asian","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
