"Status","Year","Organisation","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Building Digital UK","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","G6/G7","Male","Unknown","10","5","[c]","[c]"
"In post","2023","Building Digital UK","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SCS level","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Building Digital UK","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SEO/HEO","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Building Digital UK","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SEO/HEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Building Digital UK","SEO/HEO","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Building Digital UK","SEO/HEO","Male","Heterosexual / straight","35","35","35460","35620"
"In post","2023","Building Digital UK","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SEO/HEO","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Building Digital UK","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","AA/AO","Female","Heterosexual / straight","165","145","22360","21720"
"In post","2023","Cabinet Office (excl. agencies)","AA/AO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","AA/AO","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","AA/AO","Female","Unknown","35","35","22690","21830"
"In post","2023","Cabinet Office (excl. agencies)","AA/AO","Male","Heterosexual / straight","120","120","22610","21720"
"In post","2023","Cabinet Office (excl. agencies)","AA/AO","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","AA/AO","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","AA/AO","Male","Unknown","40","40","22850","21830"
"In post","2023","Cabinet Office (excl. agencies)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","EO","Female","Heterosexual / straight","320","300","27220","27430"
"In post","2023","Cabinet Office (excl. agencies)","EO","Female","LGBO","30","30","26000","24610"
"In post","2023","Cabinet Office (excl. agencies)","EO","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","EO","Female","Unknown","70","70","27570","28050"
"In post","2023","Cabinet Office (excl. agencies)","EO","Male","Heterosexual / straight","165","160","27020","27430"
"In post","2023","Cabinet Office (excl. agencies)","EO","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","EO","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","EO","Male","Unknown","100","100","26710","27100"
"In post","2023","Cabinet Office (excl. agencies)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","G6/G7","Female","Heterosexual / straight","795","765","58900","56430"
"In post","2023","Cabinet Office (excl. agencies)","G6/G7","Female","LGBO","85","85","57540","56430"
"In post","2023","Cabinet Office (excl. agencies)","G6/G7","Female","Undeclared","90","90","58870","56430"
"In post","2023","Cabinet Office (excl. agencies)","G6/G7","Female","Unknown","190","185","59510","56430"
"In post","2023","Cabinet Office (excl. agencies)","G6/G7","Male","Heterosexual / straight","725","715","59560","56430"
"In post","2023","Cabinet Office (excl. agencies)","G6/G7","Male","LGBO","110","105","58660","56430"
"In post","2023","Cabinet Office (excl. agencies)","G6/G7","Male","Undeclared","105","100","59020","56430"
"In post","2023","Cabinet Office (excl. agencies)","G6/G7","Male","Unknown","175","170","59490","56430"
"In post","2023","Cabinet Office (excl. agencies)","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","SCS level","Female","Heterosexual / straight","140","135","91960","81640"
"In post","2023","Cabinet Office (excl. agencies)","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","SCS level","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","SCS level","Female","Unknown","50","50","94990","85680"
"In post","2023","Cabinet Office (excl. agencies)","SCS level","Male","Heterosexual / straight","160","160","98380","91800"
"In post","2023","Cabinet Office (excl. agencies)","SCS level","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","SCS level","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","SCS level","Male","Unknown","50","50","105140","95000"
"In post","2023","Cabinet Office (excl. agencies)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","SEO/HEO","Female","Heterosexual / straight","820","795","37370","36680"
"In post","2023","Cabinet Office (excl. agencies)","SEO/HEO","Female","LGBO","70","70","37370","35740"
"In post","2023","Cabinet Office (excl. agencies)","SEO/HEO","Female","Undeclared","65","65","37900","38050"
"In post","2023","Cabinet Office (excl. agencies)","SEO/HEO","Female","Unknown","155","150","38250","37750"
"In post","2023","Cabinet Office (excl. agencies)","SEO/HEO","Male","Heterosexual / straight","600","595","37540","36680"
"In post","2023","Cabinet Office (excl. agencies)","SEO/HEO","Male","LGBO","90","90","37220","35650"
"In post","2023","Cabinet Office (excl. agencies)","SEO/HEO","Male","Undeclared","75","70","38030","36680"
"In post","2023","Cabinet Office (excl. agencies)","SEO/HEO","Male","Unknown","140","140","37580","36490"
"In post","2023","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","SEO/HEO","Female","Heterosexual / straight","225","225","32500","32960"
"In post","2023","Central Civil Service Fast Stream","SEO/HEO","Female","LGBO","40","35","32000","32960"
"In post","2023","Central Civil Service Fast Stream","SEO/HEO","Female","Undeclared","30","30","32590","32960"
"In post","2023","Central Civil Service Fast Stream","SEO/HEO","Female","Unknown","700","700","29940","30130"
"In post","2023","Central Civil Service Fast Stream","SEO/HEO","Male","Heterosexual / straight","150","150","32560","32960"
"In post","2023","Central Civil Service Fast Stream","SEO/HEO","Male","LGBO","30","30","32280","32960"
"In post","2023","Central Civil Service Fast Stream","SEO/HEO","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","SEO/HEO","Male","Unknown","465","465","30020","30130"
"In post","2023","Central Civil Service Fast Stream","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","Heterosexual / straight","35","30","25980","25970"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","Unknown","45","40","25950","25970"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","Unknown","35","30","26050","25920"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","Heterosexual / straight","30","30","52020","49400"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","Unknown","45","40","54340","50970"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","Heterosexual / straight","75","70","33870","30820"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","Undeclared","10","5","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","Unknown","90","85","33400","30820"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","Heterosexual / straight","70","70","33690","30820"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","Unknown","75","75","34640","37300"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","AA/AO","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Charity Commission","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","AA/AO","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Charity Commission","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
