"Status","Year","Ethnicity","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Project Delivery","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Black","Project Delivery","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Black","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Female","Heterosexual / straight","85","80","37330","35410"
"In post","2023","Black","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Black","Property","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Black","Property","Male","Heterosexual / straight","65","65","39770","38300"
"In post","2023","Black","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Black","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Female","Heterosexual / straight","65","60","38080","35700"
"In post","2023","Black","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Male","Heterosexual / straight","95","95","33810","27500"
"In post","2023","Black","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Female","Heterosexual / straight","110","110","38560","35680"
"In post","2023","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Black","Unknown","Female","Unknown","25","25","[c]","[c]"
"In post","2023","Black","Unknown","Male","Heterosexual / straight","75","75","38620","35010"
"In post","2023","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Female","Heterosexual / straight","90","85","46540","43650"
"In post","2023","Mixed","Analysis","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Mixed","Analysis","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Male","Heterosexual / straight","115","110","42910","39620"
"In post","2023","Mixed","Analysis","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Female","Heterosexual / straight","65","65","45850","39430"
"In post","2023","Mixed","Commercial","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Mixed","Commercial","Male","Heterosexual / straight","45","45","48480","41910"
"In post","2023","Mixed","Commercial","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Female","Heterosexual / straight","65","60","45530","40920"
"In post","2023","Mixed","Communications","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Communications","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Mixed","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Mixed","Communications","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Female","Heterosexual / straight","120","115","31820","28130"
"In post","2023","Mixed","Counter Fraud","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Female","Undeclared","20","15","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Male","Heterosexual / straight","110","110","36990","34170"
"In post","2023","Mixed","Counter Fraud","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Female","Heterosexual / straight","70","60","24000","22520"
"In post","2023","Mixed","Debt","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Debt","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Mixed","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Female","Heterosexual / straight","120","120","44700","41120"
"In post","2023","Mixed","Digital, Data & Technology","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Male","Heterosexual / straight","195","190","42390","39500"
"In post","2023","Mixed","Digital, Data & Technology","Male","LGBO","30","30","45800","43000"
"In post","2023","Mixed","Digital, Data & Technology","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","Female","Heterosexual / straight","110","105","40970","38020"
"In post","2023","Mixed","Finance","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Mixed","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Finance","Male","Heterosexual / straight","75","75","45070","42340"
"In post","2023","Mixed","Finance","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Mixed","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Mixed","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","Female","Heterosexual / straight","170","165","41470","37720"
"In post","2023","Mixed","Human Resources","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Mixed","Human Resources","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Mixed","Human Resources","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Human Resources","Male","Heterosexual / straight","70","70","39040","34710"
"In post","2023","Mixed","Human Resources","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Mixed","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","Female","Heterosexual / straight","210","190","47340","49050"
"In post","2023","Mixed","Legal","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Mixed","Legal","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Mixed","Legal","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Mixed","Legal","Male","Heterosexual / straight","100","95","49280","52060"
"In post","2023","Mixed","Legal","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Mixed","Legal","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Mixed","Legal","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","No function","Female","Heterosexual / straight","2990","2785","34230","30840"
"In post","2023","Mixed","No function","Female","LGBO","330","315","33380","29600"
"In post","2023","Mixed","No function","Female","Undeclared","280","255","34580","29750"
"In post","2023","Mixed","No function","Female","Unknown","195","170","32930","28120"
