"Status","Year","Organisation","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","70","70","36330","30820"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","90","85","33650","30350"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","London","Heterosexual / straight","45","45","45590","38800"
"In post","2023","Charity Commission","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","London","Unknown","30","30","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","North West (England)","Heterosexual / straight","210","200","34590","30170"
"In post","2023","Charity Commission","Charity Commission","North West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","North West (England)","Unknown","135","130","33070","30170"
"In post","2023","Charity Commission","Charity Commission","South West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","South West (England)","Unknown","15","10","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Unknown","5","5","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","Heterosexual / straight","35","35","28140","25610"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Wales","Heterosexual / straight","795","745","33240","28070"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Wales","LGBO","35","35","30560","25610"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Wales","Undeclared","95","90","33770","28070"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Wales","Unknown","175","155","29510","23240"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","London","Heterosexual / straight","635","615","62760","58060"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","London","LGBO","60","60","61550","58970"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","London","Undeclared","75","70","65940","60600"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","London","Unknown","20","20","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","North West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Scotland","Heterosexual / straight","60","60","59490","55950"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Wales","Heterosexual / straight","10","10","[c]","[c]"
