"Status","Year","Age","Disability","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Declared non-disabled","Legal","LGBO","110","110","33380","28200"
"In post","2023","20-29","Declared non-disabled","Legal","Undeclared","50","50","36830","31350"
"In post","2023","20-29","Declared non-disabled","Legal","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","No function","Heterosexual / straight","25255","24825","30340","28480"
"In post","2023","20-29","Declared non-disabled","No function","LGBO","2785","2755","31180","28880"
"In post","2023","20-29","Declared non-disabled","No function","Undeclared","1315","1295","31430","29080"
"In post","2023","20-29","Declared non-disabled","No function","Unknown","615","595","29130","28120"
"In post","2023","20-29","Declared non-disabled","Project Delivery","Heterosexual / straight","1465","1455","35660","33990"
"In post","2023","20-29","Declared non-disabled","Project Delivery","LGBO","120","120","36510","34110"
"In post","2023","20-29","Declared non-disabled","Project Delivery","Undeclared","70","65","34480","32500"
"In post","2023","20-29","Declared non-disabled","Project Delivery","Unknown","70","70","33870","32350"
"In post","2023","20-29","Declared non-disabled","Property","Heterosexual / straight","465","460","31010","29660"
"In post","2023","20-29","Declared non-disabled","Property","LGBO","55","55","29420","26890"
"In post","2023","20-29","Declared non-disabled","Property","Undeclared","30","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Property","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Security","Heterosexual / straight","485","480","30510","28560"
"In post","2023","20-29","Declared non-disabled","Security","LGBO","50","50","29300","27500"
"In post","2023","20-29","Declared non-disabled","Security","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Security","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Heterosexual / straight","1895","1880","32570","30650"
"In post","2023","20-29","Declared non-disabled","Unknown","LGBO","255","250","31970","30630"
"In post","2023","20-29","Declared non-disabled","Unknown","Undeclared","110","105","31900","31180"
"In post","2023","20-29","Declared non-disabled","Unknown","Unknown","95","95","30320","29560"
"In post","2023","20-29","Undeclared","Analysis","Heterosexual / straight","65","65","37850","35740"
"In post","2023","20-29","Undeclared","Analysis","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Analysis","Undeclared","35","35","36900","35170"
"In post","2023","20-29","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Commercial","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Commercial","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Commercial","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Communications","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Communications","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Communications","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Counter Fraud","Heterosexual / straight","35","35","30180","28120"
"In post","2023","20-29","Undeclared","Counter Fraud","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Counter Fraud","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Debt","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Debt","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Debt","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Digital, Data & Technology","Heterosexual / straight","45","45","36270","34700"
"In post","2023","20-29","Undeclared","Digital, Data & Technology","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Digital, Data & Technology","Undeclared","40","40","34830","33700"
"In post","2023","20-29","Undeclared","Digital, Data & Technology","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Finance","Heterosexual / straight","30","30","35300","32640"
"In post","2023","20-29","Undeclared","Finance","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Finance","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Grants Management","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Grants Management","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Grants Management","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Human Resources","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","20-29","Undeclared","Human Resources","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Human Resources","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Legal","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Legal","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Legal","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","No function","Heterosexual / straight","775","765","31390","28880"
"In post","2023","20-29","Undeclared","No function","LGBO","220","215","30300","28120"
"In post","2023","20-29","Undeclared","No function","Undeclared","475","465","32510","31350"
"In post","2023","20-29","Undeclared","No function","Unknown","105","105","34310","29590"
"In post","2023","20-29","Undeclared","Project Delivery","Heterosexual / straight","40","40","34350","32500"
"In post","2023","20-29","Undeclared","Project Delivery","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Project Delivery","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Property","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Security","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Security","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Security","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","Heterosexual / straight","30","30","31710","31700"
"In post","2023","20-29","Undeclared","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Analysis","Heterosexual / straight","455","450","35820","34220"
"In post","2023","20-29","Unknown","Analysis","LGBO","65","65","35150","33230"
"In post","2023","20-29","Unknown","Analysis","Undeclared","55","55","33960","32960"
"In post","2023","20-29","Unknown","Analysis","Unknown","720","715","36720","35410"
"In post","2023","20-29","Unknown","Commercial","Heterosexual / straight","135","135","31500","30370"
"In post","2023","20-29","Unknown","Commercial","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Commercial","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","Commercial","Unknown","245","240","32760","30130"
"In post","2023","20-29","Unknown","Communications","Heterosexual / straight","110","110","36340","34250"
"In post","2023","20-29","Unknown","Communications","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","Communications","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","Communications","Unknown","215","215","37530","36930"
"In post","2023","20-29","Unknown","Counter Fraud","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","20-29","Unknown","Counter Fraud","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Counter Fraud","Unknown","425","420","31410","28130"
"In post","2023","20-29","Unknown","Debt","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Debt","Unknown","570","555","23510","22520"
"In post","2023","20-29","Unknown","Digital, Data & Technology","Heterosexual / straight","325","325","34090","32230"
"In post","2023","20-29","Unknown","Digital, Data & Technology","LGBO","55","55","34070","32660"
"In post","2023","20-29","Unknown","Digital, Data & Technology","Undeclared","45","45","34310","32960"
"In post","2023","20-29","Unknown","Digital, Data & Technology","Unknown","1035","1030","35370","34400"
"In post","2023","20-29","Unknown","Finance","Heterosexual / straight","160","160","33710","30950"
"In post","2023","20-29","Unknown","Finance","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","Finance","Undeclared","30","30","35700","32960"
"In post","2023","20-29","Unknown","Finance","Unknown","405","390","31870","28840"
"In post","2023","20-29","Unknown","Grants Management","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Grants Management","Unknown","95","90","24670","22150"
"In post","2023","20-29","Unknown","Human Resources","Heterosexual / straight","170","165","32370","30000"
"In post","2023","20-29","Unknown","Human Resources","LGBO","30","30","[c]","[c]"
"In post","2023","20-29","Unknown","Human Resources","Undeclared","30","30","[c]","[c]"
"In post","2023","20-29","Unknown","Human Resources","Unknown","285","285","31030","28130"
"In post","2023","20-29","Unknown","Internal Audit","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Internal Audit","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Legal","Heterosexual / straight","330","325","29890","26900"
"In post","2023","20-29","Unknown","Legal","LGBO","30","30","30210","26900"
"In post","2023","20-29","Unknown","Legal","Undeclared","30","30","[c]","[c]"
"In post","2023","20-29","Unknown","Legal","Unknown","195","190","34130","30680"
"In post","2023","20-29","Unknown","No function","Heterosexual / straight","3200","3165","32570","30370"
"In post","2023","20-29","Unknown","No function","LGBO","495","490","33320","30330"
"In post","2023","20-29","Unknown","No function","Undeclared","550","550","37200","34190"
"In post","2023","20-29","Unknown","No function","Unknown","14380","14130","29020","26840"
"In post","2023","20-29","Unknown","Project Delivery","Heterosexual / straight","430","425","34500","32960"
"In post","2023","20-29","Unknown","Project Delivery","LGBO","45","45","33750","31060"
"In post","2023","20-29","Unknown","Project Delivery","Undeclared","40","40","34880","33660"
"In post","2023","20-29","Unknown","Project Delivery","Unknown","700","695","34810","33400"
"In post","2023","20-29","Unknown","Property","Heterosexual / straight","45","45","28140","27140"
"In post","2023","20-29","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Property","Unknown","400","390","28800","26890"
"In post","2023","20-29","Unknown","Security","Heterosexual / straight","155","155","29810","27500"
"In post","2023","20-29","Unknown","Security","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Security","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Security","Unknown","440","440","29370","27480"
"In post","2023","20-29","Unknown","Unknown","Heterosexual / straight","515","510","31370","30650"
"In post","2023","20-29","Unknown","Unknown","LGBO","80","80","33250","32480"
"In post","2023","20-29","Unknown","Unknown","Undeclared","65","65","31450","31390"
"In post","2023","20-29","Unknown","Unknown","Unknown","2235","2210","30510","29450"
"In post","2023","30-39","Declared disabled","Analysis","Heterosexual / straight","200","190","44520","39890"
"In post","2023","30-39","Declared disabled","Analysis","LGBO","50","50","41220","39890"
"In post","2023","30-39","Declared disabled","Analysis","Undeclared","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Analysis","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Commercial","Heterosexual / straight","115","110","43640","39050"
"In post","2023","30-39","Declared disabled","Commercial","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Commercial","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Commercial","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Communications","Heterosexual / straight","55","55","42230","39730"
"In post","2023","30-39","Declared disabled","Communications","LGBO","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Communications","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Counter Fraud","Heterosexual / straight","220","205","33290","31280"
"In post","2023","30-39","Declared disabled","Counter Fraud","LGBO","60","60","32740","31280"
"In post","2023","30-39","Declared disabled","Counter Fraud","Undeclared","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Counter Fraud","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Debt","Heterosexual / straight","100","90","24510","22520"
"In post","2023","30-39","Declared disabled","Debt","LGBO","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Debt","Undeclared","10","10","[c]","[c]"
