"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Economics","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","AA/AO","20","20","[c]","[c]"
"In post","2023","Mixed","Finance","EO","35","35","27980","27130"
"In post","2023","Mixed","Finance","G6/G7","65","65","60570","58570"
"In post","2023","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","SEO/HEO","75","75","39440","39290"
"In post","2023","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Geography","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Geography","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","AA/AO","20","20","[c]","[c]"
"In post","2023","Mixed","Human Resources","EO","50","50","28990","28370"
"In post","2023","Mixed","Human Resources","G6/G7","65","60","58480","58700"
"In post","2023","Mixed","Human Resources","SCS level","10","10","[c]","[c]"
"In post","2023","Mixed","Human Resources","SEO/HEO","120","115","38340","38540"
"In post","2023","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Inspector of Education and Training","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Inspector of Education and Training","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Inspector of Education and Training","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","EO","25","20","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","G6/G7","10","10","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Mixed","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","International Trade","G6/G7","20","20","[c]","[c]"
"In post","2023","Mixed","International Trade","SCS level","5","5","[c]","[c]"
"In post","2023","Mixed","International Trade","SEO/HEO","35","30","38690","38540"
"In post","2023","Mixed","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Knowledge and Information Management","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Knowledge and Information Management","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","AA/AO","5","5","[c]","[c]"
"In post","2023","Mixed","Legal","EO","35","35","29720","29730"
"In post","2023","Mixed","Legal","G6/G7","195","180","60610","59400"
"In post","2023","Mixed","Legal","SCS level","20","15","[c]","[c]"
"In post","2023","Mixed","Legal","SEO/HEO","50","50","40490","40300"
"In post","2023","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Medicine","G6/G7","20","15","[c]","[c]"
"In post","2023","Mixed","Medicine","SCS level","10","10","[c]","[c]"
"In post","2023","Mixed","Medicine","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Operational Delivery","AA/AO","1705","1560","25160","22520"
"In post","2023","Mixed","Operational Delivery","EO","1515","1415","29480","28120"
"In post","2023","Mixed","Operational Delivery","G6/G7","140","135","60400","58000"
"In post","2023","Mixed","Operational Delivery","SCS level","15","15","[c]","[c]"
"In post","2023","Mixed","Operational Delivery","SEO/HEO","710","685","38400","37520"
"In post","2023","Mixed","Operational Delivery","Unknown","660","625","30900","29050"
"In post","2023","Mixed","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Operational Research","G6/G7","10","10","[c]","[c]"
"In post","2023","Mixed","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Operational Research","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Mixed","Other","AA/AO","70","65","22070","21690"
"In post","2023","Mixed","Other","EO","60","60","29140","28750"
"In post","2023","Mixed","Other","G6/G7","20","20","[c]","[c]"
"In post","2023","Mixed","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Other","SEO/HEO","55","55","36800","36180"
"In post","2023","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Policy","AA/AO","20","20","[c]","[c]"
"In post","2023","Mixed","Policy","EO","80","80","29350","29080"
"In post","2023","Mixed","Policy","G6/G7","450","440","58460","56200"
"In post","2023","Mixed","Policy","SCS level","50","50","83170","76480"
"In post","2023","Mixed","Policy","SEO/HEO","500","495","38260","37710"
"In post","2023","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Project Delivery","AA/AO","10","10","[c]","[c]"
"In post","2023","Mixed","Project Delivery","EO","30","30","28690","28120"
"In post","2023","Mixed","Project Delivery","G6/G7","115","110","60980","59290"
"In post","2023","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Project Delivery","SEO/HEO","210","205","38070","37980"
"In post","2023","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","AA/AO","15","15","[c]","[c]"
"In post","2023","Mixed","Property","EO","20","15","[c]","[c]"
"In post","2023","Mixed","Property","G6/G7","10","10","[c]","[c]"
"In post","2023","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","SEO/HEO","50","45","37840","37000"
"In post","2023","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Psychology","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Psychology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Psychology","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Science and Engineering","AA/AO","10","10","[c]","[c]"
"In post","2023","Mixed","Science and Engineering","EO","25","20","[c]","[c]"
"In post","2023","Mixed","Science and Engineering","G6/G7","50","50","56080","54580"
"In post","2023","Mixed","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Science and Engineering","SEO/HEO","125","125","37130","37430"
"In post","2023","Mixed","Science and Engineering","Unknown","15","15","[c]","[c]"
"In post","2023","Mixed","Security","AA/AO","45","45","30450","28410"
"In post","2023","Mixed","Security","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Security","G6/G7","10","10","[c]","[c]"
"In post","2023","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","SEO/HEO","40","40","40170","37960"
"In post","2023","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Social Research","G6/G7","15","15","[c]","[c]"
"In post","2023","Mixed","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Social Research","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Mixed","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Statistics","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Statistics","G6/G7","20","20","[c]","[c]"
"In post","2023","Mixed","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Statistics","SEO/HEO","45","45","37650","37590"
"In post","2023","Mixed","Tax","AA/AO","30","30","22670","22520"
"In post","2023","Mixed","Tax","EO","55","55","28520","27890"
"In post","2023","Mixed","Tax","G6/G7","35","35","63080","58600"
"In post","2023","Mixed","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Tax","SEO/HEO","135","130","37620","35000"
"In post","2023","Mixed","Unknown","AA/AO","50","50","23730","22520"
"In post","2023","Mixed","Unknown","EO","80","75","29380","29100"
"In post","2023","Mixed","Unknown","G6/G7","120","115","62340","62520"
"In post","2023","Mixed","Unknown","SCS level","15","15","[c]","[c]"
"In post","2023","Mixed","Unknown","SEO/HEO","240","235","36950","35650"
"In post","2023","Mixed","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","G6/G7","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","SEO/HEO","25","20","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","G6/G7","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","AA/AO","15","10","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","EO","30","30","30100","30930"
"In post","2023","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","EO","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","G6/G7","40","40","59510","57970"
"In post","2023","Other ethnicity","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","SEO/HEO","65","65","39660","39730"
"In post","2023","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","G6/G7","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","EO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Finance","G6/G7","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","AA/AO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","EO","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","G6/G7","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","EO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
