"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Scotland","Eastern Scotland","East Lothian and Midlothian","90","80","32350","28120"
"In post","2023","Declared non-disabled","Scotland","Eastern Scotland","Falkirk","925","800","28390","28120"
"In post","2023","Declared non-disabled","Scotland","Eastern Scotland","Perth and Kinross, and Stirling","480","445","33560","30440"
"In post","2023","Declared non-disabled","Scotland","Eastern Scotland","West Lothian","295","275","36090","29450"
"In post","2023","Declared non-disabled","Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","155","145","31900","29560"
"In post","2023","Declared non-disabled","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","790","745","32020","28120"
"In post","2023","Declared non-disabled","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","235","220","31600","29560"
"In post","2023","Declared non-disabled","Scotland","Highlands and Islands","Na h-Eileanan Siar","130","120","28220","27260"
"In post","2023","Declared non-disabled","Scotland","Highlands and Islands","Orkney Islands","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Highlands and Islands","Shetland Islands","35","35","30280","29450"
"In post","2023","Declared non-disabled","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","1065","990","40690","33390"
"In post","2023","Declared non-disabled","Scotland","Southern Scotland","Dumfries and Galloway","340","315","32200","29560"
"In post","2023","Declared non-disabled","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","755","690","29030","28120"
"In post","2023","Declared non-disabled","Scotland","Southern Scotland","Scottish Borders","265","245","34290","30440"
"In post","2023","Declared non-disabled","Scotland","Southern Scotland","South Ayrshire","155","145","30780","28120"
"In post","2023","Declared non-disabled","Scotland","Southern Scotland","South Lanarkshire","1775","1600","31800","28120"
"In post","2023","Declared non-disabled","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","1220","1165","33510","28560"
"In post","2023","Declared non-disabled","Scotland","West Central Scotland","Glasgow City","9390","8795","35270","29730"
"In post","2023","Declared non-disabled","Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","600","540","31600","28120"
"In post","2023","Declared non-disabled","Scotland","West Central Scotland","North Lanarkshire","1020","920","29060","28120"
"In post","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","1620","1530","36590","32540"
"In post","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","1110","1050","35280","32380"
"In post","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","1465","1400","36530","32390"
"In post","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","1605","1515","34150","31920"
"In post","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Central Hampshire","2735","2630","39800","36920"
"In post","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Isle of Wight","575","535","29590","28480"
"In post","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","North Hampshire","680","640","36120","30260"
"In post","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Portsmouth","2335","2195","34760","32160"
"In post","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","South Hampshire","2290","2010","32860","28600"
"In post","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Southampton","815","765","35530","31350"
"In post","2023","Declared non-disabled","South East (England)","Kent","East Kent","2995","2770","30390","27650"
"In post","2023","Declared non-disabled","South East (England)","Kent","Kent Thames Gateway","940","885","32550","31890"
"In post","2023","Declared non-disabled","South East (England)","Kent","Medway","910","860","33050","31280"
"In post","2023","Declared non-disabled","South East (England)","Kent","Mid Kent","645","610","32380","31280"
"In post","2023","Declared non-disabled","South East (England)","Kent","West Kent","115","110","37870","32520"
"In post","2023","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Brighton and Hove","430","390","35320","29050"
"In post","2023","Declared non-disabled","South East (England)","Surrey, East and West Sussex","East Surrey","670","635","36460","35490"
"In post","2023","Declared non-disabled","South East (England)","Surrey, East and West Sussex","East Sussex CC","1380","1245","29680","28120"
"In post","2023","Declared non-disabled","South East (England)","Surrey, East and West Sussex","West Surrey","1625","1530","35420","31890"
"In post","2023","Declared non-disabled","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","830","740","32150","28530"
"In post","2023","Declared non-disabled","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","935","855","34670","29730"
"In post","2023","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","1170","1070","29120","28120"
"In post","2023","Declared non-disabled","South West (England)","Devon","Devon CC","4295","3965","35210","32730"
"In post","2023","Declared non-disabled","South West (England)","Devon","Plymouth","2015","1860","34340","30810"
"In post","2023","Declared non-disabled","South West (England)","Devon","Torbay","265","220","28350","28120"
"In post","2023","Declared non-disabled","South West (England)","Dorset and Somerset","Bournemouth, Christchurch and Poole","515","470","30060","28120"
"In post","2023","Declared non-disabled","South West (England)","Dorset and Somerset","Dorset","1440","1345","31790","29890"
"In post","2023","Declared non-disabled","South West (England)","Dorset and Somerset","Somerset CC","1645","1535","33850","30310"
"In post","2023","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","9290","8885","41260","38790"
"In post","2023","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","4465","4185","37710","34230"
"In post","2023","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","905","820","33070","28120"
"In post","2023","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","310","290","34080","28560"
"In post","2023","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","4645","4455","39530","37300"
"In post","2023","Declared non-disabled","Unknown","Unknown","Unknown","590","560","35920","28880"
"In post","2023","Declared non-disabled","Wales","East Wales","Cardiff and Vale of Glamorgan","8475","8010","38150","34520"
"In post","2023","Declared non-disabled","Wales","East Wales","Flintshire and Wrexham","1565","1485","30410","28480"
"In post","2023","Declared non-disabled","Wales","East Wales","Monmouthshire and Newport","3600","3350","38090","32900"
"In post","2023","Declared non-disabled","Wales","East Wales","Powys","435","410","32760","28120"
"In post","2023","Declared non-disabled","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","520","470","28860","28120"
"In post","2023","Declared non-disabled","Wales","West Wales and The Valleys","Central Valleys","2375","2205","32720","28120"
"In post","2023","Declared non-disabled","Wales","West Wales and The Valleys","Conwy and Denbighshire","555","520","38090","34520"
"In post","2023","Declared non-disabled","Wales","West Wales and The Valleys","Gwent Valleys","530","490","34600","28120"
"In post","2023","Declared non-disabled","Wales","West Wales and The Valleys","Gwynedd","610","560","28270","25920"
"In post","2023","Declared non-disabled","Wales","West Wales and The Valleys","Isle of Anglesey","165","150","30880","28120"
"In post","2023","Declared non-disabled","Wales","West Wales and The Valleys","South West Wales","1185","1100","33540","29050"
"In post","2023","Declared non-disabled","Wales","West Wales and The Valleys","Swansea","6420","5790","29540","26780"
"In post","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","285","275","30710","28090"
"In post","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","890","820","30030","28120"
"In post","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","1540","1445","31800","28880"
"In post","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Shropshire","830","790","31610","30440"
"In post","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","2970","2805","33760","30940"
"In post","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","765","695","28690","25830"
"In post","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","1530","1435","38050","34850"
"In post","2023","Declared non-disabled","West Midlands (England)","West Midlands","Birmingham","8475","7950","33660","28130"
