"Status","Year","Disability","Ethnicity","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","Undeclared","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Outside London","Undeclared","80","[c]","33350","28120"
"Leaver Dept.","2023","Undeclared","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","London","Heterosexual / straight","65","[c]","44960","42270"
"Leaver Dept.","2023","Undeclared","White","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Outside London","Heterosexual / straight","165","[c]","31770","28120"
"Leaver Dept.","2023","Undeclared","White","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","London","Heterosexual / straight","90","[c]","40200","35300"
"Leaver Dept.","2023","Unknown","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Outside London","Heterosexual / straight","40","[c]","31650","30330"
"Leaver Dept.","2023","Unknown","Asian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","London","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","London","Undeclared","115","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","London","Unknown","1545","[c]","40980","34550"
"Leaver Dept.","2023","Unknown","Unknown","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Outside London","Unknown","1225","[c]","32170","29250"
"Leaver Dept.","2023","Unknown","Unknown","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","60","[c]","33680","32000"
"Leaver Dept.","2023","Unknown","White","London","Heterosexual / straight","215","[c]","45040","40490"
"Leaver Dept.","2023","Unknown","White","London","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Outside London","Heterosexual / straight","330","[c]","34840","31920"
"Leaver Dept.","2023","Unknown","White","Outside London","LGBO","40","[c]","29950","30330"
"Leaver Dept.","2023","Unknown","White","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Outside London","Unknown","115","[c]","41120","39890"
"Leaver Dept.","2023","Unknown","White","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","London","Heterosexual / straight","60","[c]","33930","30950"
"New entrant CS","2023","Declared disabled","Asian","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Outside London","Heterosexual / straight","160","[c]","26350","23230"
"New entrant CS","2023","Declared disabled","Asian","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","London","Heterosexual / straight","50","[c]","31360","29370"
"New entrant CS","2023","Declared disabled","Black","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Outside London","Heterosexual / straight","45","[c]","28490","23230"
"New entrant CS","2023","Declared disabled","Black","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Outside London","Heterosexual / straight","65","[c]","28600","24070"
"New entrant CS","2023","Declared disabled","Mixed","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","Unknown","95","[c]","28200","25750"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","London","Heterosexual / straight","185","[c]","38940","35400"
"New entrant CS","2023","Declared disabled","White","London","LGBO","90","[c]","34280","33090"
"New entrant CS","2023","Declared disabled","White","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","London","Unknown","50","[c]","32160","28840"
"New entrant CS","2023","Declared disabled","White","Outside London","Heterosexual / straight","1850","[c]","27860","23640"
"New entrant CS","2023","Declared disabled","White","Outside London","LGBO","535","[c]","27460","24270"
"New entrant CS","2023","Declared disabled","White","Outside London","Undeclared","130","[c]","27980","24070"
"New entrant CS","2023","Declared disabled","White","Outside London","Unknown","110","[c]","30130","27650"
"New entrant CS","2023","Declared disabled","White","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","London","Heterosexual / straight","650","[c]","35570","31660"
"New entrant CS","2023","Declared non-disabled","Asian","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Outside London","Heterosexual / straight","1680","[c]","27280","22520"
"New entrant CS","2023","Declared non-disabled","Asian","Outside London","LGBO","40","[c]","27440","22520"
"New entrant CS","2023","Declared non-disabled","Asian","Outside London","Undeclared","70","[c]","28560","23340"
"New entrant CS","2023","Declared non-disabled","Asian","Outside London","Unknown","65","[c]","30910","22520"
"New entrant CS","2023","Declared non-disabled","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","London","Heterosexual / straight","420","[c]","34690","32110"
"New entrant CS","2023","Declared non-disabled","Black","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Outside London","Heterosexual / straight","765","[c]","29070","27390"
"New entrant CS","2023","Declared non-disabled","Black","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
