"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Corporate Finance","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Female","205","180","30960","28120"
"In post","2023","Undeclared","Counter Fraud","Male","290","265","32560","29730"
"In post","2023","Undeclared","Digital, Data and Technology","Female","240","230","44310","41300"
"In post","2023","Undeclared","Digital, Data and Technology","Male","890","870","45330","42140"
"In post","2023","Undeclared","Economics","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Economics","Male","55","50","54950","57660"
"In post","2023","Undeclared","Finance","Female","160","150","41960","38380"
"In post","2023","Undeclared","Finance","Male","250","245","43160","39240"
"In post","2023","Undeclared","Geography","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Geography","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Female","225","215","39680","36210"
"In post","2023","Undeclared","Human Resources","Male","215","210","37040","33990"
"In post","2023","Undeclared","Inspector of Education and Training","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","Female","50","45","34990","31750"
"In post","2023","Undeclared","Intelligence Analysis","Male","125","120","37950","34300"
"In post","2023","Undeclared","Internal Audit","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","International Trade","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","International Trade","Male","35","35","52470","55500"
"In post","2023","Undeclared","Knowledge and Information Management","Female","60","55","35960","32250"
"In post","2023","Undeclared","Knowledge and Information Management","Male","80","80","37650","33870"
"In post","2023","Undeclared","Legal","Female","205","185","53150","54100"
"In post","2023","Undeclared","Legal","Male","210","205","50340","48680"
"In post","2023","Undeclared","Medicine","Female","40","35","59980","50210"
"In post","2023","Undeclared","Medicine","Male","30","30","77980","74000"
"In post","2023","Undeclared","Operational Delivery","Female","4585","4000","29490","28120"
"In post","2023","Undeclared","Operational Delivery","Male","5305","5015","31780","28590"
"In post","2023","Undeclared","Operational Research","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Operational Research","Male","40","35","46080","49260"
"In post","2023","Undeclared","Other","Female","255","230","32600","28490"
"In post","2023","Undeclared","Other","Male","340","325","34880","28120"
"In post","2023","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","Male","15","10","[c]","[c]"
"In post","2023","Undeclared","Policy","Female","450","430","48280","43780"
"In post","2023","Undeclared","Policy","Male","710","695","51980","51150"
"In post","2023","Undeclared","Project Delivery","Female","255","240","45340","41950"
"In post","2023","Undeclared","Project Delivery","Male","450","440","49340","46350"
"In post","2023","Undeclared","Property","Female","105","100","39150","35020"
"In post","2023","Undeclared","Property","Male","185","180","41250","39070"
"In post","2023","Undeclared","Psychology","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Psychology","Male","10","5","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","Female","175","165","43560","40800"
"In post","2023","Undeclared","Science and Engineering","Male","650","630","45030","43550"
"In post","2023","Undeclared","Security","Female","80","75","38170","35190"
"In post","2023","Undeclared","Security","Male","385","375","38540","40880"
"In post","2023","Undeclared","Social Research","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Social Research","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Statistics","Female","25","20","[c]","[c]"
"In post","2023","Undeclared","Statistics","Male","60","60","44860","42140"
"In post","2023","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Tax","Female","240","215","41590","35070"
"In post","2023","Undeclared","Tax","Male","445","425","45110","42060"
"In post","2023","Undeclared","Unknown","Female","190","180","44090","39660"
"In post","2023","Undeclared","Unknown","Male","335","330","47730","42490"
"In post","2023","Undeclared","Veterinarian","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","Female","335","325","40210","36000"
"In post","2023","Unknown","Commercial","Male","375","375","43740","38470"
"In post","2023","Unknown","Communications","Female","395","385","44500","41870"
"In post","2023","Unknown","Communications","Male","290","290","45100","40790"
"In post","2023","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Female","430","400","33080","29730"
"In post","2023","Unknown","Counter Fraud","Male","455","445","35130","32520"
"In post","2023","Unknown","Digital, Data and Technology","Female","1045","1010","44070","40880"
"In post","2023","Unknown","Digital, Data and Technology","Male","2480","2455","44110","40790"
"In post","2023","Unknown","Economics","Female","100","100","45520","40600"
"In post","2023","Unknown","Economics","Male","225","220","46460","39310"
"In post","2023","Unknown","Finance","Female","555","525","39120","35000"
"In post","2023","Unknown","Finance","Male","525","520","42330","39190"
"In post","2023","Unknown","Geography","Female","35","35","30490","27610"
"In post","2023","Unknown","Geography","Male","90","85","31390","29880"
"In post","2023","Unknown","Human Resources","Female","850","815","39710","35650"
"In post","2023","Unknown","Human Resources","Male","530","525","39180","34300"
"In post","2023","Unknown","Inspector of Education and Training","Female","40","35","59690","52750"
"In post","2023","Unknown","Inspector of Education and Training","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","Female","140","135","32770","29890"
"In post","2023","Unknown","Intelligence Analysis","Male","180","180","35040","32100"
"In post","2023","Unknown","Internal Audit","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Male","10","10","[c]","[c]"
"In post","2023","Unknown","International Trade","Female","255","250","48000","43570"
"In post","2023","Unknown","International Trade","Male","285","285","47960","42220"
"In post","2023","Unknown","Knowledge and Information Management","Female","120","115","35900","34170"
"In post","2023","Unknown","Knowledge and Information Management","Male","100","100","39150","36180"
"In post","2023","Unknown","Legal","Female","845","780","50230","52020"
"In post","2023","Unknown","Legal","Male","585","565","48710","45170"
"In post","2023","Unknown","Medicine","Female","305","260","48630","40590"
"In post","2023","Unknown","Medicine","Male","120","105","62250","46870"
"In post","2023","Unknown","Operational Delivery","Female","21690","19815","27520","25750"
"In post","2023","Unknown","Operational Delivery","Male","18145","17465","28880","26960"
"In post","2023","Unknown","Operational Research","Female","85","80","32030","23690"
"In post","2023","Unknown","Operational Research","Male","120","120","36100","34700"
"In post","2023","Unknown","Other","Female","925","875","33850","29890"
"In post","2023","Unknown","Other","Male","2360","2335","39590","37380"
"In post","2023","Unknown","Planning","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Planning","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Policy","Female","2345","2275","47660","43650"
"In post","2023","Unknown","Policy","Male","1915","1905","48220","43860"
"In post","2023","Unknown","Project Delivery","Female","935","905","43510","41000"
"In post","2023","Unknown","Project Delivery","Male","950","940","46080","42140"
"In post","2023","Unknown","Property","Female","435","395","31750","27810"
"In post","2023","Unknown","Property","Male","645","630","36830","32970"
"In post","2023","Unknown","Psychology","Female","165","155","35320","31310"
"In post","2023","Unknown","Psychology","Male","25","20","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Female","265","255","36450","31290"
"In post","2023","Unknown","Science and Engineering","Male","840","820","37780","34550"
"In post","2023","Unknown","Security","Female","290","280","35350","30670"
"In post","2023","Unknown","Security","Male","1120","1110","34380","30200"
"In post","2023","Unknown","Social Research","Female","115","115","42100","39300"
"In post","2023","Unknown","Social Research","Male","50","50","42960","39300"
"In post","2023","Unknown","Statistics","Female","140","135","39920","38680"
"In post","2023","Unknown","Statistics","Male","165","165","43090","39300"
"In post","2023","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","Female","1610","1500","31970","28130"
"In post","2023","Unknown","Tax","Male","1980","1930","34010","34370"
"In post","2023","Unknown","Unknown","Female","4305","4090","38640","33520"
"In post","2023","Unknown","Unknown","Male","3530","3475","39980","34700"
"In post","2023","Unknown","Veterinarian","Female","20","15","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Male","15","15","[c]","[c]"
"In post","2023","White","Commercial","Female","3175","3020","45510","40620"
"In post","2023","White","Commercial","Male","2565","2520","51520","43400"
"In post","2023","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Female","1760","1660","43790","40880"
"In post","2023","White","Communications","Male","1135","1120","44180","41200"
"In post","2023","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Corporate Finance","Female","25","25","[c]","[c]"
"In post","2023","White","Corporate Finance","Male","15","15","[c]","[c]"
"In post","2023","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Female","3830","3420","30420","28120"
"In post","2023","White","Counter Fraud","Male","2820","2675","33070","28130"
"In post","2023","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data and Technology","Female","5655","5365","43450","39690"
"In post","2023","White","Digital, Data and Technology","Male","9745","9575","45330","41780"
"In post","2023","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Economics","Female","515","490","50650","51640"
"In post","2023","White","Economics","Male","855","845","51100","53900"
"In post","2023","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Female","4035","3765","41510","37680"
"In post","2023","White","Finance","Male","3070","3005","45980","41800"
"In post","2023","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Geography","Female","120","110","33170","34370"
"In post","2023","White","Geography","Male","210","205","33820","34370"
"In post","2023","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Female","6160","5795","40290","36300"
"In post","2023","White","Human Resources","Male","3630","3555","39640","34770"
"In post","2023","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","Female","690","670","64510","66170"
"In post","2023","White","Inspector of Education and Training","Male","265","260","74620","77470"
"In post","2023","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Intelligence Analysis","Female","1115","1040","33150","29900"
"In post","2023","White","Intelligence Analysis","Male","1310","1285","36810","33990"
"In post","2023","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Female","300","280","46740","43980"
"In post","2023","White","Internal Audit","Male","245","235","50280","47600"
"In post","2023","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","International Trade","Female","555","540","48240","43540"
"In post","2023","White","International Trade","Male","680","670","50880","50400"
"In post","2023","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Knowledge and Information Management","Female","1045","980","34720","31580"
"In post","2023","White","Knowledge and Information Management","Male","835","810","37830","34170"
"In post","2023","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Female","4685","4240","53610","53670"
"In post","2023","White","Legal","Male","3020","2930","53610","53750"
"In post","2023","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Medicine","Female","1230","1080","52620","41190"
"In post","2023","White","Medicine","Male","455","415","65710","55170"
"In post","2023","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Delivery","Female","113120","100240","29350","28120"
"In post","2023","White","Operational Delivery","Male","75050","71715","31740","28490"
"In post","2023","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Research","Female","330","310","45010","42540"
"In post","2023","White","Operational Research","Male","435","420","47650","48070"
"In post","2023","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Other","Female","5840","5260","33340","28120"
"In post","2023","White","Other","Male","4870","4735","34040","28120"
"In post","2023","White","Other","Unknown","[c]","[c]","[c]","[c]"
