"Status","Year","Organisation","Parent_department","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Central Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Central Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Cheshire East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Cheshire East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Coventry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Croydon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Croydon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Derby","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Derby","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Devon CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Devon CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Dorset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Dorset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","East Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","East Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","East Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","East Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","East Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","East Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Enfield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Enfield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Liverpool","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Liverpool","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Mid Ulster","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Mid Ulster","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Nottingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Nottingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Peterborough","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Peterborough","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Plymouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Plymouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Sheffield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Sheffield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Shropshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Shropshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Somerset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Somerset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","South Teesside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","South Teesside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","South West Wales","Male","[c]","[c]","[c]","[c]"
