"Status","Year","Function_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","SEO/HEO","Male","Unknown","1740","1720","38790","38470"
"In post","2023","Digital, Data & Technology","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Male","Heterosexual / straight","55","55","37910","38540"
"In post","2023","Digital, Data & Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","AA/AO","Female","Heterosexual / straight","770","640","22790","22520"
"In post","2023","Finance","AA/AO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Finance","AA/AO","Female","Undeclared","115","90","22470","22520"
"In post","2023","Finance","AA/AO","Female","Unknown","370","295","23180","22520"
"In post","2023","Finance","AA/AO","Male","Heterosexual / straight","370","350","22800","22520"
"In post","2023","Finance","AA/AO","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Finance","AA/AO","Male","Undeclared","55","50","22700","22520"
"In post","2023","Finance","AA/AO","Male","Unknown","230","215","22950","22520"
"In post","2023","Finance","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","EO","Female","Heterosexual / straight","895","830","28310","27890"
"In post","2023","Finance","EO","Female","LGBO","40","40","28030","28120"
"In post","2023","Finance","EO","Female","Undeclared","120","110","28350","28120"
"In post","2023","Finance","EO","Female","Unknown","225","215","28530","28120"
"In post","2023","Finance","EO","Male","Heterosexual / straight","510","500","28400","28120"
"In post","2023","Finance","EO","Male","LGBO","40","40","27900","28090"
"In post","2023","Finance","EO","Male","Undeclared","60","60","28760","28130"
"In post","2023","Finance","EO","Male","Unknown","130","130","28510","28120"
"In post","2023","Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","G6/G7","Female","Heterosexual / straight","1100","1055","59390","57970"
"In post","2023","Finance","G6/G7","Female","LGBO","40","35","58000","58170"
"In post","2023","Finance","G6/G7","Female","Undeclared","110","105","60750","59230"
"In post","2023","Finance","G6/G7","Female","Unknown","185","180","60490","59000"
"In post","2023","Finance","G6/G7","Male","Heterosexual / straight","1085","1070","60550","58940"
"In post","2023","Finance","G6/G7","Male","LGBO","65","65","61140","59590"
"In post","2023","Finance","G6/G7","Male","Undeclared","135","135","60420","59000"
"In post","2023","Finance","G6/G7","Male","Unknown","215","210","63410","59340"
"In post","2023","Finance","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","SCS level","Female","Heterosexual / straight","115","110","87760","81690"
"In post","2023","Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","SCS level","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","SCS level","Male","Heterosexual / straight","140","140","94060","82490"
"In post","2023","Finance","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","SCS level","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Finance","SCS level","Male","Unknown","25","25","[c]","[c]"
"In post","2023","Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","SEO/HEO","Female","Heterosexual / straight","2300","2180","38400","38410"
"In post","2023","Finance","SEO/HEO","Female","LGBO","100","95","37090","35790"
"In post","2023","Finance","SEO/HEO","Female","Undeclared","235","220","39040","38470"
"In post","2023","Finance","SEO/HEO","Female","Unknown","385","370","38480","38470"
"In post","2023","Finance","SEO/HEO","Male","Heterosexual / straight","1775","1735","39150","38470"
"In post","2023","Finance","SEO/HEO","Male","LGBO","95","95","37610","35980"
"In post","2023","Finance","SEO/HEO","Male","Undeclared","245","235","39950","39150"
"In post","2023","Finance","SEO/HEO","Male","Unknown","425","420","38710","38470"
"In post","2023","Finance","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Male","Heterosexual / straight","30","30","60090","56460"
"In post","2023","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","AA/AO","Female","Heterosexual / straight","545","465","22130","22150"
"In post","2023","Grants Management","AA/AO","Female","LGBO","45","40","22100","22150"
"In post","2023","Grants Management","AA/AO","Female","Undeclared","70","60","22120","22150"
"In post","2023","Grants Management","AA/AO","Female","Unknown","150","130","22090","22150"
"In post","2023","Grants Management","AA/AO","Male","Heterosexual / straight","365","355","22140","22150"
"In post","2023","Grants Management","AA/AO","Male","LGBO","45","45","22150","22150"
"In post","2023","Grants Management","AA/AO","Male","Undeclared","65","60","22150","22150"
"In post","2023","Grants Management","AA/AO","Male","Unknown","140","135","22130","22150"
"In post","2023","Grants Management","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","EO","Female","Heterosexual / straight","280","255","26050","25920"
"In post","2023","Grants Management","EO","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Grants Management","EO","Female","Undeclared","45","40","26170","25920"
"In post","2023","Grants Management","EO","Female","Unknown","55","50","26210","25920"
"In post","2023","Grants Management","EO","Male","Heterosexual / straight","165","160","26100","25920"
"In post","2023","Grants Management","EO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Grants Management","EO","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Grants Management","EO","Male","Unknown","50","50","26280","25920"
"In post","2023","Grants Management","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","G6/G7","Female","Heterosexual / straight","40","40","54150","50340"
"In post","2023","Grants Management","G6/G7","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Grants Management","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","G6/G7","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Grants Management","G6/G7","Male","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Grants Management","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","G6/G7","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Grants Management","G6/G7","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Grants Management","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","SCS level","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Grants Management","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","SEO/HEO","Female","Heterosexual / straight","175","160","33110","30880"
"In post","2023","Grants Management","SEO/HEO","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Grants Management","SEO/HEO","Female","Undeclared","15","10","[c]","[c]"
"In post","2023","Grants Management","SEO/HEO","Female","Unknown","40","35","34370","32470"
"In post","2023","Grants Management","SEO/HEO","Male","Heterosexual / straight","115","110","34290","32250"
"In post","2023","Grants Management","SEO/HEO","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Grants Management","SEO/HEO","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Grants Management","SEO/HEO","Male","Unknown","45","45","34110","31850"
"In post","2023","Grants Management","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","AA/AO","Female","Heterosexual / straight","665","595","22630","22220"
"In post","2023","Human Resources","AA/AO","Female","LGBO","30","25","[c]","[c]"
"In post","2023","Human Resources","AA/AO","Female","Undeclared","65","60","22370","22220"
"In post","2023","Human Resources","AA/AO","Female","Unknown","135","125","22900","22220"
"In post","2023","Human Resources","AA/AO","Male","Heterosexual / straight","240","235","22500","22220"
"In post","2023","Human Resources","AA/AO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Human Resources","AA/AO","Male","Undeclared","30","30","[c]","[c]"
"In post","2023","Human Resources","AA/AO","Male","Unknown","65","65","22930","22340"
"In post","2023","Human Resources","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","EO","Female","Heterosexual / straight","1455","1345","28110","28120"
"In post","2023","Human Resources","EO","Female","LGBO","75","70","27050","27040"
"In post","2023","Human Resources","EO","Female","Undeclared","155","145","28320","28120"
"In post","2023","Human Resources","EO","Female","Unknown","255","235","28390","28090"
"In post","2023","Human Resources","EO","Male","Heterosexual / straight","1175","1145","29140","28120"
"In post","2023","Human Resources","EO","Male","LGBO","60","60","28480","28120"
"In post","2023","Human Resources","EO","Male","Undeclared","180","175","29600","28120"
"In post","2023","Human Resources","EO","Male","Unknown","245","240","29270","28120"
"In post","2023","Human Resources","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","G6/G7","Female","Heterosexual / straight","1545","1480","58840","57370"
"In post","2023","Human Resources","G6/G7","Female","LGBO","75","70","57120","55150"
"In post","2023","Human Resources","G6/G7","Female","Undeclared","95","95","59130","57380"
"In post","2023","Human Resources","G6/G7","Female","Unknown","180","175","60210","57970"
"In post","2023","Human Resources","G6/G7","Male","Heterosexual / straight","625","615","59730","58440"
"In post","2023","Human Resources","G6/G7","Male","LGBO","90","90","59380","57030"
"In post","2023","Human Resources","G6/G7","Male","Undeclared","60","60","59890","59420"
"In post","2023","Human Resources","G6/G7","Male","Unknown","105","100","60250","57970"
"In post","2023","Human Resources","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","SCS level","Female","Heterosexual / straight","150","140","90090","81820"
"In post","2023","Human Resources","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Human Resources","SCS level","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Human Resources","SCS level","Male","Heterosexual / straight","65","65","90660","85000"
"In post","2023","Human Resources","SCS level","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Human Resources","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Human Resources","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","SEO/HEO","Female","Heterosexual / straight","3145","2970","37520","37120"
"In post","2023","Human Resources","SEO/HEO","Female","LGBO","150","150","36560","35000"
"In post","2023","Human Resources","SEO/HEO","Female","Undeclared","235","225","37770","36210"
"In post","2023","Human Resources","SEO/HEO","Female","Unknown","585","560","40770","38470"
"In post","2023","Human Resources","SEO/HEO","Male","Heterosexual / straight","1625","1595","38470","37420"
"In post","2023","Human Resources","SEO/HEO","Male","LGBO","160","160","37240","37280"
"In post","2023","Human Resources","SEO/HEO","Male","Undeclared","200","195","38470","37240"
"In post","2023","Human Resources","SEO/HEO","Male","Unknown","335","330","40980","38470"
