"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Property","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Property","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","Property","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","SEO/HEO","Heterosexual / straight","265","255","37970","36320"
"In post","2023","Declared disabled","Property","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Property","SEO/HEO","Undeclared","35","35","38140","36920"
"In post","2023","Declared disabled","Property","SEO/HEO","Unknown","30","30","34510","33960"
"In post","2023","Declared disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","AA/AO","Heterosexual / straight","295","285","26740","22220"
"In post","2023","Declared disabled","Security","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Security","AA/AO","Undeclared","45","45","31650","27230"
"In post","2023","Declared disabled","Security","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","Security","EO","Heterosexual / straight","120","115","31670","28120"
"In post","2023","Declared disabled","Security","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","G6/G7","Heterosexual / straight","45","45","59470","57510"
"In post","2023","Declared disabled","Security","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","SEO/HEO","Heterosexual / straight","180","175","39050","37430"
"In post","2023","Declared disabled","Security","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Security","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Security","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","AA/AO","Heterosexual / straight","240","225","24700","24890"
"In post","2023","Declared disabled","Unknown","AA/AO","LGBO","80","75","23980","23340"
"In post","2023","Declared disabled","Unknown","AA/AO","Undeclared","30","30","24350","24890"
"In post","2023","Declared disabled","Unknown","AA/AO","Unknown","60","55","25610","24890"
"In post","2023","Declared disabled","Unknown","EO","Heterosexual / straight","340","320","30180","29450"
"In post","2023","Declared disabled","Unknown","EO","LGBO","70","70","29410","29450"
"In post","2023","Declared disabled","Unknown","EO","Undeclared","30","30","29680","29270"
"In post","2023","Declared disabled","Unknown","EO","Unknown","40","35","30290","30440"
"In post","2023","Declared disabled","Unknown","G6/G7","Heterosexual / straight","360","335","62200","59890"
"In post","2023","Declared disabled","Unknown","G6/G7","LGBO","65","60","62760","61900"
"In post","2023","Declared disabled","Unknown","G6/G7","Undeclared","35","35","60840","57360"
"In post","2023","Declared disabled","Unknown","G6/G7","Unknown","80","75","56570","52170"
"In post","2023","Declared disabled","Unknown","SCS level","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Declared disabled","Unknown","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","SEO/HEO","Heterosexual / straight","800","765","39740","39690"
"In post","2023","Declared disabled","Unknown","SEO/HEO","LGBO","170","165","37880","37830"
"In post","2023","Declared disabled","Unknown","SEO/HEO","Undeclared","75","70","39910","39420"
"In post","2023","Declared disabled","Unknown","SEO/HEO","Unknown","180","175","33570","30130"
"In post","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","AA/AO","Heterosexual / straight","85","80","22730","22420"
"In post","2023","Declared non-disabled","Analysis","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","AA/AO","Unknown","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","EO","Heterosexual / straight","395","380","27830","27890"
"In post","2023","Declared non-disabled","Analysis","EO","LGBO","40","40","27120","26640"
"In post","2023","Declared non-disabled","Analysis","EO","Undeclared","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","EO","Unknown","75","70","26870","25970"
"In post","2023","Declared non-disabled","Analysis","G6/G7","Heterosexual / straight","2045","1945","60680","58730"
"In post","2023","Declared non-disabled","Analysis","G6/G7","LGBO","125","120","61300","59490"
"In post","2023","Declared non-disabled","Analysis","G6/G7","Undeclared","120","110","62340","60030"
"In post","2023","Declared non-disabled","Analysis","G6/G7","Unknown","135","130","57610","54010"
"In post","2023","Declared non-disabled","Analysis","SCS level","Heterosexual / straight","145","140","89460","83030"
"In post","2023","Declared non-disabled","Analysis","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","SEO/HEO","Heterosexual / straight","2430","2350","38140","38390"
"In post","2023","Declared non-disabled","Analysis","SEO/HEO","LGBO","255","255","37130","36910"
"In post","2023","Declared non-disabled","Analysis","SEO/HEO","Undeclared","175","170","38730","39150"
"In post","2023","Declared non-disabled","Analysis","SEO/HEO","Unknown","210","205","36230","37300"
"In post","2023","Declared non-disabled","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","AA/AO","Heterosexual / straight","130","120","22890","22360"
"In post","2023","Declared non-disabled","Commercial","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","EO","Heterosexual / straight","360","340","27700","27160"
"In post","2023","Declared non-disabled","Commercial","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","EO","Undeclared","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","G6/G7","Heterosexual / straight","1280","1255","63060","61290"
"In post","2023","Declared non-disabled","Commercial","G6/G7","LGBO","55","55","61640","56740"
"In post","2023","Declared non-disabled","Commercial","G6/G7","Undeclared","80","75","61170","59610"
"In post","2023","Declared non-disabled","Commercial","G6/G7","Unknown","205","200","65610","65500"
"In post","2023","Declared non-disabled","Commercial","SCS level","Heterosexual / straight","185","180","113680","107430"
"In post","2023","Declared non-disabled","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","SEO/HEO","Heterosexual / straight","1760","1710","38540","38170"
"In post","2023","Declared non-disabled","Commercial","SEO/HEO","LGBO","75","75","37510","37300"
"In post","2023","Declared non-disabled","Commercial","SEO/HEO","Undeclared","130","120","38710","39260"
"In post","2023","Declared non-disabled","Commercial","SEO/HEO","Unknown","105","100","39000","39580"
"In post","2023","Declared non-disabled","Commercial","Unknown","Heterosexual / straight","100","95","44980","42840"
"In post","2023","Declared non-disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","AA/AO","Heterosexual / straight","80","75","23200","22370"
"In post","2023","Declared non-disabled","Communications","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","AA/AO","Undeclared","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","EO","Heterosexual / straight","240","230","28600","28140"
"In post","2023","Declared non-disabled","Communications","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","EO","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","G6/G7","Heterosexual / straight","575","555","59960","58170"
"In post","2023","Declared non-disabled","Communications","G6/G7","LGBO","50","50","60680","59160"
"In post","2023","Declared non-disabled","Communications","G6/G7","Undeclared","40","40","61390","59530"
"In post","2023","Declared non-disabled","Communications","G6/G7","Unknown","30","30","57320","56480"
"In post","2023","Declared non-disabled","Communications","SCS level","Heterosexual / straight","75","75","91480","83710"
"In post","2023","Declared non-disabled","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","SEO/HEO","Heterosexual / straight","1060","1010","39080","39460"
"In post","2023","Declared non-disabled","Communications","SEO/HEO","LGBO","90","85","39710","40250"
"In post","2023","Declared non-disabled","Communications","SEO/HEO","Undeclared","75","75","39060","39780"
"In post","2023","Declared non-disabled","Communications","SEO/HEO","Unknown","70","70","40680","41020"
"In post","2023","Declared non-disabled","Communications","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","AA/AO","Heterosexual / straight","1100","975","23180","22520"
"In post","2023","Declared non-disabled","Counter Fraud","AA/AO","LGBO","55","50","22940","22520"
"In post","2023","Declared non-disabled","Counter Fraud","AA/AO","Undeclared","130","110","23170","22520"
"In post","2023","Declared non-disabled","Counter Fraud","AA/AO","Unknown","220","180","23280","22520"
"In post","2023","Declared non-disabled","Counter Fraud","EO","Heterosexual / straight","3865","3590","29100","28120"
"In post","2023","Declared non-disabled","Counter Fraud","EO","LGBO","190","185","29050","28120"
"In post","2023","Declared non-disabled","Counter Fraud","EO","Undeclared","300","265","29150","28120"
"In post","2023","Declared non-disabled","Counter Fraud","EO","Unknown","615","525","29290","28120"
"In post","2023","Declared non-disabled","Counter Fraud","G6/G7","Heterosexual / straight","765","730","62400","58180"
"In post","2023","Declared non-disabled","Counter Fraud","G6/G7","LGBO","35","35","60430","57970"
"In post","2023","Declared non-disabled","Counter Fraud","G6/G7","Undeclared","50","50","62780","60880"
"In post","2023","Declared non-disabled","Counter Fraud","G6/G7","Unknown","40","35","61590","59290"
