"Status","Year","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Southampton","20","15","35880","31660"
"In post","2023","Communications","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Staffordshire CC","40","40","37360","34140"
"In post","2023","Communications","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Suffolk CC","15","15","34640","33200"
"In post","2023","Communications","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Swansea","75","70","31990","27450"
"In post","2023","Communications","Swindon","5","5","[c]","[c]"
"In post","2023","Communications","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Tower Hamlets","165","160","48530","42060"
"In post","2023","Communications","Tyneside","80","75","40180","37650"
"In post","2023","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Warrington","15","15","37430","37300"
"In post","2023","Communications","Warwickshire CC","5","5","[c]","[c]"
"In post","2023","Communications","West Cumbria","15","10","30260","30320"
"In post","2023","Communications","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Sussex (North East)","5","5","[c]","[c]"
"In post","2023","Communications","West Sussex (South West)","10","5","[c]","[c]"
"In post","2023","Communications","Westminster","1910","1875","49590","45200"
"In post","2023","Communications","Wiltshire","50","45","36720","34300"
"In post","2023","Communications","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Worcestershire CC","15","15","41800","37980"
"In post","2023","Communications","York","20","20","36520","37300"
"In post","2023","Counter Fraud","Aberdeen City and Aberdeenshire","15","15","29300","28120"
"In post","2023","Counter Fraud","Angus and Dundee City","25","25","28940","28120"
"In post","2023","Counter Fraud","Barking & Dagenham and Havering","75","65","32940","32520"
"In post","2023","Counter Fraud","Barnet","55","55","32740","32520"
"In post","2023","Counter Fraud","Barnsley, Doncaster and Rotherham","100","90","28570","28120"
"In post","2023","Counter Fraud","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Bedford","30","25","28680","28120"
"In post","2023","Counter Fraud","Belfast","450","430","34680","34700"
"In post","2023","Counter Fraud","Berkshire","135","125","33370","32520"
"In post","2023","Counter Fraud","Bexley and Greenwich","40","35","32010","32520"
"In post","2023","Counter Fraud","Birmingham","970","900","33800","31620"
"In post","2023","Counter Fraud","Blackburn with Darwen","40","35","27630","28120"
"In post","2023","Counter Fraud","Blackpool","50","45","33280","28120"
"In post","2023","Counter Fraud","Bournemouth, Christchurch and Poole","20","20","29850","28120"
"In post","2023","Counter Fraud","Bradford","50","45","31360","28130"
"In post","2023","Counter Fraud","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Brent","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Bridgend and Neath Port Talbot","20","15","30240","28120"
"In post","2023","Counter Fraud","Brighton and Hove","35","35","30160","29120"
"In post","2023","Counter Fraud","Bristol, City of","450","420","37320","34700"
"In post","2023","Counter Fraud","Bromley","120","110","33360","32520"
"In post","2023","Counter Fraud","Buckinghamshire","20","20","30010","28120"
"In post","2023","Counter Fraud","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Calderdale and Kirklees","45","35","28030","28120"
"In post","2023","Counter Fraud","Cambridgeshire CC","25","25","29790","28120"
"In post","2023","Counter Fraud","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cardiff and Vale of Glamorgan","645","595","32410","28130"
"In post","2023","Counter Fraud","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Central Valleys","250","230","28350","28120"
"In post","2023","Counter Fraud","Cheshire East","10","10","29060","28120"
"In post","2023","Counter Fraud","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Chorley and West Lancashire","10","10","29780","28120"
"In post","2023","Counter Fraud","City of Edinburgh","305","280","33600","29730"
"In post","2023","Counter Fraud","Clackmannanshire and Fife","25","20","29080","28120"
"In post","2023","Counter Fraud","Conwy and Denbighshire","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Cornwall and Isles of Scilly","60","55","30550","28120"
"In post","2023","Counter Fraud","Coventry","30","25","27540","28120"
"In post","2023","Counter Fraud","Croydon","795","760","41470","39450"
"In post","2023","Counter Fraud","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Derby","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Devon CC","45","40","30100","28120"
"In post","2023","Counter Fraud","Dorset","10","10","29790","28120"
"In post","2023","Counter Fraud","Dudley","60","55","31190","29690"
"In post","2023","Counter Fraud","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Durham","65","60","29240","28120"
"In post","2023","Counter Fraud","Ealing","20","20","32370","32520"
"In post","2023","Counter Fraud","East Ayrshire and North Ayrshire mainland","220","200","24300","21690"
"In post","2023","Counter Fraud","East Cumbria","10","10","29930","28120"
"In post","2023","Counter Fraud","East Derbyshire","20","15","28550","28120"
"In post","2023","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","5","[c]","[c]"
"In post","2023","Counter Fraud","East Kent","460","430","30300","28130"
"In post","2023","Counter Fraud","East Lancashire","20","15","29680","28120"
"In post","2023","Counter Fraud","East Lothian and Midlothian","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Merseyside","60","55","29270","28120"
"In post","2023","Counter Fraud","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Surrey","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Sussex CC","75","65","29790","28120"
"In post","2023","Counter Fraud","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Essex Haven Gateway","30","30","33310","31560"
"In post","2023","Counter Fraud","Essex Thames Gateway","105","100","32270","31280"
"In post","2023","Counter Fraud","Falkirk","30","25","28320","28120"
"In post","2023","Counter Fraud","Flintshire and Wrexham","20","20","31110","28120"
"In post","2023","Counter Fraud","Glasgow City","500","455","32690","28130"
"In post","2023","Counter Fraud","Gloucestershire CC","45","40","30350","28120"
"In post","2023","Counter Fraud","Greater Manchester North East","45","35","29230","28120"
"In post","2023","Counter Fraud","Greater Manchester North West","45","40","29100","28120"
"In post","2023","Counter Fraud","Greater Manchester South East","20","15","28450","28120"
"In post","2023","Counter Fraud","Greater Manchester South West","1170","1110","36090","34700"
"In post","2023","Counter Fraud","Gwent Valleys","30","25","28670","28120"
"In post","2023","Counter Fraud","Gwynedd","15","15","28300","28120"
"In post","2023","Counter Fraud","Hackney and Newham","1480","1425","40080","39450"
"In post","2023","Counter Fraud","Haringey and Islington","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Harrow and Hillingdon","55","50","34830","32520"
"In post","2023","Counter Fraud","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Heart of Essex","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Herefordshire, County of","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Hertfordshire CC","70","65","30950","31280"
"In post","2023","Counter Fraud","Hounslow and Richmond upon Thames","20","20","34180","32520"
"In post","2023","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","15","10","28710","28120"
"In post","2023","Counter Fraud","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Isle of Wight","55","50","27610","28120"
"In post","2023","Counter Fraud","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Kingston upon Hull, City of","60","50","28910","28120"
"In post","2023","Counter Fraud","Lambeth","65","60","32360","32520"
"In post","2023","Counter Fraud","Lancaster and Wyre","10","10","26420","28120"
"In post","2023","Counter Fraud","Leeds","945","890","34780","34400"
"In post","2023","Counter Fraud","Leicester","45","40","28210","28120"
"In post","2023","Counter Fraud","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Lincolnshire CC","40","35","28990","28120"
"In post","2023","Counter Fraud","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Liverpool","730","680","35250","34170"
"In post","2023","Counter Fraud","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Luton","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Manchester","110","100","35690","34400"
"In post","2023","Counter Fraud","Medway","20","20","32380","31500"
"In post","2023","Counter Fraud","Merton, Kingston upon Thames and Sutton","40","40","33520","32520"
"In post","2023","Counter Fraud","Mid Kent","15","15","31930","31280"
"In post","2023","Counter Fraud","Mid Lancashire","95","90","30450","28120"
"In post","2023","Counter Fraud","Milton Keynes","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North Hampshire","10","10","[c]","[c]"
"In post","2023","Counter Fraud","North Lanarkshire","355","340","32940","29730"
"In post","2023","Counter Fraud","North Northamptonshire","20","20","29370","28120"
"In post","2023","Counter Fraud","North Nottinghamshire","15","10","30790","28120"
"In post","2023","Counter Fraud","North Yorkshire CC","70","70","32340","34170"
"In post","2023","Counter Fraud","North and North East Lincolnshire","70","65","27460","28120"
"In post","2023","Counter Fraud","North and West Norfolk","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Norwich and East Norfolk","45","40","29220","28120"
"In post","2023","Counter Fraud","Nottingham","715","675","36040","34700"
"In post","2023","Counter Fraud","Oxfordshire CC","25","25","28750","28120"
"In post","2023","Counter Fraud","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Peterborough","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Plymouth","55","50","28690","28120"
"In post","2023","Counter Fraud","Portsmouth","125","120","38510","35000"
"In post","2023","Counter Fraud","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Redbridge and Waltham Forest","355","325","29710","25610"
"In post","2023","Counter Fraud","Sandwell","20","15","28830","28120"
"In post","2023","Counter Fraud","Scottish Borders","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Sefton","75","70","31480","28130"
"In post","2023","Counter Fraud","Sheffield","40","35","30300","28120"
"In post","2023","Counter Fraud","Shropshire","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Solihull","15","10","25990","28120"
"In post","2023","Counter Fraud","Somerset CC","115","110","29900","28120"
"In post","2023","Counter Fraud","South Ayrshire","15","15","28440","28120"
"In post","2023","Counter Fraud","South Hampshire","70","50","26240","28120"
"In post","2023","Counter Fraud","South Lanarkshire","60","55","35570","29730"
"In post","2023","Counter Fraud","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","South Teesside","150","130","25530","27380"
"In post","2023","Counter Fraud","South West Wales","25","20","28830","28120"
"In post","2023","Counter Fraud","South and West Derbyshire","95","80","29930","28120"
"In post","2023","Counter Fraud","Southampton","35","30","28430","28120"
"In post","2023","Counter Fraud","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Staffordshire CC","50","40","29380","28120"
"In post","2023","Counter Fraud","Stoke-on-Trent","25","25","28700","28120"
"In post","2023","Counter Fraud","Suffolk CC","390","360","30160","28130"
"In post","2023","Counter Fraud","Sunderland","120","105","30470","28120"
"In post","2023","Counter Fraud","Swansea","60","55","26950","28120"
"In post","2023","Counter Fraud","Swindon","20","15","28250","28120"
"In post","2023","Counter Fraud","Telford and Wrekin","15","15","33340","28120"
"In post","2023","Counter Fraud","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Torbay","10","10","29110","28120"
"In post","2023","Counter Fraud","Tower Hamlets","90","85","40720","35240"
"In post","2023","Counter Fraud","Tyneside","920","875","33890","29730"
"In post","2023","Counter Fraud","Unknown","20","20","42400","35240"
"In post","2023","Counter Fraud","Wakefield","20","15","27260","28120"
"In post","2023","Counter Fraud","Walsall","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Wandsworth","25","15","27510","25610"
"In post","2023","Counter Fraud","Warrington","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Warwickshire CC","30","25","29610","28120"
"In post","2023","Counter Fraud","West Cumbria","15","15","28500","28120"
"In post","2023","Counter Fraud","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Kent","5","5","[c]","[c]"
"In post","2023","Counter Fraud","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Northamptonshire","20","20","28200","28120"
"In post","2023","Counter Fraud","West Surrey","65","60","34330","37520"
"In post","2023","Counter Fraud","West Sussex (North East)","5","5","[c]","[c]"
"In post","2023","Counter Fraud","West Sussex (South West)","45","40","29060","28120"
"In post","2023","Counter Fraud","Westminster","355","345","48360","41400"
"In post","2023","Counter Fraud","Wiltshire","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Wirral","45","45","27810","28120"
"In post","2023","Counter Fraud","Wolverhampton","45","40","28410","28120"
