"Status","Year","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Bromley","30","30","35270","32520"
"In post","2023","Undeclared","Buckinghamshire","155","145","35870","35710"
"In post","2023","Undeclared","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Calderdale and Kirklees","45","40","31870","28120"
"In post","2023","Undeclared","Cambridgeshire CC","410","375","36430","33170"
"In post","2023","Undeclared","Camden and City of London","130","120","32790","29660"
"In post","2023","Undeclared","Cardiff and Vale of Glamorgan","500","460","35750","32920"
"In post","2023","Undeclared","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Bedfordshire","35","35","36120","35680"
"In post","2023","Undeclared","Central Hampshire","215","210","34480","34020"
"In post","2023","Undeclared","Central Valleys","140","130","31730","28120"
"In post","2023","Undeclared","Cheshire East","85","80","32620","30320"
"In post","2023","Undeclared","Cheshire West and Chester","30","25","[c]","[c]"
"In post","2023","Undeclared","Chorley and West Lancashire","165","145","33740","32920"
"In post","2023","Undeclared","City of Edinburgh","335","315","39790","35000"
"In post","2023","Undeclared","Clackmannanshire and Fife","40","40","35880","33840"
"In post","2023","Undeclared","Conwy and Denbighshire","25","20","[c]","[c]"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","90","80","29980","28120"
"In post","2023","Undeclared","Coventry","80","75","35160","30710"
"In post","2023","Undeclared","Croydon","535","510","42610","37690"
"In post","2023","Undeclared","Darlington","105","100","38540","32830"
"In post","2023","Undeclared","Derby","50","45","30590","28120"
"In post","2023","Undeclared","Devon CC","250","225","31300","28480"
"In post","2023","Undeclared","Dorset","190","170","32310","32060"
"In post","2023","Undeclared","Dudley","55","50","27610","28120"
"In post","2023","Undeclared","Dumfries and Galloway","15","15","[c]","[c]"
"In post","2023","Undeclared","Durham","440","380","31510","32920"
"In post","2023","Undeclared","Ealing","20","20","[c]","[c]"
"In post","2023","Undeclared","East Ayrshire and North Ayrshire mainland","30","25","[c]","[c]"
"In post","2023","Undeclared","East Cumbria","60","50","28030","24280"
"In post","2023","Undeclared","East Derbyshire","20","15","[c]","[c]"
"In post","2023","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","90","85","36740","33990"
"In post","2023","Undeclared","East Kent","265","245","30500","27650"
"In post","2023","Undeclared","East Lancashire","15","15","[c]","[c]"
"In post","2023","Undeclared","East Lothian and Midlothian","5","5","[c]","[c]"
"In post","2023","Undeclared","East Merseyside","35","35","29760","27310"
"In post","2023","Undeclared","East Riding of Yorkshire","170","155","33250","32920"
"In post","2023","Undeclared","East Surrey","125","115","35240","35580"
"In post","2023","Undeclared","East Sussex CC","115","105","31100","28120"
"In post","2023","Undeclared","Enfield","10","10","[c]","[c]"
"In post","2023","Undeclared","Essex Haven Gateway","40","35","32970","31110"
"In post","2023","Undeclared","Essex Thames Gateway","40","35","30570","31280"
"In post","2023","Undeclared","Falkirk","65","55","25740","23840"
"In post","2023","Undeclared","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Flintshire and Wrexham","225","215","30640","30060"
"In post","2023","Undeclared","Glasgow City","575","535","32570","28120"
"In post","2023","Undeclared","Gloucestershire CC","90","85","33820","28080"
"In post","2023","Undeclared","Greater Manchester North East","105","95","32370","30980"
"In post","2023","Undeclared","Greater Manchester North West","135","130","28200","27480"
"In post","2023","Undeclared","Greater Manchester South East","65","60","25480","21690"
"In post","2023","Undeclared","Greater Manchester South West","420","395","36270","34700"
"In post","2023","Undeclared","Gwent Valleys","30","25","[c]","[c]"
"In post","2023","Undeclared","Gwynedd","40","40","28150","28120"
"In post","2023","Undeclared","Hackney and Newham","360","340","44920","39790"
"In post","2023","Undeclared","Haringey and Islington","125","120","33330","32790"
"In post","2023","Undeclared","Harrow and Hillingdon","195","180","35180","31950"
"In post","2023","Undeclared","Hartlepool and Stockton-on-Tees","115","105","32430","32920"
"In post","2023","Undeclared","Heart of Essex","70","65","33410","30810"
"In post","2023","Undeclared","Herefordshire, County of","25","20","[c]","[c]"
"In post","2023","Undeclared","Hertfordshire CC","130","125","36850","33010"
"In post","2023","Undeclared","Hounslow and Richmond upon Thames","170","155","36960","35040"
"In post","2023","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","30","30","37340","29040"
"In post","2023","Undeclared","Inverness and Nairn, Moray, and Badenoch and Strathspey","30","30","30590","27600"
"In post","2023","Undeclared","Isle of Anglesey","15","15","[c]","[c]"
"In post","2023","Undeclared","Isle of Wight","165","145","31340","32920"
"In post","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","65","60","36780","35590"
"In post","2023","Undeclared","Kent Thames Gateway","195","180","32470","32920"
"In post","2023","Undeclared","Kingston upon Hull, City of","150","140","32650","32920"
"In post","2023","Undeclared","Lambeth","100","90","35210","32790"
"In post","2023","Undeclared","Lancaster and Wyre","100","90","29610","27740"
"In post","2023","Undeclared","Leeds","725","685","37540","34190"
"In post","2023","Undeclared","Leicester","125","115","28430","28120"
"In post","2023","Undeclared","Leicestershire CC and Rutland","185","175","32230","32920"
"In post","2023","Undeclared","Lewisham and Southwark","75","75","34850","32520"
"In post","2023","Undeclared","Lincolnshire CC","245","230","31440","29050"
"In post","2023","Undeclared","Lisburn and Castlereagh","35","35","27360","22970"
"In post","2023","Undeclared","Liverpool","605","565","33440","29730"
"In post","2023","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Luton","25","25","[c]","[c]"
"In post","2023","Undeclared","Manchester","510","480","35800","32920"
"In post","2023","Undeclared","Medway","110","100","31870","32240"
"In post","2023","Undeclared","Merton, Kingston upon Thames and Sutton","35","30","40100","33050"
"In post","2023","Undeclared","Mid Kent","75","70","37510","33700"
"In post","2023","Undeclared","Mid Lancashire","385","345","30440","28120"
"In post","2023","Undeclared","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Milton Keynes","110","105","36200","35030"
"In post","2023","Undeclared","Monmouthshire and Newport","120","110","36690","32710"
"In post","2023","Undeclared","Na h-Eileanan Siar","5","5","[c]","[c]"
"In post","2023","Undeclared","Newry, Mourne and Down","5","5","[c]","[c]"
"In post","2023","Undeclared","North Hampshire","70","70","36710","30810"
"In post","2023","Undeclared","North Lanarkshire","45","45","28030","28120"
"In post","2023","Undeclared","North Northamptonshire","30","30","27700","26780"
"In post","2023","Undeclared","North Nottinghamshire","90","80","31790","32060"
"In post","2023","Undeclared","North Yorkshire CC","150","145","34150","29580"
"In post","2023","Undeclared","North and North East Lincolnshire","45","40","28920","28120"
"In post","2023","Undeclared","North and West Norfolk","45","40","32600","31880"
"In post","2023","Undeclared","Northumberland","30","30","33370","28120"
"In post","2023","Undeclared","Norwich and East Norfolk","95","90","31850","28120"
"In post","2023","Undeclared","Nottingham","475","445","35220","31770"
"In post","2023","Undeclared","Overseas","140","140","54080","53970"
"In post","2023","Undeclared","Oxfordshire CC","320","295","41170","38910"
"In post","2023","Undeclared","Perth and Kinross, and Stirling","20","20","[c]","[c]"
"In post","2023","Undeclared","Peterborough","100","90","32640","28080"
"In post","2023","Undeclared","Plymouth","180","170","33900","32690"
"In post","2023","Undeclared","Portsmouth","240","220","35120","32000"
"In post","2023","Undeclared","Powys","30","30","32120","27300"
"In post","2023","Undeclared","Redbridge and Waltham Forest","70","65","30670","31450"
"In post","2023","Undeclared","Sandwell","20","20","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","10","10","[c]","[c]"
"In post","2023","Undeclared","Sefton","155","145","33910","28120"
"In post","2023","Undeclared","Sheffield","350","330","36030","33950"
"In post","2023","Undeclared","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shropshire","100","85","32810","32920"
"In post","2023","Undeclared","Solihull","45","40","32270","28120"
"In post","2023","Undeclared","Somerset CC","150","145","34030","32710"
"In post","2023","Undeclared","South Ayrshire","10","10","[c]","[c]"
"In post","2023","Undeclared","South Hampshire","160","140","30910","27550"
"In post","2023","Undeclared","South Lanarkshire","80","70","31800","27650"
"In post","2023","Undeclared","South Nottinghamshire","65","60","32660","30940"
"In post","2023","Undeclared","South Teesside","80","70","26420","26650"
"In post","2023","Undeclared","South West Wales","80","75","32340","28120"
"In post","2023","Undeclared","South and West Derbyshire","105","95","35650","32920"
"In post","2023","Undeclared","Southampton","75","65","34580","29050"
"In post","2023","Undeclared","Southend-on-Sea","35","30","30020","31280"
"In post","2023","Undeclared","Staffordshire CC","345","325","34380","32060"
"In post","2023","Undeclared","Stoke-on-Trent","55","50","26790","21780"
"In post","2023","Undeclared","Suffolk CC","320","290","32390","31970"
"In post","2023","Undeclared","Sunderland","155","135","27310","22520"
"In post","2023","Undeclared","Swansea","595","525","29760","26780"
"In post","2023","Undeclared","Swindon","20","20","[c]","[c]"
"In post","2023","Undeclared","Telford and Wrekin","120","110","35530","33260"
"In post","2023","Undeclared","Thurrock","20","20","[c]","[c]"
"In post","2023","Undeclared","Torbay","15","15","[c]","[c]"
"In post","2023","Undeclared","Tower Hamlets","395","380","52190","51730"
"In post","2023","Undeclared","Tyneside","870","810","33330","28130"
"In post","2023","Undeclared","Unknown","50","50","34730","31200"
"In post","2023","Undeclared","Wakefield","170","155","33670","32920"
"In post","2023","Undeclared","Walsall","20","15","[c]","[c]"
"In post","2023","Undeclared","Wandsworth","110","105","35520","33800"
"In post","2023","Undeclared","Warrington","150","140","33520","32920"
"In post","2023","Undeclared","Warwickshire CC","65","60","30020","27780"
"In post","2023","Undeclared","West Cumbria","75","70","29630","26380"
"In post","2023","Undeclared","West Essex","45","40","41610","31640"
"In post","2023","Undeclared","West Kent","15","15","[c]","[c]"
"In post","2023","Undeclared","West Lothian","10","10","[c]","[c]"
"In post","2023","Undeclared","West Northamptonshire","70","65","29790","28120"
"In post","2023","Undeclared","West Surrey","155","150","37680","33830"
