"Status","Year","Disability","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Crown Commercial Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East of England","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North West (England)","Female","25","25","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Wales","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Female","110","105","38090","31540"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Male","50","50","40510","36330"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","East Midlands (England)","Female","55","50","39750","35000"
"In post","2023","Declared disabled","Crown Prosecution Service","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","East of England","Female","55","45","40420","36780"
"In post","2023","Declared disabled","Crown Prosecution Service","East of England","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","London","Female","165","150","46460","40800"
"In post","2023","Declared disabled","Crown Prosecution Service","London","Male","75","70","47820","40540"
"In post","2023","Declared disabled","Crown Prosecution Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","North East (England)","Female","30","25","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","North East (England)","Male","20","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","North West (England)","Female","105","95","39390","32010"
"In post","2023","Declared disabled","Crown Prosecution Service","North West (England)","Male","40","40","46030","51270"
"In post","2023","Declared disabled","Crown Prosecution Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","South East (England)","Female","75","65","42650","37000"
"In post","2023","Declared disabled","Crown Prosecution Service","South East (England)","Male","40","40","43520","40540"
"In post","2023","Declared disabled","Crown Prosecution Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","South West (England)","Female","30","25","35400","28850"
"In post","2023","Declared disabled","Crown Prosecution Service","South West (England)","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Wales","Female","25","25","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Wales","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","West Midlands (England)","Female","55","50","41540","49050"
"In post","2023","Declared disabled","Crown Prosecution Service","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Yorkshire and The Humber","Female","65","60","36110","30020"
"In post","2023","Declared disabled","Crown Prosecution Service","Yorkshire and The Humber","Male","35","35","40400","33100"
"In post","2023","Declared disabled","Crown Prosecution Service","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Wales","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Wales","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","East Midlands (England)","Male","20","15","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","East of England","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","East of England","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","London","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","North West (England)","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Scotland","Female","10","5","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Scotland","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","South East (England)","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","South East (England)","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","South West (England)","Female","405","375","37220","33500"
"In post","2023","Declared disabled","Defence Equipment and Support","South West (England)","Male","540","525","40590","39460"
"In post","2023","Declared disabled","Defence Equipment and Support","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Wales","Unknown","[c]","[c]","[c]","[c]"
