"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Commercial","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Foreign, Commonwealth and Development Office","Female","15","15","[c]","[c]"
"In post","2023","20-29","Commercial","Foreign, Commonwealth and Development Office","Male","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","HM Revenue and Customs","Female","15","15","[c]","[c]"
"In post","2023","20-29","Commercial","HM Revenue and Customs","Male","25","25","[c]","[c]"
"In post","2023","20-29","Commercial","Home Office","Female","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Home Office","Male","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Ministry of Defence","Female","240","235","31620","30060"
"In post","2023","20-29","Commercial","Ministry of Defence","Male","210","210","31610","31500"
"In post","2023","20-29","Commercial","Ministry of Justice","Female","25","25","[c]","[c]"
"In post","2023","20-29","Commercial","Ministry of Justice","Male","25","25","[c]","[c]"
"In post","2023","20-29","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scottish Government","Female","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Scottish Government","Male","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","UK Export Finance","Female","30","30","42590","42000"
"In post","2023","20-29","Commercial","UK Export Finance","Male","30","30","39330","36790"
"In post","2023","20-29","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Attorney General's Departments","Female","20","20","[c]","[c]"
"In post","2023","20-29","Communications","Attorney General's Departments","Male","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Cabinet Office","Female","40","40","39120","35650"
"In post","2023","20-29","Communications","Cabinet Office","Male","30","30","[c]","[c]"
"In post","2023","20-29","Communications","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Competition and Markets Authority","Female","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Department for Business, Energy and Industrial Strategy","Female","35","35","39400","39460"
"In post","2023","20-29","Communications","Department for Business, Energy and Industrial Strategy","Male","20","20","[c]","[c]"
"In post","2023","20-29","Communications","Department for Digital, Culture, Media and Sport","Female","15","15","[c]","[c]"
"In post","2023","20-29","Communications","Department for Digital, Culture, Media and Sport","Male","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Department for Education","Female","50","50","36280","37590"
"In post","2023","20-29","Communications","Department for Education","Male","20","20","[c]","[c]"
"In post","2023","20-29","Communications","Department for Environment, Food and Rural Affairs","Female","45","40","33050","33830"
"In post","2023","20-29","Communications","Department for Environment, Food and Rural Affairs","Male","20","20","[c]","[c]"
"In post","2023","20-29","Communications","Department for International Trade","Female","25","25","[c]","[c]"
"In post","2023","20-29","Communications","Department for International Trade","Male","15","15","[c]","[c]"
"In post","2023","20-29","Communications","Department for Levelling Up, Housing and Communities","Female","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Department for Levelling Up, Housing and Communities","Male","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Department for Transport","Female","30","30","35070","35400"
"In post","2023","20-29","Communications","Department for Transport","Male","20","20","[c]","[c]"
"In post","2023","20-29","Communications","Department for Work and Pensions","Female","15","15","[c]","[c]"
"In post","2023","20-29","Communications","Department for Work and Pensions","Male","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Department of Health and Social Care","Female","30","30","35070","34190"
"In post","2023","20-29","Communications","Department of Health and Social Care","Male","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Foreign, Commonwealth and Development Office","Female","15","15","[c]","[c]"
"In post","2023","20-29","Communications","Foreign, Commonwealth and Development Office","Male","15","15","[c]","[c]"
"In post","2023","20-29","Communications","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","HM Revenue and Customs","Female","25","25","[c]","[c]"
"In post","2023","20-29","Communications","HM Revenue and Customs","Male","10","10","[c]","[c]"
"In post","2023","20-29","Communications","HM Treasury","Female","10","10","[c]","[c]"
"In post","2023","20-29","Communications","HM Treasury","Male","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Home Office","Female","25","25","[c]","[c]"
"In post","2023","20-29","Communications","Home Office","Male","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Ministry of Defence","Female","60","60","35290","34020"
"In post","2023","20-29","Communications","Ministry of Defence","Male","30","30","[c]","[c]"
"In post","2023","20-29","Communications","Ministry of Justice","Female","40","40","37870","35410"
"In post","2023","20-29","Communications","Ministry of Justice","Male","20","20","[c]","[c]"
"In post","2023","20-29","Communications","National Crime Agency","Female","5","5","[c]","[c]"
"In post","2023","20-29","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of Gas and Electricity Markets","Female","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Scottish Government","Female","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","UK Export Finance","Female","15","15","[c]","[c]"
"In post","2023","20-29","Communications","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2023","20-29","Communications","UK Statistics Authority","Female","10","10","[c]","[c]"
"In post","2023","20-29","Communications","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Attorney General's Departments","Female","20","20","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Attorney General's Departments","Male","15","15","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Cabinet Office","Female","15","15","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Cabinet Office","Male","15","15","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","15","15","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","10","10","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Department for Work and Pensions","Female","450","440","29440","28120"
"In post","2023","20-29","Counter Fraud","Department for Work and Pensions","Male","305","300","28730","28120"
"In post","2023","20-29","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","HM Revenue and Customs","Female","595","585","31280","28130"
"In post","2023","20-29","Counter Fraud","HM Revenue and Customs","Male","550","550","31910","28130"
"In post","2023","20-29","Counter Fraud","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Debt","Department for Work and Pensions","Female","210","200","22510","21690"
"In post","2023","20-29","Debt","Department for Work and Pensions","Male","185","180","22530","21690"
"In post","2023","20-29","Debt","HM Revenue and Customs","Female","685","655","23670","22520"
"In post","2023","20-29","Debt","HM Revenue and Customs","Male","640","630","23720","22520"
"In post","2023","20-29","Debt","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Debt","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Attorney General's Departments","Female","20","20","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Attorney General's Departments","Male","30","30","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Cabinet Office","Female","160","160","38440","33840"
