"Status","Year","Disability","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","75","75","45130","41050"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Finance","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","50","45","41170","33130"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","90","90","68820","72470"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","775","760","67190","72470"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Legal","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","160","150","31300","27140"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Other","London","35","35","41290","30340"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Other","Outside London","185","180","29780","27140"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Policy","London","40","40","50970","44250"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","40","35","53380","33130"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Property","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Social Research","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Statistics","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Statistics","Outside London","90","85","41560","40640"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Communications","London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Communications","Outside London","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Corporate Finance","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","London","105","105","52210","46160"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","75","75","50420","47640"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Economics","London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Economics","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Finance","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Finance","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Human Resources","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Human Resources","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Legal","London","65","65","61670","60000"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Legal","Outside London","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Operational Delivery","London","115","110","36490","30000"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Operational Delivery","Outside London","210","210","30720","25470"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Policy","London","190","185","54370","54000"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Policy","Outside London","85","85","45700","43650"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Project Delivery","London","40","35","54810","48030"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Project Delivery","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Science and Engineering","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Science and Engineering","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","London","135","135","48960","45470"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","Outside London","95","95","37930","33200"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Communications","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","30","30","39530","39140"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Economics","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Finance","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Legal","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","110","105","43550","39140"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Policy","Outside London","30","30","51430","48060"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Project Delivery","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Statistics","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Economics","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Legal","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Policy","London","10","10","[c]","[c]"
