"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Internal Audit","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","SEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","AO","Heterosexual / straight","185","170","23340","22870"
"In post","2023","Declared disabled","Legal","AO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Legal","AO","Undeclared","10","5","[c]","[c]"
"In post","2023","Declared disabled","Legal","AO","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Legal","EO","Heterosexual / straight","200","180","28760","28850"
"In post","2023","Declared disabled","Legal","EO","LGBO","30","30","28480","28200"
"In post","2023","Declared disabled","Legal","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Legal","EO","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Legal","G6","Heterosexual / straight","85","75","72380","71370"
"In post","2023","Declared disabled","Legal","G6","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Legal","G6","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared disabled","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","G7","Heterosexual / straight","375","345","57710","56450"
"In post","2023","Declared disabled","Legal","G7","LGBO","45","40","56990","55290"
"In post","2023","Declared disabled","Legal","G7","Undeclared","35","30","58210","55580"
"In post","2023","Declared disabled","Legal","G7","Unknown","50","40","59070","57840"
"In post","2023","Declared disabled","Legal","HEO","Heterosexual / straight","85","80","35400","35000"
"In post","2023","Declared disabled","Legal","HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Legal","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Legal","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Legal","SCS level","Heterosexual / straight","30","30","89520","84910"
"In post","2023","Declared disabled","Legal","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","SEO","Heterosexual / straight","60","55","41370","40800"
"In post","2023","Declared disabled","Legal","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Legal","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Legal","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","AA","Heterosexual / straight","1230","1075","21750","21380"
"In post","2023","Declared disabled","No function","AA","LGBO","110","100","22080","23230"
"In post","2023","Declared disabled","No function","AA","Undeclared","195","155","21190","19930"
"In post","2023","Declared disabled","No function","AA","Unknown","105","85","21970","22350"
"In post","2023","Declared disabled","No function","AO","Heterosexual / straight","8755","7625","23780","22220"
"In post","2023","Declared disabled","No function","AO","LGBO","965","910","24500","22400"
"In post","2023","Declared disabled","No function","AO","Undeclared","1285","1105","23540","21780"
"In post","2023","Declared disabled","No function","AO","Unknown","880","735","23360","22400"
"In post","2023","Declared disabled","No function","EO","Heterosexual / straight","9800","8775","28860","28120"
"In post","2023","Declared disabled","No function","EO","LGBO","1050","1000","28640","28120"
"In post","2023","Declared disabled","No function","EO","Undeclared","1345","1190","28840","28120"
"In post","2023","Declared disabled","No function","EO","Unknown","835","725","29870","28120"
"In post","2023","Declared disabled","No function","G6","Heterosexual / straight","480","460","70240","67670"
"In post","2023","Declared disabled","No function","G6","LGBO","70","70","67750","66530"
"In post","2023","Declared disabled","No function","G6","Undeclared","60","55","72660","70500"
"In post","2023","Declared disabled","No function","G6","Unknown","30","30","69910","68490"
"In post","2023","Declared disabled","No function","G7","Heterosexual / straight","1390","1350","56500","55560"
"In post","2023","Declared disabled","No function","G7","LGBO","225","225","55670","55360"
"In post","2023","Declared disabled","No function","G7","Undeclared","165","160","56790","55500"
"In post","2023","Declared disabled","No function","G7","Unknown","70","65","58210","57970"
"In post","2023","Declared disabled","No function","HEO","Heterosexual / straight","3675","3475","35060","34660"
"In post","2023","Declared disabled","No function","HEO","LGBO","515","500","34880","34700"
"In post","2023","Declared disabled","No function","HEO","Undeclared","460","440","34880","34530"
"In post","2023","Declared disabled","No function","HEO","Unknown","220","205","36400","35000"
"In post","2023","Declared disabled","No function","SCS level","Heterosexual / straight","210","200","93600","83560"
"In post","2023","Declared disabled","No function","SCS level","LGBO","30","30","82360","78470"
"In post","2023","Declared disabled","No function","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","SEO","Heterosexual / straight","2125","2045","43490","42510"
"In post","2023","Declared disabled","No function","SEO","LGBO","285","280","42530","41680"
"In post","2023","Declared disabled","No function","SEO","Undeclared","295","285","43320","42510"
"In post","2023","Declared disabled","No function","SEO","Unknown","95","95","44420","43000"
"In post","2023","Declared disabled","No function","Unknown","Heterosexual / straight","3270","3030","31130","29050"
"In post","2023","Declared disabled","No function","Unknown","LGBO","430","415","29900","27640"
"In post","2023","Declared disabled","No function","Unknown","Undeclared","290","270","32880","30870"
"In post","2023","Declared disabled","No function","Unknown","Unknown","40","40","32430","29520"
"In post","2023","Declared disabled","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","AO","Heterosexual / straight","40","35","23500","22520"
"In post","2023","Declared disabled","Project Delivery","AO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","EO","Heterosexual / straight","165","150","28530","28120"
"In post","2023","Declared disabled","Project Delivery","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","EO","Unknown","20","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","G6","Heterosexual / straight","135","130","70260","70540"
"In post","2023","Declared disabled","Project Delivery","G6","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","G7","Heterosexual / straight","375","360","55240","55560"
"In post","2023","Declared disabled","Project Delivery","G7","LGBO","45","45","54780","55290"
"In post","2023","Declared disabled","Project Delivery","G7","Undeclared","40","35","54630","53430"
"In post","2023","Declared disabled","Project Delivery","G7","Unknown","35","30","54330","50710"
"In post","2023","Declared disabled","Project Delivery","HEO","Heterosexual / straight","445","420","34090","34170"
"In post","2023","Declared disabled","Project Delivery","HEO","LGBO","60","60","33710","34170"
"In post","2023","Declared disabled","Project Delivery","HEO","Undeclared","45","45","34830","34300"
"In post","2023","Declared disabled","Project Delivery","HEO","Unknown","80","80","32870","31060"
"In post","2023","Declared disabled","Project Delivery","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","SEO","Heterosexual / straight","440","420","41470","41800"
"In post","2023","Declared disabled","Project Delivery","SEO","LGBO","55","55","41190","41070"
"In post","2023","Declared disabled","Project Delivery","SEO","Undeclared","45","45","41930","41800"
"In post","2023","Declared disabled","Project Delivery","SEO","Unknown","35","30","41850","41800"
"In post","2023","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","150","145","41750","39500"
"In post","2023","Declared disabled","Project Delivery","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","AA","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Declared disabled","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","AA","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","AO","Heterosexual / straight","75","70","23160","22520"
"In post","2023","Declared disabled","Property","AO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Property","AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","AO","Unknown","15","10","[c]","[c]"
"In post","2023","Declared disabled","Property","EO","Heterosexual / straight","105","100","27750","27450"
"In post","2023","Declared disabled","Property","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","EO","Undeclared","10","5","[c]","[c]"
"In post","2023","Declared disabled","Property","EO","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","Property","G6","Heterosexual / straight","30","30","66830","66460"
"In post","2023","Declared disabled","Property","G6","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","G6","Unknown","[c]","[c]","[c]","[c]"
